id_municipio;nombre_municipio;poblacion_total;total_hombres;total_mujeres
24073;Fresno de la Vega;496;256;240
24074;Fuentes de Carbajal;98;53;45
24076;Garrafe de Torío;1504;811;693
24077;Gordaliza del Pino;252;124;128
24078;Gordoncillo;409;209;200
24079;Gradefes;954;521;433
24080;Grajal de Campos;227;113;114
24081;Gusendos de los Oteros;124;64;60
24082;Hospital de Órbigo;998;498;500
24083;Igüeña;1145;598;547
24084;Izagre;159;80;79
24086;Joarilla de las Matas;296;159;137
24087;Laguna Dalga;645;346;299
24088;Laguna de Negrillos;1058;545;513
24089;León;124303;56307;67996
24092;Llamas de la Ribera;825;437;388
24090;Lucillo;376;199;177
24091;Luyego;628;336;292
24093;Magaz de Cepeda;359;187;172
24094;Mansilla de las Mulas;1733;868;865
24095;Mansilla Mayor;334;181;153
24096;Maraña;115;67;48
24097;Matadeón de los Oteros;228;118;110
24098;Matallana de Torío;1270;667;603
24099;Matanza;165;89;76
24100;Molinaseca;884;488;396
24101;Murias de Paredes;399;201;198
24102;Noceda del Bierzo;672;345;327
24103;Oencia;274;161;113
24104;Omañas, Las;266;144;122
24105;Onzonilla;1835;940;895
24106;Oseja de Sajambre;232;135;97
24107;Pajares de los Oteros;266;162;104
24108;Palacios de la Valduerna;379;183;196
24109;Palacios del Sil;941;501;440
24110;Páramo del Sil;1259;646;613
24112;Peranzanes;300;177;123
24113;Pobladura de Pelayo García;373;193;180
24114;Pola de Gordón, La;3224;1628;1596
24115;Ponferrada;64674;30671;34003
24116;Posada de Valdeón;415;241;174
24117;Pozuelo del Páramo;431;212;219
24118;Prado de la Guzpeña;107;60;47
24119;Priaranza del Bierzo;788;401;387
24120;Prioro;340;198;142
24121;Puebla de Lillo;681;394;287
24122;Puente de Domingo Flórez;1500;790;710
24123;Quintana del Castillo;735;412;323
24124;Quintana del Marco;362;196;166
24125;Quintana y Congosto;351;180;171
24127;Regueras de Arriba;280;151;129
24129;Reyero;116;64;52
24130;Riaño;463;264;199
24131;Riego de la Vega;742;399;343
24132;Riello;647;364;283
24133;Rioseco de Tapia;374;211;163
24134;Robla, La;3783;1878;1905
24136;Roperuelos del Páramo;524;265;259
24137;Sabero;1140;586;554
24139;Sahagún;2493;1226;1267
24141;San Adrián del Valle;103;57;46
24142;San Andrés del Rabanedo;30615;14574;16041
24144;San Cristóbal de la Polantera;689;358;331
24145;San Emiliano;646;361;285
24146;San Esteban de Nogales;256;132;124
24148;San Justo de la Vega;1843;942;901
24149;San Millán de los Caballeros;167;87;80
24150;San Pedro Bercianos;238;132;106
24143;Sancedo;556;277;279
24151;Santa Colomba de Curueño;479;255;224
24152;Santa Colomba de Somoza;511;275;236
24153;Santa Cristina de Valmadrigal;267;142;125
24154;Santa Elena de Jamuz;1066;562;504
24155;Santa María de la Isla;475;247;228
24158;Santa María de Ordás;318;166;152
24156;Santa María del Monte de Cea;227;125;102
24157;Santa María del Páramo;3089;1519;1570
24159;Santa Marina del Rey;1916;956;960
24160;Santas Martas;743;400;343
24161;Santiago Millas;338;186;152
24162;Santovenia de la Valdoncina;2126;1083;1043
24163;Sariegos;5050;2528;2522
24164;Sena de Luna;383;189;194
24165;Sobrado;312;159;153
24166;Soto de la Vega;1529;805;724
24167;Soto y Amío;783;408;375
24168;Toral de los Guzmanes;500;273;227
24206;Toral de los Vados;1846;907;939
24169;Toreno;3105;1539;1566
24170;Torre del Bierzo;2164;1112;1052
24171;Trabadelo;357;195;162
24172;Truchas;443;231;212
24173;Turcia;993;509;484
24174;Urdiales del Páramo;510;272;238
24185;Val de San Lorenzo;505;253;252
24175;Valdefresno;2187;1131;1056
24176;Valdefuentes del Páramo;321;171;150
24177;Valdelugueros;508;290;218
24178;Valdemora;82;36;46
24179;Valdepiélago;344;197;147
24180;Valdepolo;1219;654;565
24181;Valderas;1623;822;801
24182;Valderrey;446;224;222
24183;Valderrueda;832;438;394
24184;Valdesamario;194;109;85
24187;Valdevimbre;978;505;473
24188;Valencia de Don Juan;5351;2628;2723
24191;Vallecillo;128;78;50
24189;Valverde de la Virgen;7328;3777;3551
24190;Valverde-Enrique;155;78;77
24193;Vecilla, La;386;206;180
24196;Vega de Espinareda;2069;1054;1015
24197;Vega de Infanzones;854;436;418
24198;Vega de Valcarce;606;317;289
24194;Vegacervera;279;144;135
24199;Vegaquemada;439;244;195
24201;Vegas del Condado;1114;650;464
24202;Villablino;8620;4241;4379
24203;Villabraz;97;56;41
24205;Villadangos del Páramo;1132;588;544
24207;Villademor de la Vega;327;172;155
24209;Villafranca del Bierzo;2899;1385;1514
24210;Villagatón;613;324;289
24211;Villamandos;294;159;135
24901;Villamanín;949;483;466
24212;Villamañán;1126;568;558
24213;Villamartín de Don Sancho;176;96;80
24214;Villamejil;687;368;319
24215;Villamol;164;85;79
24216;Villamontán de la Valduerna;715;378;337
24217;Villamoratiel de las Matas;143;81;62
24218;Villanueva de las Manzanas;488;258;230
24219;Villaobispo de Otero;541;296;245
24902;Villaornate y Castro;356;183;173
24221;Villaquejida;870;446;424
24222;Villaquilambre;18638;9230;9408
24223;Villarejo de Órbigo;2974;1459;1515
24224;Villares de Órbigo;611;325;286
24225;Villasabariego;1121;588;533
24226;Villaselán;199;116;83
24227;Villaturiel;1852;975;877
24228;Villazala;665;353;312
24229;Villazanzo de Valderaduey;419;244;175
24230;Zotes del Páramo;427;240;187
25001;Abella de la Conca;179;96;83
25002;Àger;588;320;268
25003;Agramunt;5371;2689;2682
25038;Aitona;2591;1358;1233
25004;Alamús, Els;819;412;407
25005;Alàs i Cerc;329;171;158
25006;Albagés, L';369;194;175
25007;Albatàrrec;2221;1150;1071
25008;Albesa;1556;855;701
25009;Albi, L';764;389;375
25010;Alcanó;235;119;116
25011;Alcarràs;9514;4957;4557
25012;Alcoletge;3420;1775;1645
25013;Alfarràs;2797;1459;1338
25014;Alfés;312;162;150
25015;Algerri;386;206;180
25016;Alguaire;2971;1562;1409
25017;Alins;276;144;132
25019;Almacelles;6791;3584;3207
25020;Almatret;307;172;135
25021;Almenar;3398;1791;1607
25022;Alòs de Balaguer;130;74;56
25023;Alpicat;6255;3134;3121
25024;Alt Àneu;405;231;174
25027;Anglesola;1363;682;681
25029;Arbeca;2144;1100;1044
25031;Arres;65;42;23
25032;Arsèguel;84;48;36
25033;Artesa de Lleida;1504;789;715
25034;Artesa de Segre;3432;1766;1666
25036;Aspa;224;113;111
25037;Avellanes i Santa Linya, Les;449;259;190
25039;Baix Pallars;335;182;153
25040;Balaguer;17162;8746;8416
25041;Barbens;878;467;411
25042;Baronia de Rialb, La;237;121;116
25044;Bassella;224;112;112
25045;Bausen;58;30;28
25046;Belianes;525;269;256
25170;Bellaguarda;287;152;135
25047;Bellcaire d'Urgell;1230;627;603
25048;Bell-lloc d'Urgell;2315;1139;1176
25049;Bellmunt d'Urgell;185;89;96
25050;Bellpuig;5133;2705;2428
25051;Bellver de Cerdanya;1937;1009;928
25052;Bellvís;2255;1149;1106
25053;Benavent de Segrià;1499;781;718
25055;Biosca;176;94;82
25057;Bòrdes, Es;259;144;115
25058;Borges Blanques, Les;6087;3105;2982
25059;Bossòst;1109;542;567
25056;Bovera;247;133;114
25060;Cabanabona;75;36;39
25061;Cabó;92;49;43
25062;Camarasa;817;410;407
25063;Canejan;107;57;50
25904;Castell de Mur;183;104;79
25064;Castellar de la Ribera;134;67;67
25067;Castelldans;960;511;449
25068;Castellnou de Seana;683;361;322
25069;Castelló de Farfanya;536;288;248
25070;Castellserà;1003;506;497
25071;Cava;47;29;18
25072;Cervera;9180;4670;4510
25073;Cervià de les Garrigues;640;336;304
25074;Ciutadilla;208;111;97
25075;Clariana de Cardener;157;82;75
25076;Cogul, El;158;88;70
25077;Coll de Nargó;550;285;265
25163;Coma i la Pedra, La;265;157;108
25161;Conca de Dalt;418;213;205
25078;Corbins;1444;787;657
25079;Cubells;343;180;163
25081;Espluga Calba, L';341;171;170
25082;Espot;364;193;171
25088;Estamariu;118;68;50
25085;Estaràs;162;85;77
25086;Esterri d'Àneu;772;364;408
25087;Esterri de Cardós;70;37;33
25089;Farrera;116;65;51
25908;Fígols i Alinyà;252;145;107
25092;Floresta, La;147;79;68
25093;Fondarella;784;387;397
25094;Foradada;186;108;78
25096;Fuliola, La;1248;619;629
25097;Fulleda;85;44;41
25098;Gavet de la Conca;261;129;132
25912;Gimenells i el Pla de la Font;1111;595;516
25099;Golmés;1840;917;923
25100;Gósol;206;118;88
25101;Granadella, La;712;387;325
25102;Granja d'Escarp, La;936;514;422
25103;Granyanella;148;82;66
25105;Granyena de les Garrigues;132;78;54
25104;Granyena de Segarra;142;76;66
25109;Guimerà;265;140;125
25903;Guingueta d'Àneu, La;297;159;138
25110;Guissona;7136;3810;3326
25111;Guixers;134;84;50
25115;Isona i Conca Dellà;1019;548;471
25112;Ivars de Noguera;334;171;163
25113;Ivars d'Urgell;1531;801;730
25114;Ivorra;104;57;47
25910;Josa i Tuixén;106;58;48
25118;Juncosa;386;204;182
25119;Juneda;3475;1854;1621
25121;Les;946;463;483
25122;Linyola;2700;1365;1335
25123;Lladorre;230;116;114
25124;Lladurs;176;91;85
25125;Llardecans;451;236;215
25126;Llavorsí;352;180;172
25120;Lleida;138956;68657;70299
25127;Lles de Cerdanya;253;148;105
25128;Llimiana;145;88;57
25129;Llobera;188;104;84
25133;Maials;920;517;403
25130;Maldà;220;109;111
25131;Massalcoreig;598;338;260
25132;Massoteres;218;119;99
25134;Menàrguens;806;440;366
25135;Miralcamp;1351;677;674
25137;Mollerussa;14683;7543;7140
25136;Molsosa, La;107;53;54
25139;Montellà i Martinet;579;324;255
25140;Montferrer i Castellbò;1041;566;475
25138;Montgai;625;329;296
25142;Montoliu de Lleida;489;251;238
25141;Montoliu de Segarra;179;100;79
25143;Montornès de Segarra;100;47;53
25145;Nalec;87;45;42
25025;Naut Aran;1803;935;868
25146;Navès;280;147;133
25148;Odèn;249;149;100
25149;Oliana;1810;906;904
25150;Oliola;197;106;91
25151;Olius;986;527;459
25152;Oluges, Les;167;88;79
25153;Omellons, Els;211;111;100
25154;Omells de na Gaia, Els;131;72;59
25155;Organyà;784;388;396
25156;Os de Balaguer;994;507;487
25157;Ossó de Sió;204;98;106
25158;Palau d'Anglesola, El;2166;1061;1105
25164;Penelles;452;262;190
25165;Peramola;347;177;170
25166;Pinell de Solsonès;200;118;82
25167;Pinós;287;151;136
25911;Plans de Sió, Els;506;272;234
25168;Poal, El;648;340;308
25169;Pobla de Cérvoles, La;191;107;84
25171;Pobla de Segur, La;2984;1469;1515
25030;Pont de Bar, El;157;87;70
25173;Pont de Suert, El;2220;1107;1113
25172;Ponts;2601;1305;1296
25174;Portella, La;728;412;316
25175;Prats i Sansor;219;114;105
25176;Preixana;385;199;186
25177;Preixens;432;218;214
25179;Prullans;231;109;122
25180;Puiggròs;276;138;138
25181;Puigverd d'Agramunt;255;146;109
25182;Puigverd de Lleida;1355;701;654
25183;Rialp;661;330;331
25905;Ribera d'Ondara;426;213;213
25185;Ribera d'Urgellet;935;488;447
25186;Riner;263;132;131
25913;Riu de Cerdanya;93;55;38
25189;Rosselló;3145;1602;1543
25190;Salàs de Pallars;320;174;146
25191;Sanaüja;380;202;178
25196;Sant Esteve de la Sarga;124;72;52
25192;Sant Guim de Freixenet;1025;538;487
25197;Sant Guim de la Plana;185;106;79
25193;Sant Llorenç de Morunys;949;457;492
25902;Sant Martí de Riucorb;646;334;312
25194;Sant Ramon;491;254;237
25201;Sarroca de Bellera;121;68;53
25200;Sarroca de Lleida;363;200;163
25202;Senterada;137;80;57
25035;Sentiu de Sió, La;406;216;190
25204;Seròs;1922;1029;893
25203;Seu d'Urgell, La;12089;5842;6247
25205;Sidamon;734;383;351
25206;Soleràs, El;332;173;159
25207;Solsona;9094;4488;4606
25208;Soriguera;410;220;190
25209;Sort;2149;1077;1072
25210;Soses;1763;923;840
25211;Sudanell;853;465;388
25212;Sunyer;352;205;147
25215;Talarn;585;387;198
25216;Talavera;283;158;125
25217;Tàrrega;17098;8489;8609
25218;Tarrés;106;56;50
25219;Tarroja de Segarra;187;104;83
25220;Térmens;1333;678;655
25221;Tírvia;131;63;68
25222;Tiurana;73;33;40
25223;Torà;1255;639;616
25224;Torms, Els;144;77;67
25225;Tornabous;858;461;397
25227;Torre de Cabdella, La;760;383;377
25226;Torrebesses;282;150;132
25228;Torrefarrera;4605;2328;2277
25907;Torrefeta i Florejacs;602;322;280
25230;Torregrossa;2202;1140;1062
25231;Torrelameu;743;433;310
25232;Torres de Segre;2277;1179;1098
25233;Torre-serona;397;208;189
25234;Tremp;5844;2884;2960
25043;Vall de Boí, La;1021;546;475
25901;Vall de Cardós;364;195;169
25238;Vallbona de les Monges;233;120;113
25240;Vallfogona de Balaguer;1876;937;939
25906;Valls d'Aguilar, Les;260;145;115
25239;Valls de Valira, Les;791;412;379
25909;Vansa i Fórnols, La;161;84;77
25242;Verdú;919;441;478
25243;Vielha e Mijaran;5559;2837;2722
25244;Vilagrassa;541;278;263
25245;Vilaller;561;294;267
25247;Vilamòs;187;100;87
25248;Vilanova de Bellpuig;1181;599;582
25254;Vilanova de la Barca;1036;535;501
25249;Vilanova de l'Aguda;197;97;100
25250;Vilanova de Meià;389;223;166
25251;Vilanova de Segrià;977;518;459
25252;Vila-sana;742;376;366
25253;Vilosell, El;169;88;81
25255;Vinaixa;470;249;221
27001;Abadín;2367;1157;1210
27002;Alfoz;1688;812;876
27003;Antas de Ulla;1976;966;1010
27004;Baleira;1241;660;581
27901;Baralla;2556;1351;1205
27005;Barreiros;2934;1405;1529
27006;Becerreá;2818;1419;1399
27007;Begonte;3026;1516;1510
27008;Bóveda;1481;768;713
27902;Burela;9588;4754;4834
27009;Carballedo;2193;1102;1091
27010;Castro de Rei;5052;2496;2556
27011;Castroverde;2617;1355;1262
27012;Cervantes;1338;762;576
27013;Cervo;4227;2076;2151
27016;Chantada;8192;3943;4249
27014;Corgo, O;3481;1773;1708
27015;Cospeito;4484;2180;2304
27017;Folgoso do Courel;1024;530;494
27018;Fonsagrada, A;3465;1816;1649
27019;Foz;9980;4863;5117
27020;Friol;3744;1888;1856
27022;Guitiriz;5484;2730;2754
27023;Guntín;2690;1381;1309
27024;Incio, O;1570;791;779
27026;Láncara;2605;1332;1273
27027;Lourenzá;2140;1040;1100
27028;Lugo;98276;45508;52768
27029;Meira;1725;865;860
27030;Mondoñedo;3568;1681;1887
27031;Monforte de Lemos;18433;8751;9682
27032;Monterroso;3616;1812;1804
27033;Muras;642;316;326
27034;Navia de Suarna;1081;600;481
27035;Negueira de Muñiz;215;114;101
27037;Nogais, As;1079;575;504
27038;Ourol;1018;521;497
27039;Outeiro de Rei;5151;2655;2496
27040;Palas de Rei;3388;1712;1676
27041;Pantón;2542;1246;1296
27042;Paradela;1779;885;894
27043;Páramo, O;1366;681;685
27044;Pastoriza, A;3002;1513;1489
27045;Pedrafita do Cebreiro;1001;545;456
27047;Pobra do Brollón, A;1648;815;833
27046;Pol;1609;808;801
27048;Pontenova, A;2264;1082;1182
27049;Portomarín;1471;761;710
27050;Quiroga;3207;1523;1684
27056;Rábade;1501;749;752
27051;Ribadeo;9854;4696;5158
27052;Ribas de Sil;947;474;473
27053;Ribeira de Piquín;528;274;254
27054;Riotorto;1262;621;641
27055;Samos;1278;681;597
27057;Sarria;13330;6492;6838
27058;Saviñao, O;3735;1892;1843
27059;Sober;2312;1137;1175
27060;Taboada;2756;1311;1445
27061;Trabada;1118;546;572
27062;Triacastela;641;317;324
27063;Valadouro, O;1991;957;1034
27064;Vicedo, O;1675;821;854
27065;Vilalba;14072;6817;7255
27066;Viveiro;15466;7559;7907
27021;Xermade;1806;882;924
27025;Xove;3273;1625;1648
28001;Acebeda, La;84;44;40
28002;Ajalvir;4712;2438;2274
28003;Alameda del Valle;200;119;81
28004;Álamo, El;9470;4696;4774
28005;Alcalá de Henares;195649;95234;100415
28006;Alcobendas;117040;55954;61086
28007;Alcorcón;170514;82139;88375
28008;Aldea del Fresno;2838;1457;1381
28009;Algete;20611;10106;10505
28010;Alpedrete;14575;7160;7415
28011;Ambite;592;296;296
28012;Anchuelo;1271;657;614
28013;Aranjuez;59607;28978;30629
28014;Arganda del Rey;55389;27771;27618
28015;Arroyomolinos;31396;15701;15695
28016;Atazar, El;89;48;41
28017;Batres;1684;861;823
28018;Becerril de la Sierra;5714;2877;2837
28019;Belmonte de Tajo;1664;865;799
28021;Berrueco, El;760;384;376
28020;Berzosa del Lozoya;205;115;90
28022;Boadilla del Monte;54570;26660;27910
28023;Boalo, El;7508;3757;3751
28024;Braojos;205;121;84
28025;Brea de Tajo;524;301;223
28026;Brunete;10736;5283;5453
28027;Buitrago del Lozoya;1884;898;986
28028;Bustarviejo;2503;1256;1247
28029;Cabanillas de la Sierra;756;392;364
28030;Cabrera, La;2667;1313;1354
28031;Cadalso de los Vidrios;3039;1593;1446
28032;Camarma de Esteruelas;7336;3726;3610
28033;Campo Real;6210;3138;3072
28034;Canencia;447;245;202
28035;Carabaña;2010;1002;1008
28036;Casarrubuelos;3778;1923;1855
28037;Cenicientos;2033;1004;1029
28038;Cercedilla;7026;3463;3563
28039;Cervera de Buitrago;150;92;58
28051;Chapinería;2328;1181;1147
28052;Chinchón;5331;2682;2649
28040;Ciempozuelos;24592;12363;12229
28041;Cobeña;7428;3623;3805
28046;Collado Mediano;6958;3441;3517
28047;Collado Villalba;63679;30947;32732
28043;Colmenar de Oreja;8032;4052;3980
28042;Colmenar del Arroyo;1725;893;832
28045;Colmenar Viejo;50752;25045;25707
28044;Colmenarejo;9130;4471;4659
28048;Corpa;713;372;341
28049;Coslada;81661;39988;41673
28050;Cubas de la Sagra;6413;3202;3211
28053;Daganzo de Arriba;10205;5079;5126
28054;Escorial, El;16162;8004;8158
28055;Estremera;1260;637;623
28056;Fresnedillas de la Oliva;1572;797;775
28057;Fresno de Torote;2221;1164;1057
28058;Fuenlabrada;193700;95409;98291
28059;Fuente el Saz de Jarama;6696;3379;3317
28060;Fuentidueña de Tajo;2053;1023;1030
28061;Galapagar;33742;16470;17272
28062;Garganta de los Montes;347;189;158
28063;Gargantilla del Lozoya y Pinilla de Buitrago;316;170;146
28064;Gascones;193;110;83
28065;Getafe;183374;89701;93673
28066;Griñón;10319;5157;5162
28067;Guadalix de la Sierra;6214;3136;3078
28068;Guadarrama;16032;7921;8111
28069;Hiruela, La;57;39;18
28070;Horcajo de la Sierra-Aoslos;145;78;67
28071;Horcajuelo de la Sierra;86;47;39
28072;Hoyo de Manzanares;8434;4226;4208
28073;Humanes de Madrid;19743;9893;9850
28074;Leganés;189861;91999;97862
28075;Loeches;8791;4400;4391
28076;Lozoya;581;309;272
28901;Lozoyuela-Navas-Sieteiglesias;1299;670;629
28078;Madarcos;48;30;18
28079;Madrid;3266126;1520153;1745973
28080;Majadahonda;71826;34018;37808
28082;Manzanares el Real;8840;4474;4366
28083;Meco;14305;7211;7094
28084;Mejorada del Campo;23274;11540;11734
28085;Miraflores de la Sierra;6108;3133;2975
28086;Molar, El;8938;4557;4381
28087;Molinos, Los;4389;2160;2229
28088;Montejo de la Sierra;353;178;175
28089;Moraleja de Enmedio;5136;2548;2588
28090;Moralzarzal;13026;6527;6499
28091;Morata de Tajuña;7683;3836;3847
28092;Móstoles;209184;101905;107279
28093;Navacerrada;2972;1493;1479
28094;Navalafuente;1449;744;705
28095;Navalagamella;2610;1350;1260
28096;Navalcarnero;29298;14585;14713
28097;Navarredonda y San Mamés;129;84;45
28099;Navas del Rey;2918;1535;1383
28100;Nuevo Baztán;6276;3191;3085
28101;Olmeda de las Fuentes;348;185;163
28102;Orusco de Tajuña;1244;637;607
28104;Paracuellos de Jarama;25269;12703;12566
28106;Parla;130124;64802;65322
28107;Patones;541;254;287
28108;Pedrezuela;5892;2936;2956
28109;Pelayos de la Presa;2596;1316;1280
28110;Perales de Tajuña;2935;1480;1455
28111;Pezuela de las Torres;842;449;393
28112;Pinilla del Valle;191;109;82
28113;Pinto;52526;25964;26562
28114;Piñuécar-Gandullas;185;95;90
28115;Pozuelo de Alarcón;86422;41354;45068
28116;Pozuelo del Rey;1147;603;544
28117;Prádena del Rincón;117;65;52
28118;Puebla de la Sierra;65;38;27
28902;Puentes Viejas;679;378;301
28119;Quijorna;3439;1720;1719
28120;Rascafría;1664;918;746
28121;Redueña;260;141;119
28122;Ribatejada;783;399;384
28123;Rivas-Vaciamadrid;88150;43696;44454
28124;Robledillo de la Jara;80;44;36
28125;Robledo de Chavela;4270;2213;2057
28126;Robregordo;58;35;23
28127;Rozas de Madrid, Las;95814;46285;49529
28128;Rozas de Puerto Real;530;306;224
28129;San Agustín del Guadalix;13379;6565;6814
28130;San Fernando de Henares;39432;19180;20252
28131;San Lorenzo de El Escorial;18369;8803;9566
28132;San Martín de la Vega;19170;9808;9362
28133;San Martín de Valdeiglesias;8459;4204;4255
28134;San Sebastián de los Reyes;89276;43550;45726
28135;Santa María de la Alameda;1254;665;589
28136;Santorcaz;886;467;419
28137;Santos de la Humosa, Los;2590;1320;1270
28138;Serna del Monte, La;81;42;39
28140;Serranillos del Valle;4165;2060;2105
28141;Sevilla la Nueva;9318;4546;4772
28143;Somosierra;86;50;36
28144;Soto del Real;8799;4302;4497
28145;Talamanca de Jarama;3857;1906;1951
28146;Tielmes;2650;1353;1297
28147;Titulcia;1313;686;627
28148;Torrejón de Ardoz;131376;64749;66627
28149;Torrejón de la Calzada;8872;4385;4487
28150;Torrejón de Velasco;4382;2181;2201
28151;Torrelaguna;4760;2388;2372
28152;Torrelodones;23717;11465;12252
28153;Torremocha de Jarama;1019;514;505
28154;Torres de la Alameda;7779;3973;3806
28903;Tres Cantos;47722;23141;24581
28155;Valdaracete;609;313;296
28156;Valdeavero;1554;806;748
28157;Valdelaguna;937;469;468
28158;Valdemanco;914;480;434
28159;Valdemaqueda;781;405;376
28160;Valdemorillo;12518;6306;6212
28161;Valdemoro;75983;37493;38490
28162;Valdeolmos-Alalpardo;4136;2130;2006
28163;Valdepiélagos;584;315;269
28164;Valdetorres de Jarama;4497;2277;2220
28165;Valdilecha;2933;1517;1416
28166;Valverde de Alcalá;465;239;226
28167;Velilla de San Antonio;12236;6178;6058
28168;Vellón, El;1958;1022;936
28169;Venturada;2163;1135;1028
28171;Villa del Prado;6520;3309;3211
28170;Villaconejos;3388;1745;1643
28172;Villalbilla;13878;7002;6876
28173;Villamanrique de Tajo;703;352;351
28174;Villamanta;2555;1299;1256
28175;Villamantilla;1441;709;732
28176;Villanueva de la Cañada;21445;10430;11015
28178;Villanueva de Perales;1563;801;762
28177;Villanueva del Pardillo;17180;8389;8791
28179;Villar del Olmo;2011;1003;1008
28180;Villarejo de Salvanés;7335;3692;3643
28181;Villaviciosa de Odón;27835;13493;14342
28182;Villavieja del Lozoya;253;136;117
28183;Zarzalejo;1658;853;805
29001;Alameda;5372;2735;2637
29002;Alcaucín;2230;1140;1090
29003;Alfarnate;1069;546;523
29004;Alfarnatejo;377;193;184
29005;Algarrobo;6444;3238;3206
29006;Algatocín;793;410;383
29007;Alhaurín de la Torre;40345;20047;20298
29008;Alhaurín el Grande;24705;12344;12361
29009;Almáchar;1811;944;867
29010;Almargen;1954;995;959
29011;Almogía;3715;1922;1793
29012;Álora;12985;6572;6413
29013;Alozaina;2051;1050;1001
29014;Alpandeire;260;131;129
29015;Antequera;41239;20180;21059
29016;Árchez;385;202;183
29017;Archidona;8238;4213;4025
29018;Ardales;2500;1273;1227
29019;Arenas;1156;611;545
29020;Arriate;4102;2033;2069
29021;Atajate;168;91;77
29022;Benadalid;215;108;107
29023;Benahavís;8085;4043;4042
29024;Benalauría;438;231;207
29025;Benalmádena;68128;33521;34607
29026;Benamargosa;1514;788;726
29027;Benamocarra;3011;1509;1502
29028;Benaoján;1476;765;711
29029;Benarrabá;455;230;225
29030;Borge, El;930;483;447
29031;Burgo, El;1800;929;871
29032;Campillos;8444;4270;4174
29033;Canillas de Aceituno;1677;890;787
29034;Canillas de Albaida;716;355;361
29035;Cañete la Real;1665;846;819
29036;Carratraca;731;383;348
29037;Cartajima;253;136;117
29038;Cártama;26259;13266;12993
29039;Casabermeja;3522;1844;1678
29040;Casarabonela;2502;1336;1166
29041;Casares;6515;3355;3160
29042;Coín;22147;11094;11053
29043;Colmenar;3376;1728;1648
29044;Comares;1315;704;611
29045;Cómpeta;3922;1958;1964
29046;Cortes de la Frontera;3101;1592;1509
29047;Cuevas Bajas;1395;696;699
29049;Cuevas de San Marcos;3648;1838;1810
29048;Cuevas del Becerro;1589;785;804
29050;Cútar;607;309;298
29051;Estepona;68286;33508;34778
29052;Faraján;253;124;129
29053;Frigiliana;3009;1503;1506
29054;Fuengirola;80309;39217;41092
29055;Fuente de Piedra;2596;1330;1266
29056;Gaucín;1576;820;756
29057;Genalguacil;410;205;205
29058;Guaro;2260;1137;1123
29059;Humilladero;3286;1630;1656
29060;Igualeja;763;381;382
29061;Istán;1469;732;737
29062;Iznate;868;453;415
29063;Jimera de Líbar;372;192;180
29064;Jubrique;528;266;262
29065;Júzcar;232;133;99
29066;Macharaviaya;480;259;221
29067;Málaga;574654;276001;298653
29068;Manilva;15528;7856;7672
29069;Marbella;143386;68944;74442
29070;Mijas;82742;41196;41546
29071;Moclinejo;1271;657;614
29072;Mollina;5149;2585;2564
29073;Monda;2594;1336;1258
29903;Montecorto;593;317;276
29074;Montejaque;964;478;486
29075;Nerja;21091;10410;10681
29076;Ojén;3702;1888;1814
29077;Parauta;251;126;125
29079;Periana;3048;1602;1446
29080;Pizarra;9226;4636;4590
29081;Pujerra;301;158;143
29082;Rincón de la Victoria;47179;23163;24016
29083;Riogordo;2724;1429;1295
29084;Ronda;33877;16427;17450
29085;Salares;169;87;82
29086;Sayalonga;1681;863;818
29087;Sedella;606;341;265
29904;Serrato;477;240;237
29088;Sierra de Yeguas;3346;1690;1656
29089;Teba;3760;1887;1873
29090;Tolox;2107;1061;1046
29901;Torremolinos;68661;34276;34385
29091;Torrox;17234;8704;8530
29092;Totalán;746;380;366
29093;Valle de Abdalajís;2542;1292;1250
29094;Vélez-Málaga;81643;40239;41404
29095;Villanueva de Algaidas;4176;2143;2033
29902;Villanueva de la Concepción;3296;1612;1684
29098;Villanueva de Tapia;1476;744;732
29096;Villanueva del Rosario;3356;1649;1707
29097;Villanueva del Trabuco;5299;2659;2640
29099;Viñuela;2034;1061;973
29100;Yunquera;2864;1460;1404
52001;Melilla;86487;43894;42593
30001;Abanilla;6127;3112;3015
30002;Abarán;12964;6479;6485
30003;Águilas;35301;17620;17681
30004;Albudeite;1373;694;679
30005;Alcantarilla;42048;20794;21254
30902;Alcázares, Los;16138;8238;7900
30006;Aledo;1022;505;517
30007;Alguazas;9638;4957;4681
30008;Alhama de Murcia;22077;11168;10909
30009;Archena;19301;10155;9146
30010;Beniel;11318;5848;5470
30011;Blanca;6539;3328;3211
30012;Bullas;11530;5795;5735
30013;Calasparra;10178;5147;5031
30014;Campos del Río;2028;956;1072
30015;Caravaca de la Cruz;25760;12903;12857
30016;Cartagena;214802;106951;107851
30017;Cehegín;14983;7537;7446
30018;Ceutí;11787;5938;5849
30019;Cieza;34988;17533;17455
30020;Fortuna;10112;5412;4700
30021;Fuente Álamo de Murcia;16583;8611;7972
30022;Jumilla;25600;13305;12295
30023;Librilla;5305;2728;2577
30024;Lorca;94404;48331;46073
30025;Lorquí;7141;3611;3530
30026;Mazarrón;32209;16654;15555
30027;Molina de Segura;71890;35862;36028
30028;Moratalla;7839;3978;3861
30029;Mula;16883;8671;8212
30030;Murcia;453258;221543;231715
30031;Ojós;500;260;240
30032;Pliego;3847;1991;1856
30033;Puerto Lumbreras;15394;7778;7616
30034;Ricote;1264;675;589
30035;San Javier;32489;16318;16171
