id_municipio;nombre_municipio;poblacion_total;total_hombres;total_mujeres
06072;Lobón;2745;1411;1334
06075;Magacela;489;253;236
06076;Maguilla;943;473;470
06077;Malcocinado;356;196;160
06078;Malpartida de la Serena;524;271;253
06079;Manchita;751;381;370
06080;Medellín;2237;1142;1095
06081;Medina de las Torres;1153;600;553
06082;Mengabril;488;264;224
06083;Mérida;59461;28873;30588
06084;Mirandilla;1223;609;614
06085;Monesterio;4254;2158;2096
06086;Montemolín;1280;618;662
06087;Monterrubio de la Serena;2237;1103;1134
06088;Montijo;15312;7557;7755
06089;Morera, La;703;361;342
06090;Nava de Santiago, La;909;455;454
06091;Navalvillar de Pela;4364;2196;2168
06092;Nogales;627;313;314
06093;Oliva de la Frontera;4967;2498;2469
06094;Oliva de Mérida;1669;842;827
06095;Olivenza;11776;5844;5932
06096;Orellana de la Sierra;275;149;126
06097;Orellana la Vieja;2594;1330;1264
06098;Palomas;657;330;327
06099;Parra, La;1283;663;620
06100;Peñalsordo;831;413;418
06101;Peraleda del Zaucejo;477;242;235
06102;Puebla de Alcocer;1130;560;570
06103;Puebla de la Calzada;5812;2924;2888
06104;Puebla de la Reina;707;344;363
06107;Puebla de Obando;1816;923;893
06108;Puebla de Sancho Pérez;2640;1335;1305
06105;Puebla del Maestre;642;337;305
06106;Puebla del Prior;448;231;217
06902;Pueblonuevo del Guadiana;1953;977;976
06109;Quintana de la Serena;4469;2256;2213
06110;Reina;143;74;69
06111;Rena;614;321;293
06112;Retamal de Llerena;433;228;205
06113;Ribera del Fresno;3193;1599;1594
06114;Risco;122;58;64
06115;Roca de la Sierra, La;1436;709;727
06116;Salvaleón;1671;844;827
06117;Salvatierra de los Barros;1573;776;797
06119;San Pedro de Mérida;879;451;428
06123;San Vicente de Alcántara;5262;2642;2620
06118;Sancti-Spíritus;154;84;70
06120;Santa Amalia;3939;1990;1949
06121;Santa Marta;4136;2074;2062
06122;Santos de Maimona, Los;8096;4063;4033
06124;Segura de León;1783;896;887
06125;Siruela;1802;910;892
06126;Solana de los Barros;2538;1276;1262
06127;Talarrubias;3274;1646;1628
06128;Talavera la Real;5282;2637;2645
06129;Táliga;662;331;331
06130;Tamurejo;205;104;101
06131;Torre de Miguel Sesmero;1230;626;604
06132;Torremayor;1010;495;515
06133;Torremejía;2246;1173;1073
06134;Trasierra;607;318;289
06135;Trujillanos;1401;713;688
06136;Usagre;1747;866;881
06137;Valdecaballeros;1066;551;515
06901;Valdelacalzada;2762;1388;1374
06138;Valdetorres;1155;566;589
06139;Valencia de las Torres;502;266;236
06140;Valencia del Mombuey;725;375;350
06141;Valencia del Ventoso;1900;958;942
06146;Valle de la Serena;1111;567;544
06147;Valle de Matamoros;346;178;168
06148;Valle de Santa Ana;1113;548;565
06142;Valverde de Burguillos;280;141;139
06143;Valverde de Leganés;4209;2091;2118
06144;Valverde de Llerena;557;283;274
06145;Valverde de Mérida;1018;514;504
06149;Villafranca de los Barros;12366;6093;6273
06150;Villagarcía de la Torre;883;444;439
06151;Villagonzalo;1212;592;620
06152;Villalba de los Barros;1441;717;724
06153;Villanueva de la Serena;25751;12522;13229
06154;Villanueva del Fresno;3272;1664;1608
06156;Villar de Rena;1320;683;637
06155;Villar del Rey;2101;1132;969
06157;Villarta de los Montes;403;207;196
06158;Zafra;16672;7998;8674
06159;Zahínos;2766;1385;1381
06160;Zalamea de la Serena;3428;1737;1691
06162;Zarza, La;3369;1690;1679
06161;Zarza-Capilla;297;146;151
07002;Alaior;9748;4896;4852
07001;Alaró;5909;2875;3034
07003;Alcúdia;21322;10793;10529
07004;Algaida;6170;3122;3048
07005;Andratx;11833;5936;5897
07901;Ariany;963;502;461
07006;Artà;8208;4109;4099
07007;Banyalbufar;577;309;268
07008;Binissalem;9172;4537;4635
07009;Búger;1148;605;543
07010;Bunyola;7286;3549;3737
07011;Calvià;53162;26514;26648
07012;Campanet;2790;1387;1403
07013;Campos;11763;5888;5875
07014;Capdepera;12340;6251;6089
07064;Castell, Es;7670;3855;3815
07015;Ciutadella de Menorca;31443;15689;15754
07016;Consell;4304;2126;2178
07017;Costitx;1490;733;757
07018;Deià;675;328;347
07026;Eivissa;51996;26114;25882
07019;Escorca;194;118;76
07020;Esporles;5236;2562;2674
07021;Estellencs;359;192;167
07022;Felanitx;18592;9306;9286
07023;Ferreries;5051;2517;2534
07024;Formentera;11171;5746;5425
07025;Fornalutx;717;351;366
07027;Inca;34577;17389;17188
07028;Lloret de Vistalegre;1589;801;788
07029;Lloseta;6378;3181;3197
07030;Llubí;2438;1211;1227
07031;Llucmajor;39040;19628;19412
07033;Manacor;46395;23219;23176
07034;Mancor de la Vall;1639;824;815
07032;Maó;29902;14564;15338
07035;Maria de la Salut;2336;1204;1132
07036;Marratxí;39440;19798;19642
07037;Mercadal, Es;5939;3033;2906
07902;Migjorn Gran, Es;1563;779;784
07038;Montuïri;3144;1586;1558
07039;Muro;7825;3952;3873
07040;Palma;423350;206618;216732
07041;Petra;3118;1530;1588
07044;Pobla, Sa;14164;7131;7033
07042;Pollença;17279;8588;8691
07043;Porreres;5741;2913;2828
07045;Puigpunyent;2055;1021;1034
07059;Salines, Ses;5044;2496;2548
07046;Sant Antoni de Portmany;28237;14725;13512
07049;Sant Joan;2195;1079;1116
07050;Sant Joan de Labritja;6838;3465;3373
07048;Sant Josep de sa Talaia;29506;15147;14359
07051;Sant Llorenç des Cardassar;9227;4608;4619
07052;Sant Lluís;7019;3551;3468
07053;Santa Eugènia;1843;920;923
07054;Santa Eulària des Riu;41228;20837;20391
07055;Santa Margalida;13160;6782;6378
07056;Santa María del Camí;7552;3767;3785
07057;Santanyí;12480;6261;6219
07058;Selva;4289;2108;2181
07047;Sencelles;3795;1918;1877
07060;Sineu;4369;2157;2212
07061;Sóller;13610;6720;6890
07062;Son Servera;11932;5896;6036
07063;Valldemossa;2037;1031;1006
07065;Vilafranca de Bonany;3699;1868;1831
08001;Abrera;12848;6462;6386
08002;Aguilar de Segarra;294;158;136
08014;Aiguafreda;2567;1242;1325
08003;Alella;10139;4946;5193
08004;Alpens;273;149;124
08005;Ametlla del Vallès, L';9296;4666;4630
08006;Arenys de Mar;16342;7948;8394
08007;Arenys de Munt;9413;4724;4689
08008;Argençola;222;116;106
08009;Argentona;12846;6349;6497
08010;Artés;5994;3024;2970
08011;Avià;2249;1120;1129
08012;Avinyó;2289;1153;1136
08013;Avinyonet del Penedès;1732;917;815
08015;Badalona;225957;111330;114627
08904;Badia del Vallès;13074;6391;6683
08016;Bagà;2149;1079;1070
08017;Balenyà;3969;2015;1954
08018;Balsareny;3307;1668;1639
08252;Barberà del Vallès;33322;16345;16977
08019;Barcelona;1660122;789758;870364
08020;Begues;7432;3690;3742
08021;Bellprat;72;45;27
08022;Berga;16959;8350;8609
08023;Bigues i Riells del Fai;9949;5032;4917
08024;Borredà;430;243;187
08025;Bruc, El;2268;1195;1073
08026;Brull, El;287;156;131
08027;Cabanyes, Les;998;513;485
08028;Cabrera d'Anoia;1665;892;773
08029;Cabrera de Mar;4945;2480;2465
08030;Cabrils;7799;3858;3941
08031;Calaf;3566;1797;1769
08034;Calders;1097;565;532
08033;Caldes de Montbui;18109;9023;9086
08032;Caldes d'Estrac;3223;1543;1680
08035;Calella;19862;9569;10293
08037;Calldetenes;2601;1323;1278
08038;Callús;2099;1029;1070
08036;Calonge de Segarra;188;95;93
08039;Campins;589;302;287
08040;Canet de Mar;15010;7300;7710
08041;Canovelles;17051;8789;8262
08042;Cànoves i Samalús;3322;1692;1630
08043;Canyelles;5218;2727;2491
08044;Capellades;5417;2679;2738
08045;Capolat;88;42;46
08046;Cardedeu;19023;9211;9812
08047;Cardona;4569;2256;2313
08048;Carme;783;404;379
08049;Casserres;1630;811;819
08057;Castell de l'Areny;69;39;30
08052;Castellar de n'Hug;171;93;78
08050;Castellar del Riu;169;94;75
08051;Castellar del Vallès;25150;12432;12718
08053;Castellbell i el Vilar;4054;2077;1977
08054;Castellbisbal;12813;6423;6390
08055;Castellcir;778;409;369
08056;Castelldefels;68427;33378;35049
08058;Castellet i la Gornal;2572;1345;1227
08060;Castellfollit de Riubregós;162;88;74
08059;Castellfollit del Boix;461;236;225
08061;Castellgalí;2311;1183;1128
08062;Castellnou de Bages;1427;746;681
08063;Castellolí;651;311;340
08064;Castellterçol;2735;1392;1343
08065;Castellví de la Marca;1674;856;818
08066;Castellví de Rosanes;2089;1031;1058
08067;Centelles;7726;3788;3938
08268;Cercs;1196;601;595
08266;Cerdanyola del Vallès;57879;28138;29741
08068;Cervelló;9469;4788;4681
08069;Collbató;4828;2490;2338
08070;Collsuspina;387;193;194
08071;Copons;340;173;167
08072;Corbera de Llobregat;15466;7762;7704
08073;Cornellà de Llobregat;90303;43825;46478
08074;Cubelles;16914;8501;8413
08075;Dosrius;5910;2961;2949
08076;Esparreguera;22442;11357;11085
08077;Esplugues de Llobregat;46921;22350;24571
08078;Espunyola, L';266;129;137
08254;Esquirol, L';2263;1123;1140
08079;Estany, L';405;223;182
08134;Figaró-Montmany;1158;558;600
08080;Fígols;47;26;21
08082;Fogars de la Selva;1632;845;787
08081;Fogars de Montclús;482;263;219
08083;Folgueroles;2268;1149;1119
08084;Fonollosa;1558;793;765
08085;Font-rubí;1456;786;670
08086;Franqueses del Vallès, Les;20522;10343;10179
08090;Gaià;177;90;87
08087;Gallifa;183;97;86
08088;Garriga, La;17052;8190;8862
08089;Gavà;47593;23190;24403
08091;Gelida;7953;4011;3942
08092;Gironella;4980;2475;2505
08093;Gisclareny;27;15;12
08094;Granada, La;2218;1102;1116
08095;Granera;93;57;36
08096;Granollers;63092;31137;31955
08097;Gualba;1661;842;819
08099;Guardiola de Berguedà;939;483;456
08100;Gurb;2697;1397;1300
08101;Hospitalet de Llobregat, L';274455;133258;141197
08162;Hostalets de Pierola, Els;3188;1619;1569
08102;Igualada;41164;20248;20916
08103;Jorba;828;427;401
08104;Llacuna, La;952;501;451
08105;Llagosta, La;13169;6478;6691
08107;Lliçà d'Amunt;16092;8196;7896
08108;Lliçà de Vall;6714;3413;3301
08106;Llinars del Vallès;10499;5171;5328
08109;Lluçà;292;143;149
08110;Malgrat de Mar;19213;9457;9756
08111;Malla;266;135;131
08112;Manlleu;21172;10601;10571
08113;Manresa;78877;38646;40231
08242;Marganell;293;148;145
08114;Martorell;28760;14616;14144
08115;Martorelles;4904;2460;2444
08116;Masies de Roda, Les;751;389;362
08117;Masies de Voltregà, Les;3222;1593;1629
08118;Masnou, El;24181;11614;12567
08119;Masquefa;9839;5016;4823
08120;Matadepera;9899;4956;4943
08121;Mataró;129870;64330;65540
08122;Mediona;2628;1351;1277
08138;Moià;6690;3438;3252
08123;Molins de Rei;26555;12947;13608
08124;Mollet del Vallès;51824;25431;26393
08128;Monistrol de Calders;751;394;357
08127;Monistrol de Montserrat;3179;1623;1556
08125;Montcada i Reixac;36891;18189;18702
08130;Montclar;129;66;63
08131;Montesquiu;1110;551;559
08126;Montgat;12462;6155;6307
08132;Montmajor;482;247;235
08133;Montmaneu;198;109;89
08135;Montmeló;8825;4312;4513
08136;Montornès del Vallès;16800;8425;8375
08137;Montseny;379;193;186
08129;Muntanyola;721;379;342
08139;Mura;228;118;110
08140;Navarcles;6109;2976;3133
08141;Navàs;6150;3017;3133
08142;Nou de Berguedà, La;170;86;84
08143;Òdena;3720;1922;1798
08145;Olèrdola;3968;2067;1901
08146;Olesa de Bonesvalls;2110;1091;1019
08147;Olesa de Montserrat;24446;12182;12264
08148;Olivella;4414;2288;2126
08149;Olost;1218;596;622
08144;Olvan;890;445;445
08150;Orís;355;185;170
08151;Oristà;587;305;282
08152;Orpí;163;86;77
08153;Òrrius;799;404;395
08154;Pacs del Penedès;909;456;453
08155;Palafolls;9819;4924;4895
08156;Palau-solità i Plegamans;15130;7383;7747
08157;Pallejà;11736;5833;5903
08905;Palma de Cervelló, La;3040;1484;1556
08158;Papiol, El;4325;2160;2165
08159;Parets del Vallès;18893;9455;9438
08160;Perafita;423;219;204
08161;Piera;17203;8845;8358
08163;Pineda de Mar;28751;14229;14522
08164;Pla del Penedès, El;1317;670;647
08165;Pobla de Claramunt, La;2309;1184;1125
08166;Pobla de Lillet, La;1089;522;567
08167;Polinyà;8482;4269;4213
08182;Pont de Vilomara i Rocafort, El;4101;2118;1983
08168;Pontons;523;285;238
08169;Prat de Llobregat, El;65516;32022;33494
08171;Prats de Lluçanès;2681;1344;1337
08170;Prats de Rei, Els;558;299;259
08230;Premià de Dalt;10532;5241;5291
08172;Premià de Mar;28767;14018;14749
08174;Puigdàlber;571;279;292
08175;Puig-reig;4399;2207;2192
08176;Pujalt;219;120;99
08177;Quar, La;40;26;14
08178;Rajadell;571;299;272
08179;Rellinars;923;492;431
08180;Ripollet;39269;19373;19896
08181;Roca del Vallès, La;10913;5476;5437
08183;Roda de Ter;6680;3378;3302
08184;Rubí;80044;39546;40498
08185;Rubió;254;143;111
08901;Rupit i Pruit;277;135;142
08187;Sabadell;218300;105946;112354
08188;Sagàs;151;81;70
08190;Saldes;303;172;131
08191;Sallent;6835;3342;3493
08194;Sant Adrià de Besòs;37925;18646;19279
08195;Sant Agustí de Lluçanès;109;57;52
08196;Sant Andreu de la Barca;26910;13208;13702
08197;Sant Andreu de Llavaneres;11831;5781;6050
08198;Sant Antoni de Vilamajor;6577;3269;3308
08199;Sant Bartomeu del Grau;945;499;446
08200;Sant Boi de Llobregat;83919;40828;43091
08201;Sant Boi de Lluçanès;572;296;276
08203;Sant Cebrià de Vallalta;3792;1966;1826
08202;Sant Celoni;18479;9202;9277
08204;Sant Climent de Llobregat;4190;2095;2095
08205;Sant Cugat del Vallès;97530;47492;50038
08206;Sant Cugat Sesgarrigues;1026;502;524
08207;Sant Esteve de Palautordera;3045;1507;1538
08208;Sant Esteve Sesrovires;7906;3936;3970
08210;Sant Feliu de Codines;6527;3298;3229
08211;Sant Feliu de Llobregat;46056;22369;23687
08212;Sant Feliu Sasserra;620;326;294
08209;Sant Fost de Campsentelles;9197;4561;4636
08213;Sant Fruitós de Bages;9156;4531;4625
08215;Sant Hipòlit de Voltregà;3711;1865;1846
08193;Sant Iscle de Vallalta;1441;752;689
08216;Sant Jaume de Frontanyà;29;15;14
08218;Sant Joan de Vilatorrada;10959;5440;5519
08217;Sant Joan Despí;34568;16725;17843
08903;Sant Julià de Cerdanyola;242;135;107
08220;Sant Julià de Vilatorta;3230;1604;1626
08221;Sant Just Desvern;20462;9858;10604
08222;Sant Llorenç d'Hortons;2572;1299;1273
08223;Sant Llorenç Savall;2545;1271;1274
08225;Sant Martí d'Albars;121;60;61
08224;Sant Martí de Centelles;1247;629;618
08226;Sant Martí de Tous;1268;638;630
08227;Sant Martí Sarroca;3380;1692;1688
08228;Sant Martí Sesgueioles;359;186;173
08229;Sant Mateu de Bages;633;326;307
08231;Sant Pere de Ribes;31786;15702;16084
08232;Sant Pere de Riudebitlles;2462;1244;1218
08233;Sant Pere de Torelló;2568;1320;1248
08234;Sant Pere de Vilamajor;4862;2460;2402
08189;Sant Pere Sallavinera;162;84;78
08235;Sant Pol de Mar;5791;2829;2962
08236;Sant Quintí de Mediona;2407;1229;1178
08237;Sant Quirze de Besora;2115;1026;1089
08238;Sant Quirze del Vallès;20241;9900;10341
08239;Sant Quirze Safaja;677;363;314
08240;Sant Sadurní d'Anoia;12945;6373;6572
08241;Sant Sadurní d'Osormort;89;53;36
08098;Sant Salvador de Guardiola;3430;1753;1677
08262;Sant Vicenç de Castellet;10068;5067;5001
08264;Sant Vicenç de Montalt;6701;3333;3368
08265;Sant Vicenç de Torelló;2083;1047;1036
08263;Sant Vicenç dels Horts;28406;14094;14312
08243;Santa Cecília de Voltregà;184;102;82
08244;Santa Coloma de Cervelló;8393;4077;4316
08245;Santa Coloma de Gramenet;119862;59151;60711
08246;Santa Eugènia de Berga;2303;1179;1124
08247;Santa Eulàlia de Riuprimer;1450;728;722
08248;Santa Eulàlia de Ronçana;7846;3928;3918
08249;Santa Fe del Penedès;362;179;183
08250;Santa Margarida de Montbui;10456;5247;5209
08251;Santa Margarida i els Monjos;7650;3887;3763
08253;Santa Maria de Besora;165;89;76
08256;Santa Maria de Martorelles;881;446;435
08255;Santa Maria de Merlès;174;89;85
08257;Santa Maria de Miralles;138;74;64
08259;Santa Maria de Palautordera;9872;4965;4907
08258;Santa Maria d'Oló;1086;543;543
08260;Santa Perpètua de Mogoda;25928;12977;12951
08261;Santa Susanna;3887;1946;1941
08192;Santpedor;7693;3830;3863
08267;Sentmenat;9474;4791;4683
08269;Seva;3770;1949;1821
08270;Sitges;31954;16010;15944
08271;Sobremunt;86;34;52
08272;Sora;217;116;101
08273;Subirats;3243;1674;1569
08274;Súria;6046;2930;3116
08276;Tagamanent;344;179;165
08277;Talamanca;223;122;101
08278;Taradell;6809;3423;3386
08275;Tavèrnoles;340;173;167
08280;Tavertet;126;68;58
08281;Teià;6696;3285;3411
08279;Terrassa;225277;110614;114663
08282;Tiana;9198;4442;4756
08283;Tona;8455;4162;4293
08284;Tordera;18409;9338;9071
08285;Torelló;14902;7447;7455
08286;Torre de Claramunt, La;4018;2096;1922
08287;Torrelavit;1499;777;722
08288;Torrelles de Foix;2608;1374;1234
08289;Torrelles de Llobregat;6225;3080;3145
08290;Ullastrell;2162;1077;1085
08291;Vacarisses;7460;3851;3609
08292;Vallbona d'Anoia;1428;732;696
08293;Vallcebre;273;144;129
08294;Vallgorguina;3204;1630;1574
08295;Vallirana;15823;7897;7926
08296;Vallromanes;2705;1389;1316
08297;Veciana;179;101;78
08298;Vic;48364;24478;23886
08299;Vilada;434;233;201
08301;Viladecans;66677;32866;33811
08300;Viladecavalls;7809;3866;3943
08305;Vilafranca del Penedès;40714;19816;20898
08306;Vilalba Sasserra;753;384;369
08303;Vilanova de Sau;310;147;163
08302;Vilanova del Camí;12758;6399;6359
08902;Vilanova del Vallès;5600;2839;2761
08307;Vilanova i la Geltrú;68854;33250;35604
08214;Vilassar de Dalt;9230;4552;4678
08219;Vilassar de Mar;21055;10087;10968
08304;Vilobí del Penedès;1141;584;557
08308;Viver i Serrateix;173;89;84
48001;Abadiño;7708;3864;3844
48002;Abanto y Ciérvana-Abanto Zierbena;9402;4674;4728
48911;Ajangiz;478;250;228
48912;Alonsotegi;2950;1461;1489
48003;Amorebieta-Etxano;19570;9577;9993
48004;Amoroto;392;206;186
48005;Arakaldo;164;75;89
48006;Arantzazu;389;198;191
48093;Areatza;1247;605;642
48009;Arrankudiaga-Zollo;991;494;497
48914;Arratzu;426;199;227
48010;Arrieta;581;300;281
48011;Arrigorriaga;11954;5869;6085
48023;Artea;754;383;371
48008;Artzentales;726;381;345
48091;Atxondo;1367;688;679
48070;Aulesti;655;325;330
48012;Bakio;2811;1397;1414
48090;Balmaseda;7593;3658;3935
48013;Barakaldo;101229;49025;52204
48014;Barrika;1533;765;768
48015;Basauri;40413;19559;20854
48092;Bedia;1114;543;571
48016;Berango;7454;3640;3814
48017;Bermeo;16878;8291;8587
48018;Berriatua;1216;661;555
48019;Berriz;4543;2250;2293
48020;Bilbao;346096;163991;182105
48021;Busturia;1644;825;819
48901;Derio;7071;3460;3611
48026;Dima;1496;768;728
48027;Durango;29767;14516;15251
48028;Ea;822;430;392
48031;Elantxobe;348;167;181
48032;Elorrio;7292;3582;3710
48902;Erandio;24411;11784;12627
48033;Ereño;277;150;127
48034;Ermua;15599;7726;7873
48079;Errigoiti;509;274;235
48029;Etxebarri;11975;5969;6006
48030;Etxebarria;782;396;386
48906;Forua;916;444;472
48035;Fruiz;551;273;278
48036;Galdakao;29332;14414;14918
48037;Galdames;834;445;389
48038;Gamiz-Fika;1395;703;692
48039;Garai;334;163;171
48040;Gatika;1623;811;812
48041;Gautegiz Arteaga;889;443;446
48046;Gernika-Lumo;17050;8203;8847
48044;Getxo;76104;35602;40502
48047;Gizaburuaga;197;104;93
48042;Gordexola;1678;866;812
48043;Gorliz;6058;2980;3078
48045;Güeñes;6740;3240;3500
48048;Ibarrangelu;695;358;337
48094;Igorre;4296;2115;2181
48049;Ispaster;731;379;352
48910;Iurreta;3738;1854;1884
48050;Izurtza;227;147;80
48022;Karrantza Harana/Valle de Carranza;2713;1408;1305
48907;Kortezubi;440;214;226
48051;Lanestosa;246;135;111
48052;Larrabetzu;2056;1004;1052
48053;Laukiz;1225;600;625
48054;Leioa;32491;15857;16634
48057;Lekeitio;7143;3522;3621
48055;Lemoa;3547;1781;1766
48056;Lemoiz;1318;691;627
48081;Lezama;2448;1220;1228
48903;Loiu;2297;1105;1192
48058;Mallabia;1160;591;569
48059;Mañaria;533;273;260
48060;Markina-Xemein;5037;2529;2508
48061;Maruri-Jatabe;1069;556;513
48062;Mendata;385;200;185
48063;Mendexa;425;221;204
48064;Meñaka;763;400;363
48066;Morga;414;219;195
48068;Mundaka;1843;918;925
48069;Mungia;17882;8689;9193
48007;Munitibar-Arbatzegi Gerrikaitz;470;255;215
48908;Murueta;337;176;161
48071;Muskiz;7342;3567;3775
48067;Muxika;1517;796;721
48909;Nabarniz;269;135;134
48073;Ondarroa;8179;4069;4110
48075;Orozko;2654;1318;1336
48083;Ortuella;8536;4164;4372
48072;Otxandio;1323;677;646
48077;Plentzia;4361;2123;2238
48078;Portugalete;44629;21309;23320
48082;Santurtzi;46057;22074;23983
48084;Sestao;27834;13413;14421
48904;Sondika;4523;2177;2346
48085;Sopela;14872;7374;7498
48086;Sopuerta;2731;1369;1362
48076;Sukarrieta;355;185;170
48087;Trucios-Turtzioz;521;273;248
48088;Ubide;173;86;87
48065;Ugao-Miraballes;4164;2089;2075
48089;Urduliz;5469;2690;2779
48074;Urduña/Orduña;4179;2150;2029
48080;Valle de Trápaga-Trapagaran;11911;5804;6107
48095;Zaldibar;3005;1533;1472
48096;Zalla;8319;4063;4256
48905;Zamudio;3294;1639;1655
48097;Zaratamo;1610;808;802
48024;Zeanuri;1247;627;620
48025;Zeberio;1081;547;534
48913;Zierbena;1496;786;710
48915;Ziortza-Bolibar;398;208;190
09001;Abajas;28;18;10
09003;Adrada de Haza;202;98;104
09006;Aguas Cándidas;60;40;20
09007;Aguilar de Bureba;54;34;20
09009;Albillos;221;120;101
09010;Alcocero de Mola;41;29;12
09011;Alfoz de Bricia;71;47;24
09907;Alfoz de Quintanadueñas;2180;1148;1032
09012;Alfoz de Santa Gadea;99;52;47
09013;Altable;46;27;19
09014;Altos, Los;201;125;76
09016;Ameyugo;114;57;57
09017;Anguix;157;102;55
09018;Aranda de Duero;33626;16349;17277
