municipio;nombre;provincia;superficie;latitud;longitud;altitud;rango tamaño población;poblacion;poblacion hombres;poblacion mujeres;densidad poblacional;indice gini;P80P20;Renta media hogar;renta media unidad consumo;renta media persona;salarios;pensiones;otros ingresos;otras prestaciones;desempleo;edad media;votos totales;votos blancos;participacion;pct_psoe;pct_pp;pct_vox;pct_cs;pct_up_sumar;pct_erc;pct_jxcat;pct_cup;pct_pnv;pct_ehbildu;pct_bng;pct_cc;pct_prc;pct_naplus;pct_teruel;pct_otros
33062;Santa Eulalia de Oscos;Asturias;47.1193;43.25891049;-7.02039961;547.0;101-500;431;223;208;9.146994968091631;29.8;2.4;24174.0;16823.0;12605.0;34.6;33.7;18.8;10.1;2.7999999999999994;;237;3;67.4863387978142;0.518987;0.295359;0.059072;0.0;0.118143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008439;0.0
33064;Santo Adriano;Asturias;22.599958;43.27080128;-6.00126868;171.0;101-500;286;140;146;12.654890774575776;28.7;2.7000000000000006;31688.0;21813.0;15621.0;49.79999999999999;32.1;8.1;8.6;1.5;;184;0;77.17842323651453;0.434783;0.26087;0.125;0.0;0.173913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005435
33065;Sariego;Asturias;25.717701;43.40984728;-5.55834134;287.0;1001-2000;1271;612;659;49.42121381689599;24.3;2.1;38487.0;22922.0;15683.0;52.70000000000001;29.399999999999995;10.699999999999998;5.8;1.3;;761;13;71.79253867151957;0.286465;0.395532;0.156373;0.0;0.153745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007884
33066;Siero;Asturias;211.232775;43.39474647;-5.66321486;222.0;50000-100000;52194;25493;26701;247.0923368781194;27.361904761904764;2.3404761904761906;37830.28571428572;23005.404761904763;15772.52380952381;57.31666666666667;25.83809523809524;9.664285714285716;5.678571428571429;1.5214285714285716;47.08;29861;352;70.68140303822054;0.337899;0.364087;0.1367;0.0;0.144603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004287;0.012424
33067;Sobrescobio;Asturias;69.424764;43.22135994;-5.45408413;385.0;501-1000;851;451;400;12.257873861839848;27.100000000000005;2.4;35913.0;23862.0;17068.0;45.6;37.5;9.7;6.099999999999999;1.1;;596;9;80.25974025974027;0.484899;0.255034;0.105705;0.0;0.135906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005034;0.013423
33068;Somiedo;Asturias;290.1175;43.09268059;-6.255630255;695.0;1001-2000;1083;640;443;3.7329702620489975;30.399999999999995;2.7000000000000006;30344.0;21046.0;15743.0;44.70000000000001;35.6;13.699999999999998;4.6;1.3999999999999997;;630;7;64.09227683049149;0.411111;0.360317;0.131746;0.0;0.077778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009524;0.009524
33069;Soto del Barco;Asturias;35.344447;43.53284864;-6.07160843;50.0;2001-5000;3818;1869;1949;108.02262658119957;26.58333333333333;2.2;33491.0;21689.83333333333;15528.333333333334;53.06666666666666;31.83333333333333;7.716666666666666;5.8500000000000005;1.5333333333333332;;2410;28;73.19893270085977;0.392116;0.346473;0.121162;0.0;0.13029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00249;0.007469
33070;Tapia de Casariego;Asturias;65.985107;43.56931696;-6.943351133;19.0;2001-5000;3652;1773;1879;55.34582220197051;26.8;2.2;37247.4;22532.0;15464.8;46.72;29.84;17.06;5.34;1.06;;2321;27;75.01581277672359;0.399828;0.402413;0.079707;0.0;0.103404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00517;0.009479
33071;Taramundi;Asturias;82.16166600000001;43.36130859;-7.10929886;277.0;501-1000;576;276;300;7.010568651322138;25.7;2.1;30282.0;19843.0;14117.0;38.5;37.8;16.3;6.400000000000001;0.9;;372;8;75.0;0.55914;0.290323;0.091398;0.0;0.05914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33072;Teverga;Asturias;176.31470000000002;43.1589266;-6.10291272;469.0;1001-2000;1565;862;703;8.876174249793126;26.600000000000005;2.4;31623.0;22739.0;17196.0;34.7;45.20000000000001;9.4;9.3;1.3999999999999997;;936;5;66.97118763176388;0.393162;0.30235;0.127137;0.0;0.168803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003205;0.005342
33073;Tineo;Asturias;540.826285;43.33525572;-6.4149822;674.0;5001-10000;8857;4477;4380;16.376792781068325;25.05;2.16;33358.2;20206.7;13864.7;40.77;34.760000000000005;16.31;6.890000000000001;1.28;;4930;41;65.69828035435123;0.318661;0.44929;0.152738;0.0;0.066126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009128;0.004057
33034;Valdés;Asturias;353.51698;43.54452761;-6.53512178;1.0;10001-20000;10958;5397;5561;30.997096659968072;26.053846153846152;2.1923076923076925;32923.61538461538;20164.53846153846;13886.307692307691;42.84615384615385;34.753846153846155;15.046153846153846;6.015384615384615;1.3692307692307693;;6360;66;68.2476390346275;0.383648;0.419811;0.105346;0.0;0.078459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00456;0.008176
33074;Vegadeo;Asturias;83.24870000000001;43.46464665;-7.05066334;3.0;2001-5000;3885;1868;2017;46.667395406775114;26.84;2.26;31941.8;19544.2;13522.0;48.08;31.5;13.8;5.44;1.1800000000000002;;2223;30;70.72642967542504;0.380567;0.423302;0.098066;0.0;0.087269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004049;0.006748
33075;Villanueva de Oscos;Asturias;72.9864;43.31181691;-6.98564909;644.0;101-500;261;132;129;3.5760086810693497;28.399999999999995;2.5;24782.0;17290.0;12598.0;43.70000000000001;31.899999999999995;15.699999999999998;7.2;1.6000000000000003;;136;2;62.00873362445415;0.485294;0.367647;0.036765;0.0;0.110294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33076;Villaviciosa;Asturias;276.227085;43.48140933;-5.43480263;5.0;10001-20000;15000;7421;7579;54.30314699226544;30.425;2.585;32157.3;20907.75;14934.25;49.63;29.145;14.255;5.295;1.705;;8763;78;71.06687898089173;0.301038;0.42805;0.142873;0.0;0.116855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002739;0.008445
33077;Villayón;Asturias;132.45749;43.44627494;-6.70684168;354.0;1001-2000;1104;569;535;8.334749510956307;22.5;1.9;31392.0;19199.0;13356.0;37.5;38.9;14.0;8.4;1.2;;721;6;72.40356083086054;0.317614;0.549237;0.080444;0.0;0.041609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005548;0.005548
33078;Yernes y Tameza;Asturias;31.631444;43.25115414;-6.12852371;630.0;101-500;133;70;63;4.2046768399191645;23.600000000000005;2.1;31555.0;21256.0;15777.0;47.4;33.0;8.7;8.8;2.2;;97;1;77.86259541984732;0.329897;0.381443;0.113402;0.0;0.175258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05001;Adanero;Ávila;31.417781;40.94423557;-4.60377542;910.0;101-500;204;115;89;6.493138391918894;28.2;2.3;32088.0;19722.0;14143.0;57.5;24.0;13.4;3.7000000000000006;1.5;;140;1;80.7909604519774;0.321429;0.378571;0.185714;0.0;0.021429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.092857
05002;Adrada, La;Ávila;58.6376;40.30136381;-4.63746033;624.0;2001-5000;2727;1387;1340;46.50599615263926;32.15;2.65;26118.25;16443.5;11548.75;55.725;24.2;11.625;5.375;3.1;;1455;14;71.29186602870813;0.329897;0.380756;0.147079;0.0;0.107216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.035052
05005;Albornos;Ávila;17.099669;40.83545261;-4.88627099;911.0;101-500;175;90;85;10.234116227629904;30.0;2.6;27124.0;20262.0;15523.0;47.6;21.3;27.3;3.1;0.8000000000000002;;132;1;83.53658536585365;0.212121;0.515152;0.166667;0.0;0.015152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.090909
05007;Aldeanueva de Santa Cruz;Ávila;8.482739;40.38196006;-5.41959204;1162.0;<100;100;53;47;11.788645153410943;22.899999999999995;2.0;24231.0;16076.0;11756.0;33.1;31.8;23.899999999999995;9.0;2.2;;75;0;76.53061224489795;0.12;0.72;0.106667;0.0;0.026667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026667
05008;Aldeaseca;Ávila;24.246149;41.04920154;-4.81751947;859.0;101-500;210;104;106;8.661169243825071;26.7;2.3;30616.0;17871.0;12093.0;47.70000000000001;33.1;13.300000000000002;4.5;1.3999999999999997;;151;0;82.06521739130434;0.317881;0.490066;0.152318;0.0;0.02649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013245
05010;Aldehuela, La;Ávila;17.149413;40.410172;-5.408369;1070.0;101-500;148;76;72;8.630032992966;22.100000000000005;1.8;24700.0;16700.0;12174.0;43.70000000000001;31.3;14.4;8.5;2.0;;100;0;74.07407407407408;0.17;0.47;0.23;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08
05012;Amavida;Ávila;15.016021;40.57148196;-5.06123239;1163.0;101-500;135;73;62;8.990397655943609;25.2;2.0;27057.0;16591.0;11746.0;46.0;37.8;8.0;6.0;2.2;;97;0;83.05084745762711;0.257732;0.453608;0.195876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.092784
05013;Arenal, El;Ávila;27.078429;40.26521196;-5.08685361;888.0;501-1000;964;463;501;35.60029276439929;28.3;2.3;26695.0;17619.0;12741.0;43.79999999999999;38.2;10.800000000000002;4.6;2.6;;671;3;82.7710843373494;0.456036;0.399404;0.053651;0.0;0.065574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025335
05014;Arenas de San Pedro;Ávila;193.5514;40.20868842;-5.0911461;507.0;5001-10000;6464;3143;3321;33.39681345627053;29.775;2.4875;27429.625;17426.75;12270.5;50.95;29.375;12.6625;4.9;2.1;;3862;19;73.72960810050628;0.360435;0.39798;0.128949;0.0;0.089332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023304
05015;Arevalillo;Ávila;14.966675;40.58706309;-5.37199751;1130.0;<100;60;28;32;4.008906453838278;;;26544.0;;14437.0;;;;;;;44;0;74.57627118644068;0.159091;0.522727;0.090909;0.0;0.227273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05016;Arévalo;Ávila;45.71171999999999;41.06550483;-4.71892472;820.0;5001-10000;7768;3769;3999;169.93453757592147;28.05555555555556;2.3777777777777778;32607.222222222223;19404.444444444445;13303.111111111111;57.32222222222222;23.044444444444444;12.544444444444444;5.199999999999999;1.8888888888888888;;4620;30;75.58120891454226;0.274675;0.482684;0.172944;0.0;0.03658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033117
05017;Aveinte;Ávila;12.841462;40.78314581;-4.83760071;1002.0;<100;75;44;31;5.840456483848957;;;30364.0;;15197.0;;;;;;;69;1;93.33333333333331;0.275362;0.536232;0.086957;0.0;0.057971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043478
05018;Avellaneda;Ávila;10.232802;40.38865969;-5.38806013;1353.0;<100;24;15;9;2.345398650340347;;;23630.0;;13386.0;;;;;;;20;0;91.30434782608695;0.45;0.35;0.1;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05
05019;Ávila;Ávila;230.7044;40.65586958;-4.69771277;1131.0;50000-100000;57741;27485;30256;250.2813123633533;28.92666666666667;2.5644444444444447;36037.333333333336;22342.555555555555;15609.955555555556;58.88;25.7;9.624444444444444;4.397777777777778;1.4066666666666665;44.78;32982;238;75.07167174341515;0.262022;0.391729;0.157237;0.0;0.047905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.141107
05021;Barco de Ávila, El;Ávila;12.683759;40.35576349;-5.52704093;1004.0;2001-5000;2276;1097;1179;179.44207233833438;30.05;2.525;28715.5;18621.0;13322.25;54.0;26.55;12.8;4.275;2.375;;1368;10;76.0;0.299708;0.47807;0.093567;0.0;0.085526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043129
05022;Barraco, El;Ávila;153.900813;40.47607893;-4.64114216;1008.0;2001-5000;2005;1010;995;13.027871399223862;27.65;2.25;28726.5;17913.25;12564.5;49.725;25.85;16.475;5.9;2.05;;1266;3;79.84981226533166;0.168246;0.57346;0.162717;0.0;0.033965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.061611
05023;Barromán;Ávila;20.032541;41.06568002;-4.93135736;800.0;101-500;176;95;81;8.785705218324527;26.2;2.3;36028.0;20924.0;14537.0;48.70000000000001;26.899999999999995;18.5;3.6;2.3;;153;3;90.96045197740112;0.20915;0.431373;0.261438;0.0;0.019608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.078431
05024;Becedas;Ávila;32.203196;40.40515651;-5.63456079;1097.0;101-500;164;88;76;5.092662231413304;28.600000000000005;2.5;22667.0;17739.0;13869.0;22.2;46.0;24.7;4.3;2.7000000000000006;;119;2;74.84662576687117;0.252101;0.420168;0.184874;0.0;0.05042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.092437
05025;Becedillas;Ávila;19.861379;40.53862676;-5.33091124;1062.0;<100;70;37;33;3.5244279865965;;;23630.0;;13386.0;;;;;;;59;0;88.05970149253731;0.152542;0.661017;0.152542;0.0;0.016949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016949
05026;Bercial de Zapardiel;Ávila;17.306392000000002;41.04621476;-4.97072941;807.0;101-500;178;94;84;10.285217161381759;26.2;2.0;27240.0;18697.0;13937.0;47.79999999999999;33.4;12.699999999999998;4.2;2.0;;135;1;84.5679012345679;0.311111;0.459259;0.088889;0.0;0.133333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007407
05027;Berlanas, Las;Ávila;16.692759000000002;40.80356051;-4.76116873;946.0;101-500;326;174;152;19.529425902572484;28.8;2.6;34754.0;22035.0;15386.0;55.4;24.100000000000005;13.5;5.1;1.9;;201;2;78.19548872180451;0.179104;0.482587;0.208955;0.0;0.054726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.074627
05029;Bernuy-Zapardiel;Ávila;19.78107;40.97602472;-4.94334789;865.0;<100;88;49;39;4.448697669034082;;;30364.0;;15197.0;;;;;;;73;0;83.9080459770115;0.219178;0.616438;0.123288;0.0;0.013699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027397
05030;Berrocalejo de Aragona;Ávila;9.007877;40.69953051;-4.5922361;1092.0;<100;48;28;20;5.328669563316639;;;26544.0;;14437.0;;;;;;;36;0;78.26086956521739;0.333333;0.138889;0.055556;0.0;0.305556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.166667
05033;Blascomillán;Ávila;39.603496;40.8016527;-5.08872691;948.0;101-500;169;87;82;4.26730003836025;31.5;3.2000000000000006;25571.0;15500.0;11003.0;43.70000000000001;31.100000000000005;18.3;6.099999999999999;0.8000000000000002;;138;0;89.74358974358975;0.23913;0.601449;0.115942;0.0;0.014493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028986
05034;Blasconuño de Matacabras;Ávila;12.98773;41.12387142;-4.98988245;786.0;<100;15;9;6;1.154936235970412;;;30364.0;;15197.0;;;;;;;14;0;93.33333333333331;0.285714;0.285714;0.357143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.071429
05035;Blascosancho;Ávila;22.950394000000003;40.87824933;-4.63734676;902.0;101-500;106;55;51;4.6186570914643115;;;30364.0;;15197.0;;;;;;;61;1;74.69879518072288;0.459016;0.360656;0.098361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.081967
05036;Bohodón, El;Ávila;22.089284;40.91626371;-4.72983798;883.0;101-500;107;56;51;4.843977740518887;25.399999999999995;2.4;27819.0;18658.0;13404.0;47.70000000000001;34.7;10.699999999999998;3.6;3.4;;87;0;85.43689320388349;0.103448;0.643678;0.183908;0.0;0.011494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.057471
05037;Bohoyo;Ávila;74.36970000000001;40.31665496;-5.44265278;1139.0;101-500;215;125;90;2.8909623139531284;24.600000000000005;2.0;23082.0;15590.0;11868.0;37.3;35.0;13.9;10.9;2.9;;141;0;72.08121827411168;0.184397;0.595745;0.134752;0.0;0.021277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06383
05038;Bonilla de la Sierra;Ávila;55.055706;40.53083069;-5.26499051;1077.0;101-500;180;108;72;3.269415889426611;29.3;2.6;27232.0;17604.0;12775.0;44.70000000000001;34.1;11.5;8.4;1.2;;116;0;73.91304347826086;0.241379;0.474138;0.181034;0.0;0.068966;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034483
05039;Brabos;Ávila;18.348923;40.78034277;-4.93950653;994.0;<100;39;26;13;2.1254653474757075;;;26544.0;;14437.0;;;;;;;41;0;95.34883720930232;0.146341;0.731707;0.04878;0.0;0.02439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04878
05040;Bularros;Ávila;30.759053;40.72400997;-4.86504123;1169.0;<100;57;37;20;1.8531129680747973;;;26544.0;;14437.0;;;;;;;42;0;76.36363636363637;0.190476;0.642857;0.166667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05041;Burgohondo;Ávila;55.336245;40.41614328;-4.78592781;847.0;1001-2000;1240;650;590;22.40845941028344;29.7;2.7000000000000006;25538.0;16828.0;12140.0;47.20000000000001;30.100000000000005;15.0;6.0;1.8;;797;6;80.7;0.196989;0.534504;0.16813;0.0;0.036386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06399
05042;Cabezas de Alambre;Ávila;11.803764;40.94315804;-4.84057883;900.0;101-500;156;74;82;13.216123263731808;30.5;2.7999999999999994;30875.0;21405.0;15438.0;45.5;25.2;24.100000000000005;2.7999999999999994;2.4;;101;0;77.6923076923077;0.227723;0.643564;0.089109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039604
05043;Cabezas del Pozo;Ávila;17.965859000000002;41.00123218;-4.95481242;843.0;<100;89;43;46;4.953840503813371;;;30364.0;;15197.0;;;;;;;73;0;82.02247191011236;0.410959;0.356164;0.054795;0.0;0.164384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013699
05044;Cabezas del Villar;Ávila;110.067223;40.71627838;-5.21188659;1048.0;101-500;234;131;103;2.1259735062090193;30.100000000000005;2.2;23695.0;16589.0;12624.0;34.3;36.6;22.7;4.4;2.1;;178;3;78.44827586206897;0.162921;0.561798;0.202247;0.0;0.033708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039326
05045;Cabizuela;Ávila;19.172197;40.90118972;-4.80129441;884.0;<100;88;45;43;4.589979959000003;;;30364.0;;15197.0;;;;;;;68;0;81.92771084337349;0.117647;0.558824;0.235294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.088235
05046;Canales;Ávila;6.6711800000000006;41.00396705;-4.90117313;857.0;<100;36;20;16;5.396346673302174;;;30364.0;;15197.0;;;;;;;29;0;93.5483870967742;0.241379;0.724138;0.034483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
05047;Candeleda;Ávila;213.4704;40.15248281;-5.23914852;429.0;5001-10000;5001;2514;2487;23.42713556539923;28.95;2.3;25769.166666666668;16502.166666666668;11683.666666666666;50.3;28.98333333333333;12.9;5.533333333333334;2.316666666666667;;3116;13;78.27577761449915;0.399872;0.387997;0.155648;0.0;0.044608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011874
05048;Cantiveros;Ávila;14.374055;40.95192842;-4.95618555;875.0;<100;97;57;40;6.74826971233935;;;30364.0;;15197.0;;;;;;;95;0;94.05940594059405;0.294737;0.505263;0.115789;0.0;0.042105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.042105
05049;Cardeñosa;Ávila;40.501297;40.74228434;-4.74363401;1105.0;101-500;419;228;191;10.34534770577841;24.2;2.2;32044.0;20910.0;15142.0;58.1;25.7;11.699999999999998;3.2999999999999994;1.2;;296;1;78.46153846153847;0.35473;0.341216;0.141892;0.0;0.064189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.097973
05051;Carrera, La;Ávila;14.162705;40.34733577;-5.55514674;1048.0;101-500;161;91;70;11.367884877924096;29.100000000000005;2.5;25119.0;17924.0;13502.0;50.6;33.0;11.300000000000002;3.6;1.5;;119;0;79.47019867549669;0.235294;0.504202;0.10084;0.0;0.07563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.084034
05052;Casas del Puerto;Ávila;22.140675;40.52856873;-5.19835696;1174.0;<100;85;45;40;3.839088013350993;;;23630.0;;13386.0;;;;;;;68;0;82.92682926829268;0.058824;0.617647;0.220588;0.0;0.014706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.088235
05053;Casasola;Ávila;18.3612;40.66685716;-4.82825364;1310.0;<100;66;39;27;3.5945363048166787;;;26544.0;;14437.0;;;;;;;51;0;77.61194029850746;0.137255;0.490196;0.215686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.156863
05054;Casavieja;Ávila;39.2422;40.27929676;-4.7658077;538.0;1001-2000;1410;726;684;35.93070724882907;28.399999999999995;2.4;23325.0;15508.0;11338.0;49.20000000000001;30.0;12.5;5.400000000000001;2.9;;852;4;74.67811158798283;0.389671;0.346244;0.127934;0.0;0.10446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03169
05055;Casillas;Ávila;11.9889;40.32320357;-4.57233428;1012.0;501-1000;663;361;302;55.301153567049525;28.399999999999995;2.5;22278.0;15525.0;11683.0;48.29999999999999;29.8;13.300000000000002;6.0;2.5;;446;1;84.58646616541353;0.313901;0.504484;0.107623;0.0;0.033632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.040359
05056;Castellanos de Zapardiel;Ávila;12.697958000000002;41.08471768;-4.90890242;783.0;101-500;135;75;60;10.631630692116007;25.5;2.3;46778.0;26694.0;17542.0;54.1;22.0;19.7;2.7000000000000006;1.5;;96;1;77.16535433070865;0.135417;0.34375;0.260417;0.0;0.041667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21875
05057;Cebreros;Ávila;137.470999;40.45477868;-4.46439928;755.0;2001-5000;3256;1691;1565;23.684995553134808;28.94;2.5;25388.6;15804.0;11191.6;52.78;27.5;10.56;6.4;2.8;;1841;15;78.0917280917281;0.277567;0.439978;0.166214;0.0;0.042911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07333
05058;Cepeda la Mora;Ávila;31.3928;40.45915722;-5.04919741;1504.0;<100;67;40;27;2.134247343339874;;;23964.0;;13215.0;;;;;;;47;1;73.84615384615385;0.276596;0.404255;0.148936;0.0;0.06383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.106383
05067;Chamartín;Ávila;15.453727;40.70161495;-4.95811175;1197.0;<100;61;35;26;3.9472678661917606;;;26544.0;;14437.0;;;;;;;49;0;81.9672131147541;0.204082;0.285714;0.102041;0.0;0.081633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.326531
05059;Cillán;Ávila;14.172286;40.70436552;-4.97799497;1211.0;<100;72;43;29;5.080337780369377;;;26544.0;;14437.0;;;;;;;55;0;77.46478873239437;0.272727;0.327273;0.163636;0.0;0.163636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.072727
05060;Cisla;Ávila;20.310446;40.96529531;-5.01322747;853.0;<100;99;54;45;4.874339047010587;26.2;2.4;33387.0;19802.0;13162.0;43.1;31.8;19.9;3.2999999999999994;1.9;;80;0;82.6530612244898;0.1875;0.6625;0.1125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0375
05061;Colilla, La;Ávila;10.8;40.64673944;-4.76650196;1130.0;101-500;366;189;177;33.888888888888886;27.600000000000005;2.4;31016.0;19009.0;12944.0;69.4;15.699999999999998;9.3;4.0;1.6000000000000003;;229;3;81.31487889273356;0.393013;0.275109;0.196507;0.0;0.052402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.082969
05062;Collado de Contreras;Ávila;18.438449;40.8877304;-4.93002136;917.0;101-500;143;72;71;7.755533016903971;33.1;2.4;33509.0;22856.0;16276.0;38.7;22.899999999999995;35.3;2.7999999999999994;0.3;;125;1;84.0;0.072;0.696;0.152;0.0;0.016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.064
05063;Collado del Mirón;Ávila;4.841141;40.55448986;-5.35355748;1166.0;<100;24;14;10;4.957508983935812;;;23630.0;;13386.0;;;;;;;17;0;70.83333333333334;0.0;0.823529;0.0;0.0;0.117647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058824
05064;Constanzana;Ávila;26.846059;40.93842104;-4.87406351;890.0;<100;98;58;40;3.650442696263165;;;30364.0;;15197.0;;;;;;;75;0;80.85106382978722;0.08;0.666667;0.2;0.0;0.013333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04
05065;Crespos;Ávila;31.923105;40.87320139;-4.96994627;923.0;101-500;465;247;218;14.566252248958866;30.8;2.7999999999999994;34544.0;22046.0;15345.0;49.20000000000001;23.3;23.100000000000005;3.2999999999999994;1.1;;355;4;83.95348837209302;0.205634;0.504225;0.183099;0.0;0.03662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.070423
05066;Cuevas del Valle;Ávila;19.172663;40.29420346;-5.00939452;842.0;501-1000;508;282;226;26.496058476592427;33.0;2.7999999999999994;25455.0;17440.0;12804.0;51.29999999999999;30.8;11.699999999999998;3.7000000000000006;2.5;;378;3;84.17582417582418;0.449735;0.253968;0.097884;0.0;0.145503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05291
05903;Diego del Carpio;Ávila;33.805228;40.66481529;-5.3260631;1052.0;101-500;108;67;41;3.1947721222291414;27.0;1.8;20510.0;15862.0;12384.0;38.6;45.9;9.5;3.9;2.1;;74;0;69.36936936936937;0.337838;0.405405;0.121622;0.0;0.054054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.081081
