id_municipio;nombre_municipio;id_provincia;superficie_km2;perimetro;longitud;latitud;altitud
22189;Puértolas;22;99.862109;58913;0.13247462;42.54792773;1173.0
22190;El Pueyo de Araguás;22;61.838334;46680;0.16171114;42.44125354;699.0
22193;Pueyo de Santa Cruz;22;9.293811;14086;0.15704594;41.85808139;254.0
22195;Quicena;22;9.669962;13608;-0.36076128;42.14817599;474.0
22197;Robres;22;64.24134600000001;34862;-0.4607889;41.86620729;399.0
22199;Sabiñánigo;22;586.817701;228122;-0.36403034;42.51870902;797.0
22200;Sahún;22;73.36334;52378;0.46601559;42.57741223;1128.0
22201;Salas Altas;22;20.735312;24105;0.07366075;42.11731394;613.0
22202;Salas Bajas;22;12.929176;14933;0.08406098;42.09994653;462.0
22203;Salillas;22;28.333389;29963;-0.22509197;41.99349132;425.0
22204;Sallent de Gállego;22;162.138163;70182;-0.33156802;42.77273083;1304.0
22205;San Esteban de Litera;22;71.897187;57269;0.32599128;41.90387404;460.0
22206;Sangarrén;22;32.223386999999995;25227;-0.43148188;42.0173649;378.0
22207;San Juan de Plan;22;55.526989;41005;0.34450925;42.5873209;1118.0
22208;Santa Cilia;22;28.078575999999998;34023;-0.71321652;42.56134318;643.0
22209;Santa Cruz de la Serós;22;26.964187000000003;24343;-0.67412647;42.52265345;788.0
22212;Santaliestra y San Quílez;22;23.335402;27730;0.36636681;42.30542514;564.0
22213;Sariñena;22;275.565625;98537;-0.15766688;41.79070883;282.0
22214;Secastilla;22;47.42256999999999;30622;0.26600417;42.1813607;611.0
22215;Seira;22;69.396876;49038;0.43340474;42.47740532;819.0
22217;Sena;22;104.690537;72425;-0.0433028;41.71525151;222.0
22218;Senés de Alcubierre;22;20.531238;18724;-0.48846596;41.90734295;390.0
22220;Sesa;22;30.837332999999997;25562;-0.24568858;41.99596909;458.0
22221;Sesué;22;5.348309;16662;0.47270655;42.55082407;997.0
22222;Siétamo;22;48.98260500000001;34783;-0.27995247;42.1232059;558.0
22223;Sopeira;22;44.086645;44359;0.74718785;42.3161189;710.0
22225;Tamarite de Litera;22;110.87379999999999;75797;0.42208747;41.87052624;371.0
22226;Tardienta;22;90.647188;49163;-0.53931958;41.97939297;382.0
22227;Tella-Sin;22;89.506215;80173;0.19504;42.54339;809.0
22228;Tierz;22;6.540039;10555;-0.35353818;42.13246602;466.0
22229;Tolva;22;58.965883999999996;45783;0.56501964;42.11441663;690.0
22230;Torla-Ordesa;22;185.21401999999998;87453;-0.11074837;42.62785025;1020.0
22232;Torralba de Aragón;22;40.393137;40441;-0.51140626;41.93499553;399.0
22233;Torre la Ribera;22;32.06073;28827;0.52624808;42.37197955;1078.0
22234;Torrente de Cinca;22;56.4783;31710;0.33485785;41.47283705;108.0
22235;Torres de Alcanadre;22;17.633123;24446;-0.11112647;41.96748781;392.0
22236;Torres de Barbués;22;13.939722;14461;-0.43207497;41.96002998;354.0
22239;Tramaced;22;15.418292;16652;-0.29661047;41.97231643;419.0
22242;Valfarta;22;33.204816;26724;-0.13296617;41.5575269;367.0
22243;Valle de Bardají;22;45.476928;31434;0.46504356;42.4346509;1002.0
22244;Valle de Lierp;22;32.758891;24718;0.47702459;42.37931725;1016.0
22245;Velilla de Cinca;22;16.542802;19074;0.26153424;41.58676196;129.0
22246;Beranuy;22;63.75;44092;0.59523816;42.36695527;999.0
22247;Viacamp y Litera;22;108.48190000000001;60818;0.61425761;42.1286444;948.0
22248;Vicién;22;13.759051;16807;-0.44133605;42.05648051;395.0
22249;Villanova;22;7.048246000000001;17913;0.46242554;42.54786826;984.0
22250;Villanúa;22;58.193982;44568;-0.53065797;42.67874094;950.0
22251;Villanueva de Sigena;22;146.371561;82080;-0.00834425;41.71590375;231.0
22252;Yebra de Basa;22;90.88;46633;-0.28288495;42.48614099;877.0
22253;Yésero;22;30.229933000000003;27302;-0.25090944;42.6189931;1125.0
22254;Zaidín;22;92.55322399999999;40770;0.26337049;41.60434032;156.0
22901;Valle de Hecho;22;234.43227599999997;88768;-0.75027194;42.73893535;828.0
22902;Puente la Reina de Jaca;22;48.126689;31044;-0.78759154;42.55872499;691.0
22903;San Miguel del Cinca;22;106.491566;47514;0.12994757;41.85122017;236.0
22904;La Sotonera;22;165.539256;79455;-0.55234336;42.26068265;672.0
22905;Lupiñén-Ortilla;22;110.07879999999999;68745;-0.58075054;42.17563439;470.0
22906;Santa María de Dulcis;22;27.157413000000002;27653;0.01643534;42.11556031;436.0
22907;Aínsa-Sobrarbe;22;284.765814;113211;0.13960049;42.41711065;586.0
22908;Hoz y Costean;22;57.477855;53298;0.13713094;42.13813318;719.0
22909;Vencillón;22;10.0787;14297;0.32402231;41.70532122;201.0
23001;Albanchez de Mágina;23;38.825722;28614;-3.46650587;37.79019044;862.0
23002;Alcalá la Real;23;261.3641;82136;-3.92944941;37.45979131;1029.0
23003;Alcaudete;23;236.84189999999998;83295;-4.08750989;37.59013356;675.0
23004;Aldeaquemada;23;120.27689000000001;52513;-3.37167309;38.41203515;698.0
23005;Andújar;23;963.5996;173234;-4.05408787;38.03712706;211.0
23006;Arjona;23;158.447801;81473;-4.05446885;37.93559892;458.0
23007;Arjonilla;23;42.557334;31093;-4.10757675;37.9742431;346.0
23008;Arquillos;23;65.9795;55810;-3.43144008;38.18199961;380.0
23009;Baeza;23;192.77419999999998;89672;-3.4693067;37.99003004;769.0
23010;Bailén;23;117.13686799999999;50002;-3.77583606;38.09549321;342.0
23011;Baños de la Encina;23;392.3165;108475;-3.77426239;38.17119919;418.0
23012;Beas de Segura;23;159.373621;73350;-2.88730567;38.2506588;581.0
23014;Begíjar;23;42.79338800000001;35010;-3.53465053;37.98511789;559.0
23015;Bélmez de la Moraleda;23;49.439046;32022;-3.38078947;37.72377356;867.0
23016;Benatae;23;44.460834999999996;48054;-2.65078278;38.35363706;853.0
23017;Cabra del Santo Cristo;23;187.027145;79243;-3.28571551;37.70505863;942.0
23018;Cambil;23;139.88379999999998;55458;-3.56676191;37.67738522;829.0
23019;Campillo de Arenas;23;116.5887;71499;-3.63530988;37.55559065;874.0
23020;Canena;23;14.3567;17534;-3.48147823;38.04885135;537.0
23021;Carboneros;23;58.606112;39715;-3.63131974;38.2293919;406.0
23024;La Carolina;23;201.36562600000002;82822;-3.61672237;38.2759015;604.0
23025;Castellar;23;157.364072;102897;-3.12877307;38.25577383;760.0
23026;Castillo de Locubín;23;102.55106599999999;45902;-3.94489566;37.52907137;684.0
23027;Cazalilla;23;46.625101;38693;-3.88204485;37.9841708;299.0
23028;Cazorla;23;305.403906;129227;-3.00134534;37.91223066;823.0
23029;Chiclana de Segura;23;235.91299999999998;90818;-3.04258039;38.31234258;873.0
23030;Chilluévar;23;38.77771;32241;-3.03113181;38.00004111;732.0
23031;Escañuela;23;13.753135;16335;-4.03314945;37.87910806;315.0
23032;Espeluy;23;25.493703;23480;-3.86214441;38.03224667;284.0
23033;Frailes;23;40.337323;28306;-3.83774832;37.48515683;973.0
23034;Fuensanta de Martos;23;54.042644;32476;-3.90576357;37.64735327;719.0
23035;Fuerte del Rey;23;35.091;35541;-3.88436808;37.8739655;436.0
23037;Génave;23;63.583786;34197;-2.73294114;38.42938373;835.0
23038;La Guardia de Jaén;23;38.428699;27421;-3.69523974;37.74337599;636.0
23039;Guarromán;23;96.21373600000001;77991;-3.68678524;38.18148567;349.0
23040;Lahiguera;23;44.753639;28754;-3.9954969;37.97080148;409.0
23041;Higuera de Calatrava;23;38.7614;30999;-4.1578204;37.79859259;359.0
23042;Hinojares;23;40.036028;34689;-2.99833046;37.71580061;668.0
23043;Hornos;23;117.576029;70568;-2.72011968;38.21647421;869.0
23044;Huelma;23;250.2861;81556;-3.4610967;37.65066057;1005.0
23045;Huesa;23;138.430638;83308;-3.07519675;37.76556641;653.0
23046;Ibros;23;55.9981;40354;-3.50218019;38.02281711;595.0
23047;La Iruela;23;123.965487;66162;-2.99514476;37.91985553;933.0
23048;Iznatoraf;23;86.53663200000001;89384;-3.0321245;38.15764742;1038.0
23049;Jabalquinto;23;73.241007;42520;-3.72456521;38.01947513;497.0
23050;Jaén;23;424.2281;132159;-3.7903594;37.7651913;570.0
23051;Jamilena;23;8.987906;13508;-3.91151158;37.74666908;753.0
23052;Jimena;23;48.043281;38469;-3.47640117;37.84187626;609.0
23053;Jódar;23;148.779972;59744;-3.35042356;37.84139859;628.0
23054;Larva;23;41.759057000000006;27132;-3.20142352;37.75901292;743.0
23055;Linares;23;196.70404299999998;78184;-3.63503009;38.0920657;418.0
23056;Lopera;23;67.908;43589;-4.21432714;37.94392635;270.0
23057;Lupión;23;24.326669000000003;24986;-3.5466705;37.99670679;498.0
23058;Mancha Real;23;97.702457;64938;-3.61182745;37.78628089;759.0
23059;Marmolejo;23;178.11669999999998;77921;-4.17086502;38.04499845;245.0
23060;Martos;23;261.100488;107601;-3.96731694;37.72361102;751.0
23061;Mengíbar;23;62.341903;48433;-3.80877666;37.96833038;323.0
23062;Montizón;23;211.9846;65591;-3.10408365;38.34266748;644.0
23063;Navas de San Juan;23;175.91389999999998;100120;-3.31556715;38.18386443;654.0
23064;Noalejo;23;49.9554;67246;-3.65363388;37.52893667;1084.0
23065;Orcera;23;126.3011;110376;-2.65920392;38.31772994;795.0
23066;Peal de Becerro;23;147.359032;102572;-3.12686117;37.91218339;563.0
23067;Pegalajar;23;79.94838800000001;42890;-3.64910065;37.73946634;836.0
23069;Porcuna;23;175.573085;58958;-4.1843202;37.86967238;471.0
23070;Pozo Alcón;23;138.60853600000002;72327;-2.93451693;37.70555969;873.0
23071;Puente de Génave;23;38.842155;34370;-2.80155441;38.35562868;543.0
23072;La Puerta de Segura;23;97.45219499999999;54972;-2.73825218;38.34876359;585.0
23073;Quesada;23;328.352316;127285;-3.06778027;37.84747175;677.0
23074;Rus;23;46.889799999999994;39179;-3.4618876;38.04723586;590.0
23075;Sabiote;23;111.944;55346;-3.30737858;38.06925563;829.0
23076;Santa Elena;23;145.475929;65734;-3.53912249;38.33835156;741.0
23077;Santiago de Calatrava;23;47.538500000000006;29633;-4.1704972;37.75328664;385.0
23079;Santisteban del Puerto;23;372.8944;128500;-3.20529254;38.2507004;681.0
23080;Santo Tomé;23;73.476537;74726;-3.10189147;38.02859203;457.0
23081;Segura de la Sierra;23;224.8727;180238;-2.6520456;38.29809816;1108.0
23082;Siles;23;176.1198;96746;-2.58231025;38.38669537;825.0
23084;Sorihuela del Guadalimar;23;55.308328;71890;-3.05437633;38.24012192;637.0
23085;Torreblascopedro;23;61.430405;41310;-3.63681227;37.99630661;332.0
23086;Torredelcampo;23;182.1634;67865;-3.89658883;37.7704605;646.0
23087;Torredonjimeno;23;157.778103;67774;-3.95783111;37.76767149;591.0
23088;Torreperogil;23;90.941314;56118;-3.28685384;38.03342782;756.0
23090;Torres;23;80.039845;37385;-3.51098941;37.7863017;883.0
23091;Torres de Albánchez;23;57.886711;39347;-2.67726813;38.41474336;835.0
23092;Úbeda;23;403.91949999999997;186828;-3.3711916;38.01149823;750.0
23093;Valdepeñas de Jaén;23;183.7942;62517;-3.81968511;37.59079444;923.0
23094;Vilches;23;273.3754;113943;-3.50741052;38.20444294;545.0
23095;Villacarrillo;23;239.55380000000002;103944;-3.08623926;38.10893521;824.0
23096;Villanueva de la Reina;23;209.25916;122210;-3.92019472;38.0053734;221.0
23097;Villanueva del Arzobispo;23;177.812335;115865;-3.0118661;38.16962851;687.0
23098;Villardompardo;23;17.47083;18187;-4.00116322;37.83963871;441.0
23099;Los Villares;23;88.6084;39334;-3.81830375;37.68911994;634.0
23101;Villarrodrigo;23;78.3942;52356;-2.636081199;38.48708732;875.0
23901;Cárcheles;23;40.504346999999996;29503;-3.6407872;37.63462634;799.0
23902;Bedmar y Garcíez;23;118.802246;68518;-3.40977505;37.82311842;687.0
23903;Villatorres;23;72.678301;56551;-3.7268696;37.94123206;347.0
23904;Santiago-Pontones;23;682.3408000000001;201604;-2.55068654;38.11250153;1324.0
23905;Arroyo del Ojanco;23;57.310632999999996;38956;-2.89316834;38.32105086;540.0
24001;Acebedo;24;50.176901;52335;-5.11654364;43.03940488;1153.0
24002;Algadefe;24;15.3277;15995;-5.58345899;42.21845829;738.0
24003;Alija del Infantado;24;52.3147;41715;-5.83073301;42.13994568;734.0
24004;Almanza;24;141.989389;63754;-5.03587274;42.6588761;917.0
24005;La Antigua;24;54.70162500000001;37724;-5.68998617;42.17935586;754.0
24006;Ardón;24;48.65431400000001;46953;-5.55809203;42.43587793;783.0
24007;Arganza;24;39.9854;29594;-6.68397151;42.64078006;598.0
24008;Astorga;24;46.777005;35273;-6.05713777;42.4576328;869.0
24009;Balboa;24;51.04108599999999;32599;-6.92085505;42.70619988;720.0
24010;La Bañeza;24;19.714212;20950;-5.89911878;42.29654991;772.0
24011;Barjas;24;57.6313;36041;-6.97948719;42.61134363;844.0
24012;Los Barrios de Luna;24;94.29048800000001;47401;-5.86189069;42.84540971;1032.0
24014;Bembibre;24;63.408;42797;-6.41670136;42.61507172;644.0
24015;Benavides;24;74.070854;42149;-5.89642113;42.50184469;839.0
24016;Benuza;24;172.903324;61280;-6.70761558;42.40171494;785.0
24017;Bercianos del Páramo;24;35.088599;30726;-5.70402944;42.38056603;818.0
24018;Bercianos del Real Camino;24;34.237022;29753;-5.14672971;42.38714036;854.0
24019;Berlanga del Bierzo;24;27.8857;26281;-6.60429372;42.7304514;805.0
24020;Boca de Huérgano;24;288.7068;92969;-4.92539443;42.97236289;1111.0
24021;Boñar;24;180.61812999999998;66809;-5.322522364;42.86758225;975.0
24022;Borrenes;24;36.375645;30162;-6.72636022;42.49151206;556.0
24023;Brazuelo;24;98.128126;57570;-6.15698861;42.4977062;966.0
24024;El Burgo Ranero;24;98.341713;59387;-5.22086996;42.42264991;879.0
24025;Burón;24;157.7178;86477;-5.04597773;43.02159826;1092.0
24026;Bustillo del Páramo;24;71.771245;53481;-5.791524504;42.44107078;844.0
24027;Cabañas Raras;24;19.112822;19100;-6.63646128;42.61990819;557.0
24028;Cabreros del Río;24;24.771432;28789;-5.54482395;42.40240351;762.0
24029;Cabrillanes;24;170.44740000000002;64043;-6.14939819;42.95305776;1249.0
24030;Cacabelos;24;32.66425;27643;-6.72596731;42.59956746;479.0
24031;Calzada del Coto;24;56.034861;44052;-5.08119414;42.38906968;820.0
24032;Campazas;24;20.876545;21028;-5.49297585;42.14193316;770.0
24033;Campo de Villavidel;24;13.9676;21885;-5.5272097;42.43881468;768.0
24034;Camponaraya;24;29.128829999999997;26131;-6.67134414;42.58036974;490.0
24036;Valle de Ancares;24;139.61620000000002;73732;-6.72821553;42.81555258;907.0
24037;Cármenes;24;154.0891;62188;-5.57294481;42.9596358;1158.0
24038;Carracedelo;24;32.43253;33136;-6.732629;42.556061;456.0
24039;Carrizo;24;41.847704;33554;-5.83103683;42.58461456;871.0
24040;Carrocera;24;65.98050500000001;41408;-5.74348395;42.79674022;1049.0
24041;Carucedo;24;34.998499;29383;-6.76437172;42.49018866;515.0
24042;Castilfalé;24;25.898781;32542;-5.42214245;42.21999948;819.0
24043;Castrillo de Cabrera;24;115.86943;51533;-6.54453305;42.33998152;1062.0
24044;Castrillo de la Valduerna;24;23.509814000000002;27168;-6.13376612;42.32395908;904.0
24046;Castrocalbón;24;88.300915;43793;-5.98608879;42.19895136;815.0
24047;Castrocontrigo;24;194.488596;67698;-6.19102987;42.18237283;915.0
24049;Castropodame;24;59.602743000000004;48540;-6.46814507;42.57912007;747.0
24050;Castrotierra de Valmadrigal;24;23.504883;35726;-5.24735525;42.34738751;850.0
24051;Cea;24;112.33940199999999;101197;-5.01311003;42.4634107;849.0
24052;Cebanico;24;89.749597;55474;-5.02399649;42.72527481;940.0
24053;Cebrones del Río;24;21.239;24829;-5.82509544;42.25787482;758.0
24054;Cimanes de la Vega;24;26.039600999999998;25847;-5.59842569;42.11662767;719.0
24055;Cimanes del Tejar;24;73.937748;50845;-5.80621428;42.6180036;898.0
24056;Cistierna;24;97.60512899999999;62695;-5.124368;42.80315163;948.0
24057;Congosto;24;36.810024;28773;-6.51973292;42.61789005;689.0
24058;Corbillos de los Oteros;24;31.798139000000003;31319;-5.45908049;42.40652726;792.0
24059;Corullón;24;78.26711;47635;-6.81935487;42.57805937;523.0
24060;Crémenes;24;153.123575;71371;-5.14412284;42.9040893;1003.0
24061;Cuadros;24;109.703145;49945;-5.63896265;42.71094997;900.0
24062;Cubillas de los Oteros;24;12.481161;17778;-5.50751452;42.37170728;777.0
24063;Cubillas de Rueda;24;86.820172;52512;-5.17362349;42.65544376;892.0
24064;Cubillos del Sil;24;53.408086999999995;31643;-6.56494844;42.6246236;578.0
24065;Chozas de Abajo;24;100.375431;71489;-5.6871874;42.50667469;879.0
24066;Destriana;24;56.21586;39866;-6.09423583;42.32593496;877.0
24067;Encinedo;24;195.012076;73565;-6.59448364;42.27151828;997.0
24068;La Ercina;24;105.021695;50759;-5.21741441;42.81291316;1102.0
24069;Escobar de Campos;24;17.141144;17881;-4.96705164;42.31291688;818.0
24070;Fabero;24;54.468343000000004;38906;-6.62808848;42.76309425;676.0
24071;Folgoso de la Ribera;24;69.2439;38132;-6.31942645;42.6430923;774.0
24073;Fresno de la Vega;24;15.13745;19591;-5.53615652;42.34406068;753.0
24074;Fuentes de Carbajal;24;32.127894999999995;27187;-5.44596586;42.17806773;803.0
24076;Garrafe de Torío;24;125.265879;49288;-5.52409472;42.7329012;920.0
24077;Gordaliza del Pino;24;27.318476999999998;23573;-5.15762751;42.34352881;819.0
24078;Gordoncillo;24;23.362337000000004;23182;-5.401977;42.13550042;747.0
24079;Gradefes;24;205.860854;77142;-5.22617668;42.62381628;851.0
24080;Grajal de Campos;24;25.373265999999997;21046;-5.02068458;42.32053926;799.0
24081;Gusendos de los Oteros;24;24.679268;29098;-5.43001963;42.37769961;798.0
24082;Hospital de Órbigo;24;4.581964;10345;-5.88249275;42.46356454;818.0
24083;Igüeña;24;206.1097;85924;-6.27864605;42.72785623;914.0
24084;Izagre;24;44.23106799999999;39803;-5.25751071;42.22399087;782.0
24086;Joarilla de las Matas;24;51.466685;39558;-5.17853054;42.28792885;792.0
24087;Laguna Dalga;24;38.406757999999996;30719;-5.75044364;42.3308327;798.0
24088;Laguna de Negrillos;24;71.803417;38685;-5.66099281;42.23856799;778.0
24089;León;24;39.034554;36161;-5.56707631;42.59912097;837.0
24090;Lucillo;24;164.910778;57436;-6.30339887;42.40948497;1216.0
24091;Luyego;24;132.309798;56389;-6.23630547;42.37663781;1071.0
24092;Llamas de la Ribera;24;59.882121;36108;-5.82542235;42.63563108;895.0
24093;Magaz de Cepeda;24;72.640843;33444;-6.07204004;42.53959971;895.0
24094;Mansilla de las Mulas;24;35.356668;39353;-5.41644441;42.49865875;797.0
24095;Mansilla Mayor;24;14.475077;18873;-5.4439591;42.50834096;790.0
24096;Maraña;24;33.567173;28303;-5.17580525;43.04891892;1246.0
24097;Matadeón de los Oteros;24;46.437233;39138;-5.36936616;42.33772486;856.0
24098;Matallana de Torío;24;73.452536;40577;-5.52009652;42.86626229;1022.0
24099;Matanza;24;53.582097999999995;46050;-5.3756207;42.23943473;828.0
24100;Molinaseca;24;79.633048;41719;-6.51952885;42.53702007;588.0
24101;Murias de Paredes;24;202.180867;74737;-6.19124405;42.85019833;1254.0
24102;Noceda del Bierzo;24;72.142531;36241;-6.39836909;42.71145948;831.0
24103;Oencia;24;97.7368;50644;-6.97061043;42.54679853;848.0
24104;Las Omañas;24;32.492756;27890;-5.86965087;42.68243675;934.0
24105;Onzonilla;24;21.776027;27896;-5.582380741;42.5247586;806.0
24106;Oseja de Sajambre;24;71.7819;37913;-5.03846461;43.13564183;740.0
24107;Pajares de los Oteros;24;61.821781;44611;-5.47244421;42.32906313;791.0
24108;Palacios de la Valduerna;24;20.420092999999998;25437;-5.93841762;42.3277875;794.0
24109;Palacios del Sil;24;181.40720000000002;71454;-6.43387303;42.87538201;864.0
24110;Páramo del Sil;24;190.1694;91720;-6.4901335;42.82003486;867.0
24112;Peranzanes;24;117.544382;48626;-6.63231095;42.87664271;949.0
24113;Pobladura de Pelayo García;24;20.167536;20084;-5.68566913;42.30598341;795.0
24114;La Pola de Gordón;24;157.635727;61653;-5.66955807;42.8547688;1004.0
24115;Ponferrada;24;283.165;101990;-6.59729457;42.5476828;512.0
24116;Posada de Valdeón;24;164.06400000000002;60696;-4.91746628;43.15106068;927.0
24117;Pozuelo del Páramo;24;36.230772;34102;-5.76772389;42.17120183;754.0
24118;Prado de la Guzpeña;24;22.938732;22754;-5.02528446;42.78360531;1046.0
24119;Priaranza del Bierzo;24;33.686604;39949;-6.67180433;42.50905769;512.0
24120;Prioro;24;48.981956;34916;-4.96212701;42.89339609;1120.0
24121;Puebla de Lillo;24;171.404341;63107;-5.27370605;43.00694434;1137.0
24122;Puente de Domingo Flórez;24;59.182519;35681;-6.81836006;42.41072063;377.0
24123;Quintana del Castillo;24;155.710002;69706;-6.04595514;42.66130512;1012.0
24124;Quintana del Marco;24;23.3554;24302;-5.8510072;42.20608299;746.0
24125;Quintana y Congosto;24;88.52076;50535;-6.03768378;42.25613723;815.0
24127;Regueras de Arriba;24;11.349809;16881;-5.86217474;42.29234559;765.0
24129;Reyero;24;26.20075;22497;-5.19797509;42.94764181;1148.0
24130;Riaño;24;100.81620000000001;54750;-5.01616249;42.97305115;1130.0
24131;Riego de la Vega;24;35.395519;31793;-5.98232197;42.38878833;809.0
24132;Riello;24;235.925927;77396;-5.94472577;42.77305324;1040.0
24133;Rioseco de Tapia;24;72.19418300000001;41500;-5.78939226;42.72989525;953.0
24134;La Robla;24;85.21857200000001;47009;-5.62816206;42.80214837;955.0
24136;Roperuelos del Páramo;24;54.462799999999994;33871;-5.78273924;42.23747824;771.0
24137;Sabero;24;24.939722000000003;23414;-5.14378823;42.83430714;982.0
24139;Sahagún;24;123.639797;82821;-5.03323855;42.37119886;813.0
24141;San Adrián del Valle;24;15.836877;16871;-5.72781917;42.13001265;732.0
24142;San Andrés del Rabanedo;24;64.84263700000001;38846;-5.61548243;42.61117287;849.0
24143;Sancedo;24;30.998040999999997;29722;-6.63470868;42.66615799;673.0
24144;San Cristóbal de la Polantera;24;24.55664;27505;-5.90745168;42.39053289;796.0
24145;San Emiliano;24;211.0514;85162;-6.00164929;42.97244001;1180.0
24146;San Esteban de Nogales;24;32.243263999999996;25904;-5.93133412;42.15939063;782.0
24148;San Justo de la Vega;24;48.386233000000004;33792;-6.01599098;42.45256272;847.0
24149;San Millán de los Caballeros;24;24.694737;24720;-5.56107186;42.28497109;751.0
24150;San Pedro Bercianos;24;23.514861;26069;-5.70963651;42.3923205;823.0
24151;Santa Colomba de Curueño;24;91.95161;48259;-5.41218287;42.7512525;926.0
24152;Santa Colomba de Somoza;24;179.10162;79443;-6.24252344;42.44261545;989.0
24153;Santa Cristina de Valmadrigal;24;40.022707999999994;31050;-5.30949601;42.35353626;815.0
24154;Santa Elena de Jamuz;24;62.343311;34923;-5.88820436;42.25945371;770.0
24155;Santa María de la Isla;24;12.749501;19510;-5.92833047;42.35623189;788.0
24156;Santa María del Monte de Cea;24;92.22235699999999;51245;-5.11683871;42.49171034;885.0
24157;Santa María del Páramo;24;20.078895;29129;-5.74924927;42.35355469;808.0
24158;Santa María de Ordás;24;45.583397999999995;30524;-5.82367601;42.7263531;947.0
24159;Santa Marina del Rey;24;45.612825;38928;-5.8619941;42.51279579;842.0
24160;Santas Martas;24;118.800011;57557;-5.37195763;42.43240866;834.0
24161;Santiago Millas;24;39.69079;40927;-6.10599145;42.38179436;932.0
24162;Santovenia de la Valdoncina;24;30.270981000000003;28000;-5.62140395;42.54304899;836.0
24163;Sariegos;24;36.354241;32710;-5.63114916;42.64737442;864.0
24164;Sena de Luna;24;147.9145;75489;-5.95316352;42.92974024;1139.0
24165;Sobrado;24;40.944818;35189;-6.85266367;42.51997381;426.0
24166;Soto de la Vega;24;23.579032;23579;-5.88172246;42.33264937;777.0
24167;Soto y Amío;24;69.18778400000001;58296;-5.88735711;42.77474048;1048.0
24168;Toral de los Guzmanes;24;21.106009;18835;-5.5673035;42.24430693;742.0
24169;Toreno;24;103.5267;61874;-6.51057998;42.69756539;659.0
24170;Torre del Bierzo;24;119.3189;70650;-6.32087906;42.59503992;756.0
24171;Trabadelo;24;69.690194;46217;-6.88307786;42.65012574;593.0
24172;Truchas;24;301.378773;93504;-6.43461367;42.26093809;1118.0
24173;Turcia;24;31.989737;30015;-5.87499164;42.53345185;847.0
24174;Urdiales del Páramo;24;32.84199;32515;-5.77108113;42.37239007;812.0
24175;Valdefresno;24;102.48190000000001;49752;-5.49251038;42.59374447;869.0
24176;Valdefuentes del Páramo;24;24.173296999999998;24014;-5.83160533;42.32201189;782.0
24177;Valdelugueros;24;143.47469999999998;58085;-5.41289869;42.97392799;1202.0
24178;Valdemora;24;13.402659000000002;20983;-5.42728131;42.19602588;778.0
24179;Valdepiélago;24;56.806679;45772;-5.400774324;42.87034532;1027.0
24180;Valdepolo;24;142.536337;67700;-5.22572903;42.57699796;876.0
24181;Valderas;24;99.628698;44138;-5.44572836;42.07765953;754.0
24182;Valderrey;24;60.231261;44899;-6.02062458;42.39210713;841.0
24183;Valderrueda;24;160.77897000000002;74386;-4.94743825;42.81575321;1033.0
24184;Valdesamario;24;61.733203;46867;-5.9514448;42.72150836;1022.0
24185;Val de San Lorenzo;24;49.491205;49360;-6.1226827;42.41787511;892.0
24187;Valdevimbre;24;68.013403;48153;-5.62002314;42.41961966;812.0
24188;Valencia de Don Juan;24;58.497961;41219;-5.52018899;42.29380225;762.0
24189;Valverde de la Virgen;24;63.630286999999996;34249;-5.68292554;42.56917983;887.0
24190;Valverde-Enrique;24;35.898657;30834;-5.29918603;42.30385286;833.0
24191;Vallecillo;24;23.362387;29947;-5.21062055;42.3557569;837.0
24193;La Vecilla;24;44.290418;35179;-5.40618064;42.84867749;1006.0
24194;Vegacervera;24;34.8865;28597;-5.53491634;42.88439492;1038.0
24196;Vega de Espinareda;24;132.014324;76559;-6.65629449;42.72810587;604.0
24197;Vega de Infanzones;24;20.797459;22495;-5.53438078;42.48098102;778.0
24198;Vega de Valcarce;24;69.31071700000001;41167;-6.94723548;42.66525183;630.0
24199;Vegaquemada;24;72.953866;59466;-5.33260824;42.81881797;936.0
24201;Vegas del Condado;24;122.90031800000001;65095;-5.36493653;42.68479024;860.0
24202;Villablino;24;228.24349999999998;85265;-6.31699477;42.93983987;1015.0
24203;Villabraz;24;36.973991999999996;39005;-5.44435936;42.24627445;845.0
24205;Villadangos del Páramo;24;44.927853999999996;39412;-5.76649467;42.51667328;897.0
24206;Toral de los Vados;24;24.12785;37409;-6.77614939;42.54303595;433.0
24207;Villademor de la Vega;24;16.630033;20769;-5.56896857;42.27038557;746.0
24209;Villafranca del Bierzo;24;177.37376899999998;79699;-6.81082207;42.60599303;499.0
24210;Villagatón;24;167.05516899999998;73653;-6.16184907;42.63479172;1013.0
24211;Villamandos;24;16.231845;17991;-5.592522471;42.17916877;728.0
24212;Villamañán;24;57.802527;34650;-5.58562188;42.3217925;765.0
24213;Villamartín de Don Sancho;24;31.658402000000002;24049;-5.06102304;42.57062481;898.0
24214;Villamejil;24;78.97769;39892;-6.020194749;42.56265236;912.0
24215;Villamol;24;39.627075;46498;-5.04907054;42.42855243;829.0
24216;Villamontán de la Valduerna;24;56.975357;46114;-5.99656068;42.31016243;820.0
24217;Villamoratiel de las Matas;24;37.226169;32959;-5.30316509;42.39625973;845.0
24218;Villanueva de las Manzanas;24;31.889074;25995;-5.48047112;42.47135482;779.0
24219;Villaobispo de Otero;24;31.792343000000002;26800;-6.05855738;42.49999265;868.0
24221;Villaquejida;24;53.423365000000004;51530;-5.59601386;42.14640063;722.0
