ID_MUNICIPIO;FECHA_ELECCION;V_+RDS+_2023;V_3e_2023;V_ADELANTE_ANDALUCï¿½A_2023;V_AHORA_CANARIAS-PCPC_2023;V_ALM_2023;V_ASTURIAS_EXISTE_EV_2023;V_BNG_2023;V_BQEX_2023;V_CCD_2023;V_CCa_2023;V_CJ_2023;V_CUP-PR_2023;V_CpM_2023;V_EAJ-PNV_2023;V_EH_Bildu_2023;V_ERC_2023;V_ESCAï¿½OS_EN_BLANCO_2023;V_ESCONS_EN_BLANC_2023;V_ESPAï¿½A_VACIADA_2023;V_EV-PCAS-TC_2023;V_EVB_2023;V_EVC_2023;V_EXISTE_2023;V_FE_de_las_JONS_2023;V_FIA_2023;V_FO_2023;V_FUERZA_Cï¿½VICA_2023;V_GBAI_2023;V_GITV_2023;V_JM+_2023;V_JxCAT_-_JUNTS_2023;V_JxG_2023;V_LB_2023;V_Mï¿½S_PER_MALLORCA-Mï¿½S_PER_MENORCA-SUMAR_2023;V_NC-bc_2023;V_PACMA_2023;V_PAR_2023;V_PARTIDO_AUTï¿½NOMOS_2023;V_PCTC_2023;V_PCTE_2023;V_PCTE/ELAK_2023;V_PCTG_2023;V_PDeCAT-E-CiU_2023;V_PH_2023;V_POR_MI_REGIï¿½N_2023;V_PP_2023;V_PREPAL_2023;V_PSC_2023;V_PSE-EE_(PSOE)_2023;V_PSIB-PSOE_2023;V_PSN-PSOE_2023;V_PSOE_2023;V_PSdeG-PSOE_2023;V_PUEDE_2023;V_PUM+J_2023;V_RECORTES_CERO_2023;V_SUMAR_2023;V_SUMAR_-_COMPROMï¿½S_2023;V_SUMAR_-_ECP_2023;V_SUMAR_ARAGï¿½N_2023;V_SY_2023;V_Somos_Cc_2023;V_UNIDOS_SI_2023;V_UPL_2023;V_UPN_2023;V_UdCa_2023;V_VB_2023;V_VOX_2023;V_VP_2023;V_XAV_2023;V_XH_2023;V_Zsi_2023
06145;2023-07;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;0;0;0;0;0;329;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0
06146;2023-07;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;188;0;0;0;0;0;424;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0
06147;2023-07;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;120;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0
06148;2023-07;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;163;0;0;0;0;0;321;0;0;1;1;121;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0
06149;2023-07;0;0;0;0;0;0;0;257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;2893;0;0;0;0;0;2888;0;0;12;3;458;0;0;0;0;0;0;0;0;0;0;1029;0;0;0;0
06150;2023-07;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;204;0;0;0;0;0;280;0;0;2;0;69;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0
06151;2023-07;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;223;0;0;0;0;0;397;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0
06152;2023-07;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;282;0;0;0;0;0;367;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0
06153;2023-07;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;5472;0;0;0;0;0;5805;0;0;11;9;1022;0;0;0;0;0;0;0;0;0;0;2051;0;0;0;0
06154;2023-07;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;827;0;0;0;0;0;836;0;0;0;1;69;0;0;0;0;0;0;0;0;0;0;251;0;0;0;0
06155;2023-07;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;471;0;0;0;0;0;530;0;0;1;1;83;0;0;0;0;0;0;0;0;0;0;180;0;0;0;0
06156;2023-07;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;335;0;0;0;0;0;375;0;0;2;0;42;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0
06157;2023-07;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;82;0;0;0;0;0;114;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0
06158;2023-07;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;3693;0;0;0;0;0;3697;0;0;29;7;989;0;0;0;0;0;0;0;0;0;0;1042;0;0;0;0
06159;2023-07;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;388;0;0;0;0;0;587;0;0;4;0;105;0;0;0;0;0;0;0;0;0;0;196;0;0;0;0
06160;2023-07;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;880;0;0;0;0;0;941;0;0;0;0;133;0;0;0;0;0;0;0;0;0;0;193;0;0;0;0
06161;2023-07;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;91;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0
06162;2023-07;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;812;0;0;0;0;0;949;0;0;3;2;75;0;0;0;0;0;0;0;0;0;0;284;0;0;0;0
06901;2023-07;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;569;0;0;0;0;0;708;0;0;2;0;88;0;0;0;0;0;0;0;0;0;0;266;0;0;0;0
06902;2023-07;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;428;0;0;0;0;0;523;0;0;1;2;90;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0
06903;2023-07;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;613;0;0;0;0;0;613;0;0;0;1;123;0;0;0;0;0;0;0;0;0;0;165;0;0;0;0
07001;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;16;0;0;0;3;0;0;0;0;0;1003;0;0;0;940;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;235;0;0;0;0
07002;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;870;0;28;0;0;0;11;0;0;0;0;0;1839;0;0;0;1437;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;428;0;0;0;0
07003;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1206;0;63;0;0;0;15;0;0;0;0;0;2562;0;0;0;2156;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1231;0;0;0;0
07004;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;605;0;26;0;0;0;4;0;0;0;0;0;973;0;0;0;919;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;458;0;0;0;0
07005;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;657;0;34;0;0;0;6;0;0;0;0;0;1591;0;0;0;1417;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;0
07006;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;918;0;29;0;0;0;5;0;0;0;0;0;948;0;0;0;1381;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;350;0;0;0;0
07007;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;79;0;7;0;0;0;3;0;0;0;0;0;108;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0
07008;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;995;0;28;0;0;0;11;0;0;0;0;0;1398;0;0;0;1452;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;645;0;0;0;0
07009;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;106;0;7;0;0;0;1;0;0;0;0;0;210;0;0;0;133;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0
07010;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;820;0;43;0;0;0;8;0;0;0;0;0;1344;0;0;0;1087;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;566;0;0;0;0
07011;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;2067;0;196;0;0;0;23;0;0;0;0;0;6722;0;0;0;6134;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;3460;0;0;0;0
07012;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;471;0;11;0;0;0;1;0;0;0;0;0;432;0;0;0;393;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;141;0;0;0;0
07013;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;676;0;38;0;0;0;6;0;0;0;0;0;2587;0;0;0;1080;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;798;0;0;0;0
07014;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;815;0;36;0;0;0;6;0;0;0;0;0;1306;0;0;0;1664;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;544;0;0;0;0
07015;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;3147;0;167;0;0;0;23;0;0;0;0;0;5133;0;0;0;4168;0;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;1276;0;0;0;0
07016;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;0;19;0;0;0;2;0;0;0;0;0;701;0;0;0;738;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;318;0;0;0;0
07017;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;170;0;3;0;0;0;0;0;0;0;0;0;252;0;0;0;173;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;113;0;0;0;0
07018;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;3;0;0;0;2;0;0;0;0;0;78;0;0;0;68;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0
07019;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;76;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0
07020;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;981;0;30;0;0;0;5;0;0;0;0;0;841;0;0;0;695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;0;0;0;0
07021;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;36;0;0;0;0;0;3;0;0;0;0;0;80;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0
07022;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1466;0;67;0;0;0;16;0;0;0;0;0;3001;0;0;0;2015;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;1008;0;0;0;0
07023;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;614;0;25;0;0;0;3;0;0;0;0;0;938;0;0;0;875;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0
07024;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;716;0;74;0;0;0;10;0;0;0;0;0;1548;0;0;0;1311;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;329;0;0;0;0
07025;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;68;0;4;0;0;0;0;0;0;0;0;0;157;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0
07026;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;2394;0;209;0;0;0;40;0;0;0;0;0;7151;0;0;0;6359;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;2270;0;0;0;0
07027;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;1982;0;98;0;0;0;22;0;0;0;0;0;4757;0;0;0;4483;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;2860;0;0;0;0
07028;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;0;5;0;0;0;3;0;0;0;0;0;256;0;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0
07029;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;646;0;31;0;0;0;4;0;0;0;0;0;1079;0;0;0;947;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;452;0;0;0;0
07030;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;0;6;0;0;0;4;0;0;0;0;0;421;0;0;0;260;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;158;0;0;0;0
07031;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;2257;0;179;0;0;0;23;0;0;0;0;0;5757;0;0;0;4514;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;3498;0;0;0;0
07032;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;2595;0;157;0;0;0;21;0;0;0;0;0;4567;0;0;0;4737;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;1506;0;0;0;0
07033;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;3380;0;162;0;0;0;22;0;0;0;0;0;5710;0;0;0;5173;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;2587;0;0;0;0
07034;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;195;0;7;0;0;0;2;0;0;0;0;0;369;0;0;0;218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;0
07035;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;271;0;3;0;0;0;1;0;0;0;0;0;436;0;0;0;383;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;0
07036;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;2857;0;200;0;0;0;12;0;0;0;0;0;7856;0;0;0;5708;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;4064;0;0;0;0
07037;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;536;0;21;0;0;0;2;0;0;0;0;0;760;0;0;0;802;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;259;0;0;0;0
07038;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;358;0;11;0;0;0;0;0;0;0;0;0;573;0;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;0;0
07039;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;521;0;19;0;0;0;1;0;0;0;0;0;1522;0;0;0;829;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;576;0;0;0;0
07040;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;0;0;0;0;0;0;0;27989;0;1809;0;0;0;237;0;0;0;0;0;61982;0;0;0;54324;0;0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;31110;0;0;0;0
07041;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;352;0;6;0;0;0;3;0;0;0;0;0;557;0;0;0;426;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;227;0;0;0;0
07042;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1427;0;61;0;0;0;11;0;0;0;0;0;2129;0;0;0;2649;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;641;0;0;0;0
07043;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;621;0;15;0;0;0;5;0;0;0;0;0;978;0;0;0;498;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;359;0;0;0;0
07044;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1089;0;38;0;0;0;5;0;0;0;0;0;2475;0;0;0;1539;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;851;0;0;0;0
07045;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;270;0;9;0;0;0;1;0;0;0;0;0;300;0;0;0;372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0
07046;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;1285;0;116;0;0;0;12;0;0;0;0;0;3573;0;0;0;3343;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;1320;0;0;0;0
07047;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;400;0;14;0;0;0;3;0;0;0;0;0;614;0;0;0;490;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;265;0;0;0;0
07048;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;1654;0;158;0;0;0;15;0;0;0;0;0;3932;0;0;0;3393;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;1405;0;0;0;0
07049;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;247;0;12;0;0;0;2;0;0;0;0;0;407;0;0;0;256;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;102;0;0;0;0
07050;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;244;0;17;0;0;0;5;0;0;0;0;0;1180;0;0;0;448;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;267;0;0;0;0
07051;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;579;0;37;0;0;0;6;0;0;0;0;0;1374;0;0;0;1048;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;473;0;0;0;0
07052;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;739;0;37;0;0;0;4;0;0;0;0;0;1147;0;0;0;1085;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;306;0;0;0;0
07053;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;217;0;10;0;0;0;0;0;0;0;0;0;307;0;0;0;288;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;0
07054;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;1882;0;182;0;0;0;27;0;0;0;0;0;5923;0;0;0;3885;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;1789;0;0;0;0
07055;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;573;0;32;0;0;0;1;0;0;0;0;0;2282;0;0;0;1407;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;825;0;0;0;0
07056;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;981;0;47;0;0;0;3;0;0;0;0;0;1271;0;0;0;1090;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;468;0;0;0;0
07057;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;703;0;34;0;0;0;5;0;0;0;0;0;2178;0;0;0;1311;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;625;0;0;0;0
07058;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;442;0;21;0;0;0;3;0;0;0;0;0;874;0;0;0;632;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;299;0;0;0;0
07059;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;294;0;19;0;0;0;5;0;0;0;0;0;957;0;0;0;594;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;278;0;0;0;0
07060;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;518;0;17;0;0;0;4;0;0;0;0;0;739;0;0;0;562;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;237;0;0;0;0
07061;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1159;0;49;0;0;0;14;0;0;0;0;0;2156;0;0;0;1818;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;714;0;0;0;0
07062;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;735;0;38;0;0;0;6;0;0;0;0;0;1521;0;0;0;1617;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;576;0;0;0;0
07063;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;212;0;9;0;0;0;0;0;0;0;0;0;460;0;0;0;299;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0
07064;2023-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;823;0;46;0;0;0;5;0;0;0;0;0;1099;0;0;0;1295;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;393;0;0;0;0
