ID_MUNICIPIO;FECHA_ELECCION;V_+MAS+_2015;V_AJU_2015;V_ARAPV_2015;V_AVANT_2015;V_C's_2015;V_CANARIAS_DE_2015;V_CCD_2015;V_CCa-PNC_2015;V_CENTRO_MODE_2015;V_CILUS_2015;V_CRA_2015;V_DL_2015;V_DN_2015;V_EAJ-PNV_2015;V_EB_2015;V_EH_Bildu_2015;V_EL_PI_2015;V_EN_COMÚ_2015;V_EN_POSITIU_2015;V_ERC-CATSI_2015;V_EU-eX_2015;V_FDEE_2015;V_FE_de_las_J_2015;V_GBAI_2015;V_IFem_2015;V_IU-UPeC_2015;V_Independien_2015;V_JS,PC_2015;V_Ln_2015;V_MÉS_2015;V_NÓS_2015;V_OE_2015;V_P-LIB_2015;V_PACMA_2015;V_PCOE_2015;V_PCPE_2015;V_PFyV_2015;V_PH_2015;V_PLD_2015;V_PODEMOS_2015;V_PODEMOS-COM_2015;V_PODEMOS-En_2015;V_PP_2015;V_PREPAL_2015;V_PSOE_2015;V_PT_2015;V_PUM+J_2015;V_RECORTES_CE_2015;V_SAIn_2015;V_SOLUCIONA_2015;V_SOMVAL_2015;V_UPYD_2015;V_VOX_2015;V_X_LA_IZQUIE_2015;V_mlgXSÍ_2015;V_uniocat_2015
24139;2015-12;0;0;0;0;161;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;9;0;2;0;0;0;166;0;0;707;1;425;0;0;2;0;0;0;19;5;0;0;0
24141;2015-12;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;35;0;22;0;0;0;0;0;0;1;0;0;0;0
24142;2015-12;0;0;0;0;3039;0;0;0;0;0;50;0;26;0;0;0;0;0;0;0;0;0;0;0;0;1162;0;0;0;0;0;0;0;177;0;30;0;0;0;3699;0;0;4908;81;4753;0;0;23;0;0;0;122;38;0;0;0
24143;2015-12;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;134;0;136;0;0;0;0;0;0;0;1;0;0;0
24144;2015-12;0;0;0;0;54;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;1;0;4;0;0;0;62;0;0;204;4;110;0;0;1;0;0;0;3;1;0;0;0
24145;2015-12;0;0;0;0;49;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;138;1;178;0;0;0;0;0;0;0;0;0;0;0
24146;2015-12;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;1;0;0;0;21;0;0;114;0;40;0;0;0;0;0;0;1;0;0;0;0
24148;2015-12;0;0;0;0;140;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;10;0;0;0;0;0;146;0;0;641;1;232;0;0;1;0;0;0;6;6;0;0;0
24149;2015-12;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;0;0;75;0;29;0;0;0;0;0;0;0;0;0;0;0
24150;2015-12;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;92;0;27;0;0;0;0;0;0;2;0;0;0;0
24151;2015-12;0;0;0;0;33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;36;0;0;180;1;83;0;0;1;0;0;0;6;1;0;0;0
24152;2015-12;0;0;0;0;20;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;166;0;55;0;0;1;0;0;0;2;0;0;0;0
24153;2015-12;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;2;0;0;0;0;0;23;0;0;75;1;44;0;0;0;0;0;0;0;0;0;0;0
24154;2015-12;0;0;0;0;82;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;2;0;1;0;0;0;108;0;0;294;0;207;0;0;3;0;0;0;2;0;0;0;0
24155;2015-12;0;0;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;3;0;0;0;0;0;52;0;0;155;0;111;0;0;0;0;0;0;2;0;0;0;0
24156;2015-12;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;93;0;41;0;0;0;0;0;0;0;0;0;0;0
24157;2015-12;0;0;0;0;264;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;10;0;3;0;0;0;258;0;0;860;10;466;0;0;2;0;0;0;14;2;0;0;0
24158;2015-12;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;98;0;53;0;0;0;0;0;0;3;0;0;0;0
24159;2015-12;0;0;0;0;159;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;5;0;2;0;0;0;107;0;0;765;5;272;0;0;1;0;0;0;11;3;0;0;0
24160;2015-12;0;0;0;0;60;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;2;0;0;0;0;0;77;0;0;231;4;89;0;0;0;0;0;0;6;7;0;0;0
24161;2015-12;0;0;0;0;26;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;1;0;0;0;36;0;0;105;0;31;0;0;0;0;0;0;2;0;0;0;0
24162;2015-12;0;0;0;0;197;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;12;0;4;0;0;0;233;0;0;395;5;338;0;0;4;0;0;0;14;5;0;0;0
24163;2015-12;0;0;0;0;604;0;0;0;0;0;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;0;0;0;26;0;6;0;0;0;522;0;0;1056;7;555;0;0;7;0;0;0;32;15;0;0;0
24164;2015-12;0;0;0;0;25;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;82;0;51;0;0;0;0;0;0;0;0;0;0;0
24165;2015-12;0;0;0;0;28;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;119;0;64;0;0;1;0;0;0;0;0;0;0;0
24166;2015-12;0;0;0;0;99;0;0;0;0;0;38;0;1;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;7;0;0;0;0;0;118;0;0;414;1;285;0;0;3;0;0;0;10;0;0;0;0
24167;2015-12;0;0;0;0;66;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;4;0;0;0;0;0;72;0;0;182;5;137;0;0;1;0;0;0;2;0;0;0;0
24168;2015-12;0;0;0;0;44;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;2;0;0;0;0;0;43;0;0;169;1;103;0;0;0;0;0;0;1;1;0;0;0
24169;2015-12;0;0;0;0;97;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;163;0;0;0;0;0;0;0;10;0;3;0;0;0;564;0;0;555;0;812;0;0;1;0;0;0;8;3;0;0;0
24170;2015-12;0;0;0;0;97;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;8;0;4;0;0;0;336;0;0;413;1;476;0;0;3;0;0;0;3;1;0;0;0
24171;2015-12;0;0;0;0;12;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;104;1;58;0;0;0;0;0;0;0;0;0;0;0
24172;2015-12;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;120;0;43;0;0;0;0;0;0;2;0;0;0;0
24173;2015-12;0;0;0;0;71;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1;0;1;0;0;0;61;0;0;350;1;161;0;0;1;0;0;0;2;5;0;0;0
24174;2015-12;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1;0;1;0;0;0;51;0;0;158;1;103;0;0;0;0;0;0;1;1;0;0;0
24175;2015-12;0;0;0;0;246;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;8;0;1;0;0;0;227;0;0;510;2;288;0;0;2;0;0;0;10;1;0;0;0
24176;2015-12;0;0;0;0;31;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;16;0;0;135;0;43;0;0;0;0;0;0;4;1;0;0;0
24177;2015-12;0;0;0;0;48;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;2;0;0;0;35;0;0;170;1;58;0;0;0;0;0;0;0;2;0;0;0
24178;2015-12;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;36;0;7;0;0;0;0;0;0;0;0;0;0;0
24179;2015-12;0;0;0;0;23;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;31;0;0;69;0;61;0;0;0;0;0;0;1;1;0;0;0
24180;2015-12;0;0;0;0;110;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;5;0;2;0;0;0;84;0;0;403;1;170;0;0;0;0;0;0;6;3;0;0;0
24181;2015-12;0;0;0;0;78;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;1;0;0;0;0;0;71;0;0;517;1;393;0;0;0;0;0;0;1;24;0;0;0
24182;2015-12;0;0;0;0;34;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;133;1;51;0;0;0;0;0;0;1;0;0;0;0
24183;2015-12;0;0;0;0;56;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;2;0;0;0;0;0;88;0;0;212;3;127;0;0;0;0;0;0;6;0;0;0;0
24184;2015-12;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;29;0;0;45;0;30;0;0;0;0;0;0;0;1;0;0;0
24185;2015-12;0;0;0;0;54;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;139;0;90;0;0;0;0;0;0;2;4;0;0;0
24187;2015-12;0;0;0;0;67;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;3;0;1;0;0;0;68;0;0;307;0;147;0;0;0;0;0;0;4;1;0;0;0
24188;2015-12;0;0;0;0;406;0;0;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;18;0;4;0;0;0;412;0;0;1174;11;703;0;0;9;0;0;0;13;4;0;0;0
24189;2015-12;0;0;0;0;884;0;0;0;0;0;14;0;6;0;0;0;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;53;0;5;0;0;0;797;0;0;1352;6;751;0;0;16;0;0;0;30;14;0;0;0
24190;2015-12;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;58;3;34;0;0;0;0;0;0;0;0;0;0;0
24191;2015-12;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;7;0;0;40;0;25;0;0;0;0;0;0;0;1;0;0;0
24193;2015-12;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;4;0;0;0;0;0;59;0;0;105;0;57;0;0;0;0;0;0;1;0;0;0;0
24194;2015-12;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;20;0;0;28;1;160;0;0;0;0;0;0;1;0;0;0;0
24196;2015-12;0;0;0;0;114;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;6;0;5;0;0;0;325;0;0;457;1;511;0;0;0;0;0;0;2;0;0;0;0
24197;2015-12;0;0;0;0;57;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;4;0;5;0;0;0;55;0;0;223;4;163;0;0;2;0;0;0;4;0;0;0;0
24198;2015-12;0;0;0;0;31;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;48;0;0;77;0;233;0;0;0;0;0;0;1;0;0;0;0
24199;2015-12;0;0;0;0;27;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;2;0;0;0;0;0;57;0;0;108;0;66;0;0;0;0;0;0;1;0;0;0;0
24201;2015-12;0;0;0;0;87;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;6;0;3;0;0;0;88;0;0;301;1;224;0;0;1;0;0;0;3;5;0;0;0
24202;2015-12;0;0;0;0;429;0;0;0;0;0;10;0;3;0;0;0;0;0;0;0;0;0;0;0;0;534;0;0;0;0;0;0;0;17;0;36;0;0;0;1386;0;0;1301;5;1781;0;0;4;0;0;0;23;8;0;0;0
24203;2015-12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;0;49;0;12;0;0;0;0;0;0;2;0;0;0;0
24205;2015-12;0;0;0;0;81;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;5;0;0;0;0;0;111;0;0;324;1;150;0;0;1;0;0;0;5;1;0;0;0
24206;2015-12;0;0;0;0;108;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;4;0;4;0;0;0;209;0;0;394;1;522;0;0;2;0;0;0;3;1;0;0;0
24207;2015-12;0;0;0;0;28;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;100;2;62;0;0;0;0;0;0;1;0;0;0;0
24209;2015-12;0;0;0;0;162;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;3;0;5;0;0;0;329;0;0;761;2;541;0;0;4;0;0;0;5;2;0;0;0
24210;2015-12;0;0;0;0;25;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1;0;1;0;0;0;56;0;0;129;2;118;0;0;1;0;0;0;2;0;0;0;0
24211;2015-12;0;0;0;0;19;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;12;0;0;99;1;66;0;0;0;0;0;0;1;0;0;0;0
24212;2015-12;0;0;0;0;87;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;4;0;4;0;0;0;85;0;0;335;2;215;0;0;1;0;0;0;4;1;0;0;0
24213;2015-12;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;72;1;22;0;0;3;0;0;0;0;0;0;0;0
24214;2015-12;0;0;0;0;27;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1;0;0;0;0;0;65;0;0;201;0;172;0;0;0;0;0;0;4;0;0;0;0
24215;2015-12;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;79;0;13;0;0;0;0;0;0;0;2;0;0;0
24216;2015-12;0;0;0;0;49;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;42;0;0;305;2;105;0;0;0;0;0;0;2;4;0;0;0
24217;2015-12;0;0;0;0;19;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;1;0;0;0;5;0;0;51;0;25;0;0;0;0;0;0;0;0;0;0;0
24218;2015-12;0;0;0;0;41;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;2;0;0;0;0;0;57;0;0;154;0;60;0;0;0;0;0;0;2;2;0;0;0
24219;2015-12;0;0;0;0;33;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;59;0;0;185;2;91;0;0;0;0;0;0;0;0;0;0;0
24221;2015-12;0;0;0;0;66;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;70;0;0;275;1;121;0;0;2;0;0;0;1;1;0;0;0
24222;2015-12;0;0;0;0;2063;0;0;0;0;0;27;0;17;0;0;0;0;0;0;0;0;0;0;0;0;630;0;0;0;0;0;0;0;99;0;20;0;0;0;2128;0;0;2851;156;2311;0;0;16;0;0;0;106;17;0;0;0
24223;2015-12;0;0;0;0;174;0;0;0;0;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;8;0;5;0;0;0;261;0;0;776;4;604;0;0;4;0;0;0;11;3;0;0;0
24224;2015-12;0;0;0;0;29;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1;0;0;0;0;0;60;0;0;209;1;119;0;0;0;0;0;0;6;0;0;0;0
24225;2015-12;0;0;0;0;92;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;5;0;2;0;0;0;115;0;0;340;2;172;0;0;0;0;0;0;3;1;0;0;0
24226;2015-12;0;0;0;0;10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;19;0;0;84;0;16;0;0;0;0;0;0;1;0;0;0;0
24227;2015-12;0;0;0;0;164;0;0;0;0;0;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;13;0;3;0;0;0;174;0;0;461;3;239;0;0;2;0;0;0;10;3;0;0;0
24228;2015-12;0;0;0;0;55;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;3;0;2;0;0;0;50;0;0;236;2;75;0;0;1;0;0;0;3;1;0;0;0
24229;2015-12;0;0;0;0;32;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;0;181;1;80;0;0;0;0;0;0;1;0;0;0;0
24230;2015-12;0;0;0;0;28;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;2;0;1;0;0;0;41;0;0;157;2;71;0;0;0;0;0;0;3;0;0;0;0
24901;2015-12;0;0;0;0;52;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;3;0;4;0;0;0;122;0;0;214;4;212;0;0;0;0;0;0;2;0;0;0;0
24902;2015-12;0;0;0;0;16;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;21;0;0;136;0;86;0;0;0;0;0;0;1;0;0;0;0
25001;2015-12;0;0;0;0;2;0;0;0;0;0;0;28;0;0;0;0;0;13;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;10;0;0;0;0;0;0;0;0;0;0;4
25002;2015-12;0;0;0;0;9;0;0;0;0;0;0;91;0;0;0;0;0;33;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;26;0;18;0;0;0;0;0;0;0;0;0;0;9
25003;2015-12;0;0;0;0;165;0;0;0;0;0;0;692;0;0;0;0;0;262;0;733;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;239;0;199;0;0;0;0;0;0;1;0;0;0;48
25004;2015-12;0;0;0;0;25;0;0;0;0;0;0;136;0;0;0;0;0;46;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;31;0;34;0;0;0;0;0;0;1;1;0;0;17
25005;2015-12;0;0;0;0;11;0;0;0;0;0;0;59;0;0;0;0;0;30;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;17;0;13;0;0;0;0;0;0;3;0;0;0;8
25006;2015-12;0;0;0;0;29;0;0;0;0;0;0;28;0;0;0;0;0;24;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;41;0;0;3;0;0;0;0;0;0;0;3
25007;2015-12;0;0;0;0;103;0;0;0;0;0;0;198;0;0;0;0;0;221;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;5;0;0;0;0;0;0;82;0;144;0;0;3;0;0;0;0;1;0;0;17
25008;2015-12;0;0;0;0;39;0;0;0;0;0;0;344;0;0;0;0;0;64;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;113;0;60;0;0;0;0;0;0;1;0;0;0;19
25009;2015-12;0;0;0;0;22;0;0;0;0;0;0;158;0;0;0;0;0;50;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;58;0;42;0;0;0;0;0;0;0;0;0;0;12
25010;2015-12;0;0;0;0;3;0;0;0;0;0;0;36;0;0;0;0;0;16;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;10;0;0;0;0;0;0;0;1;0;0;4
25011;2015-12;0;0;0;0;317;0;0;0;0;0;0;645;0;0;0;0;0;573;0;773;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;6;0;0;0;0;0;0;357;0;352;0;0;4;0;0;0;5;1;0;0;59
25012;2015-12;0;0;0;0;186;0;0;0;0;0;0;279;0;0;0;0;0;299;0;313;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;3;0;0;0;0;0;0;116;0;217;0;0;8;0;0;0;3;0;0;0;25
25013;2015-12;0;0;0;0;99;0;0;0;0;0;0;246;0;0;0;0;0;240;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;5;0;0;0;0;0;0;199;0;317;0;0;2;0;0;0;1;1;0;0;43
25014;2015-12;0;0;0;0;3;0;0;0;0;0;0;60;0;0;0;0;0;16;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;9;0;0;0;0;0;0;0;0;0;0;3
25015;2015-12;0;0;0;0;6;0;0;0;0;0;0;76;0;0;0;0;0;41;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;26;0;12;0;0;1;0;0;0;1;1;0;0;12
25016;2015-12;0;0;0;0;43;0;0;0;0;0;0;375;0;0;0;0;0;211;0;387;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;125;0;176;0;0;2;0;0;0;2;0;0;0;77
25017;2015-12;0;0;0;0;2;0;0;0;0;0;0;67;0;0;0;0;0;18;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;0;12;0;0;0;0;0;0;0;0;0;0;4
25019;2015-12;0;0;0;0;337;0;0;0;0;0;0;545;0;0;0;0;0;621;0;491;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;7;0;0;0;0;0;0;380;0;443;0;0;4;0;0;0;4;1;0;0;79
25020;2015-12;0;0;0;0;14;0;0;0;0;0;0;73;0;0;0;0;0;10;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;28;0;10;0;0;1;0;0;0;1;0;0;0;1
25021;2015-12;0;0;0;0;83;0;0;0;0;0;0;383;0;0;0;0;0;251;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;3;0;0;0;0;0;0;121;0;222;0;0;4;0;0;0;5;2;0;0;57
25022;2015-12;0;0;0;0;1;0;0;0;0;0;0;45;0;0;0;0;0;7;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3
25023;2015-12;0;0;0;0;405;0;0;0;0;0;0;710;0;0;0;0;0;529;0;614;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;3;0;0;0;0;0;0;344;0;311;0;0;3;0;0;0;5;20;0;0;85
25024;2015-12;0;0;0;0;4;0;0;0;0;0;0;68;0;0;0;0;0;33;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;37;0;0;0;0;0;0;0;0;0;0;1
25025;2015-12;0;0;0;0;160;0;0;0;0;0;0;102;0;0;0;0;0;213;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;184;0;158;0;0;3;0;0;0;3;1;0;0;44
25027;2015-12;0;0;0;0;22;0;0;0;0;0;0;236;0;0;0;0;0;79;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;47;0;32;0;0;0;0;0;0;0;0;0;0;43
25029;2015-12;0;0;0;0;26;0;0;0;0;0;0;360;0;0;0;0;0;143;0;344;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;83;0;154;0;0;0;0;0;0;1;0;0;0;15
