id_municipio;nombre_municipio;total_paro;p_h_u25;p_h_25_44;p_h_o45;p_m_u25;p_m_25_44;p_m_o45;p_agr;p_ind;p_con;p_ser;p_sin_empleo;total_contratos;c_h_indef;c_h_temp;c_h_conv;c_m_indef;c_m_temp;c_m_conv;c_agr;c_ind;c_con;c_ser
28032;CAMARMA DE ESTERUELAS;459;22;59;75;17;111;175;3;52;21;351;32;219;7;193;1;3;14;1;0;77;18;124
28033;CAMPO REAL;405;12;51;68;18;117;139;4;66;21;282;32;208;5;56;4;5;135;3;2;36;10;160
28034;CANENCIA;23;1;3;9;0;4;6;1;1;2;19;0;15;0;8;0;0;7;0;0;0;0;15
28035;CARABAÑA;160;1;18;35;10;45;51;2;13;18;117;10;22;0;12;3;0;7;0;0;0;4;18
28036;CASARRUBUELOS;215;8;31;48;7;62;59;2;30;17;157;9;511;1;222;2;2;282;2;0;2;15;494
28037;CENICIENTOS;198;23;25;32;14;50;54;7;13;18;140;20;144;9;53;0;2;79;1;0;0;1;143
28038;CERCEDILLA;347;10;66;83;14;92;82;5;8;43;269;22;157;1;72;2;3;76;3;0;0;6;151
28039;CERVERA DE BUITRAGO;8;0;0;2;0;4;2;0;0;0;8;0;8;2;6;0;0;0;0;0;0;1;7
28040;CIEMPOZUELOS;1566;92;260;263;72;438;441;11;118;135;1187;115;698;18;418;13;23;210;16;0;21;35;642
28041;COBEÑA;258;5;36;61;9;53;94;3;31;21;184;19;128;6;83;4;2;31;2;0;22;8;98
28042;COLMENAR DEL ARROYO;118;8;23;31;3;22;31;3;4;11;91;9;120;4;56;0;2;57;1;0;6;1;113
28043;COLMENAR DE OREJA;585;25;75;138;28;144;175;17;75;70;393;30;65;2;32;3;1;25;2;3;7;14;41
28044;COLMENAREJO;432;11;70;87;24;102;138;2;19;44;337;30;55;0;28;3;1;19;4;0;0;13;42
28045;COLMENAR VIEJO;2526;123;439;530;111;609;714;25;169;239;1965;128;654;48;266;33;48;235;24;0;44;83;527
28046;COLLADO MEDIANO;417;17;60;104;12;95;129;1;20;53;319;24;68;5;29;1;10;20;3;0;0;20;48
28047;COLLADO VILLALBA;3879;176;629;912;153;862;1147;33;138;360;3124;224;1045;55;483;29;55;396;27;12;15;40;978
28048;CORPA;44;2;9;7;1;17;8;0;4;1;38;1;4;0;1;0;0;3;0;0;0;0;4
28049;COSLADA;4450;164;742;906;140;987;1511;20;279;502;3494;155;2321;125;1410;78;66;600;42;0;76;113;2132
28050;CUBAS DE LA SAGRA;291;11;37;50;9;94;90;2;32;17;229;11;80;16;28;0;8;27;1;0;15;5;60
28051;CHAPINERIA;188;12;26;48;6;41;55;5;7;12;150;14;19;0;5;1;0;11;2;0;0;3;16
28052;CHINCHON;344;13;56;68;13;85;109;22;25;25;244;28;243;2;97;2;2;137;3;11;28;4;200
28053;DAGANZO DE ARRIBA;472;26;60;81;15;98;192;2;59;25;359;27;313;20;142;13;7;124;7;0;160;13;140
28054;ESCORIAL, EL;764;27;110;201;20;157;249;9;32;65;628;30;111;8;43;4;10;44;2;0;3;6;102
28055;ESTREMERA;96;4;14;26;1;25;26;2;3;21;62;8;37;1;20;2;1;12;1;5;0;0;32
28056;FRESNEDILLAS DE LA OLIVA;108;5;12;30;5;25;31;1;1;14;78;14;27;1;9;0;3;14;0;0;1;0;26
28057;FRESNO DE TOROTE;114;3;13;27;4;22;45;1;16;6;85;6;10;0;4;0;1;5;0;0;0;2;8
28058;FUENLABRADA;12740;660;1914;2162;593;3091;4320;63;1126;994;9702;855;3667;205;1634;96;187;1467;78;4;525;209;2929
28059;FUENTE EL SAZ DE JARAMA;379;17;57;87;12;86;120;6;20;28;299;26;71;9;23;6;4;28;1;1;15;8;47
28060;FUENTIDUEÑA DE TAJO;153;6;21;33;6;28;59;17;18;11;101;6;19;1;8;0;0;9;1;3;4;1;11
28061;GALAPAGAR;1710;58;284;435;67;376;490;34;63;161;1371;81;271;21;107;19;15;103;6;1;4;33;233
28062;GARGANTA DE LOS MONTES;19;0;3;6;0;4;6;0;1;0;18;0;0;0;0;0;0;0;0;0;0;0;0
28063;GARGANTILLA DEL LOZOYA Y PINILLA DE BUIT;14;0;0;7;0;3;4;1;0;0;12;1;11;0;7;0;0;4;0;0;0;0;11
28064;GASCONES;4;0;1;0;0;0;3;0;0;1;3;0;3;0;2;0;0;1;0;0;0;2;1
28065;GETAFE;9703;422;1449;1845;404;2531;3052;45;672;875;7410;701;6090;240;3275;159;149;2173;94;10;521;328;5231
28066;GRIÑON;445;20;52;85;25;111;152;4;35;23;346;37;253;24;126;8;12;76;7;0;52;38;163
28067;GUADALIX DE LA SIERRA;390;17;49;99;13;89;123;4;15;46;290;35;237;171;27;1;17;19;2;1;3;4;229
28068;GUADARRAMA;762;35;125;174;33;169;226;6;23;58;634;41;228;19;79;4;17;103;6;1;0;17;210
28069;HIRUELA, LA;2;0;0;1;0;0;1;0;0;0;2;0;8;0;5;0;1;2;0;0;0;0;8
28070;HORCAJO DE LA SIERRA-AOSLOS;7;0;0;2;0;3;2;0;1;1;5;0;2;0;0;0;0;1;1;0;0;0;2
28071;HORCAJUELO DE LA SIERRA;3;0;0;0;1;1;1;0;0;0;3;0;3;1;2;0;0;0;0;0;0;0;3
28072;HOYO DE MANZANARES;343;15;44;93;11;61;119;4;12;19;294;14;36;1;21;1;4;9;0;0;0;10;26
28073;HUMANES DE MADRID;1274;72;193;178;66;397;368;8;149;96;926;95;718;55;365;41;27;213;17;0;165;57;496
28074;LEGANES;10864;611;1600;2154;514;2698;3287;106;722;961;8205;870;3524;218;1521;76;207;1425;77;13;165;300;3046
28075;LOECHES;474;25;56;74;17;140;162;8;67;33;350;16;174;9;77;12;4;69;3;0;82;22;70
28076;LOZOYA;23;0;2;6;1;3;11;0;1;2;20;0;54;0;22;0;1;30;1;0;1;4;49
28078;MADARCOS;2;0;1;0;0;0;1;0;0;0;2;0;38;6;10;0;8;13;1;0;0;2;36
28079;MADRID;163632;6508;26961;37926;6462;37405;48370;1130;7341;11916;131431;11814;156750;10167;63614;3006;9265;67846;2852;535;3815;6547;145853
28080;MAJADAHONDA;2151;73;332;526;40;429;751;8;84;111;1879;69;1684;115;557;43;197;714;58;10;29;71;1574
28082;MANZANARES EL REAL;462;26;70;114;19;107;126;3;16;36;395;12;43;1;21;0;3;16;2;0;1;0;42
28083;MECO;787;37;141;119;29;191;270;4;110;62;574;37;484;14;244;15;12;185;14;0;97;27;360
28084;MEJORADA DEL CAMPO;1463;78;229;265;75;375;441;12;139;106;1146;60;332;33;181;16;10;88;4;0;101;23;208
28085;MIRAFLORES DE LA SIERRA;373;12;59;107;10;79;106;7;9;37;300;20;62;4;23;0;4;31;0;2;10;3;47
28086;MOLAR, EL;470;22;85;108;9;127;119;1;22;53;373;21;43;6;22;1;2;12;0;0;1;14;28
28087;MOLINOS, LOS;230;13;35;66;11;40;65;2;11;23;180;14;29;3;10;2;3;11;0;0;0;4;25
28088;MONTEJO DE LA SIERRA;14;1;2;4;0;4;3;0;0;2;11;1;19;0;6;1;2;8;2;0;0;1;18
28089;MORALEJA DE ENMEDIO;262;8;43;52;14;61;84;1;25;17;203;16;141;3;76;7;3;50;2;0;25;14;102
28090;MORALZARZAL;589;38;73;160;20;101;197;8;28;43;479;31;106;8;46;3;12;34;3;2;1;13;90
28091;MORATA DE TAJUÑA;563;22;74;111;32;138;186;24;64;43;381;51;52;3;27;2;2;15;3;0;8;3;41
28092;MOSTOLES;12188;567;2062;2295;453;3125;3686;132;863;1156;9065;972;1872;161;813;77;99;659;63;0;217;224;1431
28093;NAVACERRADA;126;3;14;36;2;27;44;1;2;12;107;4;35;3;16;0;4;10;2;1;1;2;31
28094;NAVALAFUENTE;112;4;19;28;5;27;29;1;7;11;88;5;21;3;10;1;2;4;1;3;0;0;18
28095;NAVALAGAMELLA;173;7;28;48;7;45;38;8;6;15;125;19;16;1;8;0;0;6;1;0;1;0;15
28096;NAVALCARNERO;1723;79;243;319;70;529;483;22;134;138;1259;170;335;10;162;22;20;114;7;1;13;30;291
28097;NAVARREDONDA Y SAN MAMES;11;1;2;4;0;1;3;1;3;1;6;0;9;1;0;1;0;4;3;0;0;0;9
28099;NAVAS DEL REY;209;17;33;52;5;44;58;5;9;29;151;15;29;0;17;0;0;11;1;0;0;0;29
28100;NUEVO BAZTAN;394;23;50;92;16;76;137;2;50;39;285;18;38;2;20;1;7;7;1;2;0;9;27
28101;OLMEDA DE LAS FUENTES;16;1;1;3;1;5;5;0;0;0;16;0;5;0;3;0;0;2;0;0;1;0;4
28102;ORUSCO DE TAJUÑA;93;3;9;22;3;32;24;0;8;8;67;10;2;0;1;0;0;0;1;0;0;0;2
28104;PARACUELLOS DE JARAMA;777;22;120;162;16;222;235;19;58;42;634;24;601;41;263;22;31;234;10;0;244;36;321
28106;PARLA;9214;398;1511;1567;427;2825;2486;83;675;1001;6588;867;920;74;361;32;46;383;24;3;51;106;760
28107;PATONES;12;0;2;4;1;3;2;0;1;1;10;0;16;0;5;0;0;11;0;0;0;0;16
28108;PEDREZUELA;289;10;44;51;8;99;77;6;14;18;231;20;60;2;15;3;3;34;3;0;2;1;57
28109;PELAYOS DE LA PRESA;251;18;39;60;11;56;67;1;12;28;179;31;16;1;4;2;0;9;0;0;1;3;12
28110;PERALES DE TAJUÑA;281;16;40;55;12;67;91;2;35;29;182;33;21;0;12;0;2;6;1;2;2;4;13
28111;PEZUELA DE LAS TORRES;37;2;3;11;3;8;10;1;3;5;24;4;4;1;1;0;0;2;0;0;0;1;3
28112;PINILLA DEL VALLE;11;1;2;3;0;2;3;2;1;0;7;1;8;0;5;0;0;3;0;0;0;0;8
28113;PINTO;3010;154;406;479;117;809;1045;17;351;194;2201;247;2130;83;1054;50;49;868;26;4;426;86;1614
28114;PIÑUECAR-GANDULLAS;9;0;0;2;1;3;3;0;0;1;8;0;5;0;3;0;0;1;1;0;0;2;3
28115;POZUELO DE ALARCON;2226;51;313;618;48;426;770;18;102;91;1939;76;5939;351;2788;90;417;2194;99;2;85;100;5752
28116;POZUELO DEL REY;69;2;9;11;5;24;18;0;9;6;51;3;16;3;8;0;1;4;0;0;0;7;9
28117;PRADENA DEL RINCON;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
28118;PUEBLA DE LA SIERRA;5;0;1;3;0;0;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
28119;QUIJORNA;186;6;24;43;3;43;67;4;7;13;148;14;19;1;7;0;2;9;0;0;0;1;18
28120;RASCAFRIA;71;2;7;19;4;18;21;4;5;9;51;2;24;1;14;0;2;6;1;1;2;4;17
28121;REDUEÑA;13;0;3;5;0;2;3;0;1;1;11;0;6;0;3;0;0;3;0;0;0;0;6
28122;RIBATEJADA;57;2;6;10;2;19;18;2;1;0;51;3;32;0;21;0;0;11;0;0;0;0;32
28123;RIVAS-VACIAMADRID;4057;205;573;788;149;974;1368;26;205;246;3290;290;1799;137;751;77;120;670;44;1;82;208;1508
28124;ROBLEDILLO DE LA JARA;3;0;1;2;0;0;0;0;0;1;2;0;1;0;1;0;0;0;0;0;0;0;1
28125;ROBLEDO DE CHAVELA;273;13;43;70;15;63;69;12;6;24;203;28;53;0;23;2;2;25;1;0;11;7;35
28126;ROBREGORDO;5;1;1;1;0;2;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
28127;ROZAS DE MADRID, LAS;2949;76;430;732;42;608;1061;7;109;137;2601;95;2663;234;985;80;235;1035;94;1;84;129;2449
28128;ROZAS DE PUERTO REAL;34;4;6;4;1;9;10;0;1;2;31;0;20;0;9;1;1;7;2;0;0;0;20
28129;SAN AGUSTIN DEL GUADALIX;493;12;64;131;11;106;169;6;31;34;405;17;248;13;116;4;13;102;0;0;26;3;219
28130;SAN FERNANDO DE HENARES;2237;99;337;396;91;510;804;15;147;174;1803;98;1829;99;1073;43;49;523;42;0;133;60;1636
28131;SAN LORENZO DE EL ESCORIAL;803;29;123;195;23;173;260;6;18;57;686;36;384;12;131;3;15;216;7;0;10;5;369
28132;SAN MARTIN DE LA VEGA;1295;68;172;261;57;368;369;20;81;132;960;102;301;16;170;13;10;88;4;1;59;17;224
28133;SAN MARTIN DE VALDEIGLESIAS;661;34;119;145;29;176;158;13;24;82;480;62;98;1;37;2;7;50;1;0;2;13;83
28134;SAN SEBASTIAN DE LOS REYES;3886;164;609;853;110;933;1217;18;251;238;3179;200;3728;175;1535;84;172;1679;83;0;62;117;3549
28135;SANTA MARIA DE LA ALAMEDA;78;2;4;12;4;24;32;0;1;2;74;1;15;0;8;0;2;5;0;0;0;1;14
28136;SANTORCAZ;41;2;4;10;3;11;11;0;6;4;28;3;6;0;4;0;0;2;0;0;0;2;4
28137;SANTOS DE LA HUMOSA, LOS;125;8;18;25;5;33;36;0;16;0;104;5;8;1;5;0;0;2;0;0;0;3;5
28138;SERNA DEL MONTE, LA;10;0;1;2;1;3;3;0;0;1;7;2;1;1;0;0;0;0;0;0;0;0;1
28140;SERRANILLOS DEL VALLE;245;14;26;52;16;64;73;0;25;14;186;20;50;3;21;0;2;19;5;0;2;13;35
28141;SEVILLA LA NUEVA;466;27;65;101;18;109;146;4;15;38;372;37;71;3;17;6;1;44;0;0;1;7;63
28143;SOMOSIERRA;1;0;0;0;0;0;1;0;0;0;1;0;3;0;2;1;0;0;0;0;0;0;3
28144;SOTO DEL REAL;350;23;54;90;9;64;110;0;20;23;292;15;57;6;13;5;12;19;2;0;2;5;50
28145;TALAMANCA DE JARAMA;166;8;21;39;2;51;45;0;9;12;141;4;28;2;8;0;0;16;2;1;5;0;22
28146;TIELMES;219;13;32;50;5;51;68;10;34;21;134;20;13;1;4;3;1;4;0;2;3;0;8
28147;TITULCIA;100;6;16;17;10;22;29;1;3;5;81;10;10;0;5;0;1;4;0;0;0;1;9
28148;TORREJON DE ARDOZ;7932;428;1197;1485;327;1973;2522;112;805;682;5885;448;3361;154;1545;84;98;1432;48;0;632;221;2508
28149;TORREJON DE LA CALZADA;407;21;42;71;18;116;139;5;36;26;304;36;131;8;68;14;4;34;3;0;12;26;93
28150;TORREJON DE VELASCO;228;12;25;47;16;54;74;2;21;22;157;26;31;2;16;4;3;6;0;3;3;4;21
28151;TORRELAGUNA;249;19;37;63;13;52;65;8;9;32;187;13;41;2;25;0;4;10;0;0;2;5;34
28152;TORRELODONES;688;18;92;173;16;131;258;4;26;33;598;27;847;21;411;26;34;337;18;4;12;24;807
28153;TORREMOCHA DE JARAMA;44;0;4;10;2;12;16;0;2;5;35;2;14;0;5;0;2;6;1;0;1;1;12
28154;TORRES DE LA ALAMEDA;568;37;90;97;20;159;165;14;78;43;381;52;124;4;56;15;2;44;3;1;31;17;75
28155;VALDARACETE;58;0;7;10;2;11;28;1;12;5;40;0;3;1;0;1;1;0;0;1;0;0;2
28156;VALDEAVERO;90;5;15;17;5;27;21;1;15;4;65;5;10;2;5;1;0;1;1;0;6;1;3
28157;VALDELAGUNA;58;2;5;14;3;16;18;5;6;3;42;2;0;0;0;0;0;0;0;0;0;0;0
28158;VALDEMANCO;43;0;5;13;1;12;12;0;1;4;32;6;2;0;0;0;1;1;0;0;0;0;2
28159;VALDEMAQUEDA;68;3;15;14;4;12;20;2;2;10;53;1;5;0;3;0;0;2;0;0;0;2;3
28160;VALDEMORILLO;646;16;101;184;19;125;201;6;45;49;516;30;151;7;68;6;10;57;3;0;4;6;141
28161;VALDEMORO;4310;189;522;645;203;1250;1501;31;321;256;3454;248;1156;74;590;57;57;356;22;0;112;120;924
28162;VALDEOLMOS-ALALPARDO;141;5;37;27;3;39;30;3;7;12;111;8;133;8;79;1;6;37;2;8;91;3;31
28163;VALDEPIELAGOS;33;2;4;3;3;10;11;1;2;1;29;0;2;0;2;0;0;0;0;0;0;1;1
28164;VALDETORRES DE JARAMA;273;13;43;76;10;57;74;2;20;27;211;13;31;1;17;1;0;11;1;1;0;5;25
28165;VALDILECHA;206;8;33;44;7;64;50;9;33;10;136;18;28;0;23;0;2;3;0;1;7;3;17
28166;VALVERDE DE ALCALA;21;0;5;6;1;5;4;0;1;3;16;1;3;0;0;3;0;0;0;0;0;0;3
28167;VELILLA DE SAN ANTONIO;683;44;77;126;37;163;236;3;43;45;563;29;250;8;147;10;5;78;2;0;48;17;185
28168;VELLON, EL;131;5;20;30;2;39;35;2;6;15;98;10;12;0;6;0;0;6;0;1;1;0;10
28169;VENTURADA;74;3;7;24;1;19;20;0;3;4;63;4;21;11;3;0;3;3;1;0;0;0;21
28170;VILLACONEJOS;263;15;39;53;16;62;78;18;16;23;192;14;33;0;18;0;0;15;0;11;0;3;19
28171;VILLA DEL PRADO;403;23;70;102;24;91;93;31;11;47;286;28;59;2;18;0;2;36;1;8;3;8;40
28172;VILLALBILLA;595;28;96;78;30;189;174;1;71;32;457;34;145;6;84;8;2;42;3;0;19;22;104
28173;VILLAMANRIQUE DE TAJO;62;3;6;14;4;14;21;5;8;0;46;3;10;0;4;0;0;6;0;2;0;0;8
28174;VILLAMANTA;173;4;25;33;11;44;56;2;16;11;128;16;37;1;20;1;1;12;2;1;1;11;24
28175;VILLAMANTILLA;81;3;11;21;2;22;22;0;8;4;58;11;2;0;0;0;0;2;0;0;1;0;1
28176;VILLANUEVA DE LA CAÑADA;673;20;100;174;23;126;230;4;26;34;586;23;238;17;92;15;24;84;6;1;1;13;223
28177;VILLANUEVA DEL PARDILLO;682;22;79;177;13;165;226;3;29;57;570;23;134;10;69;4;11;38;2;0;14;33;87
28178;VILLANUEVA DE PERALES;89;13;9;22;5;16;24;3;2;6;71;7;20;2;9;0;0;9;0;1;1;1;17
28179;VILLAR DEL OLMO;109;5;14;25;1;23;41;3;5;12;83;6;19;0;3;1;2;11;2;0;0;0;19
28180;VILLAREJO DE SALVANES;584;28;82;80;31;129;234;10;139;37;330;68;225;10;85;3;4;121;2;1;163;6;55
28181;VILLAVICIOSA DE ODON;903;32;134;202;29;191;315;2;60;54;737;50;1139;28;542;19;33;509;8;3;21;29;1086
28182;VILLAVIEJA DEL LOZOYA;15;0;1;5;1;4;4;0;0;1;13;1;0;0;0;0;0;0;0;0;0;0;0
28183;ZARZALEJO;120;14;16;30;3;22;35;7;3;8;88;14;26;0;19;0;0;7;0;0;9;0;17
28901;LOZOYUELA-NAVAS-SIETEIGLESIAS;64;2;9;16;2;13;22;1;5;8;45;5;31;0;10;3;2;16;0;0;0;2;29
28902;PUENTES VIEJAS;35;2;6;7;1;11;8;2;0;3;30;0;16;1;13;0;0;2;0;0;0;1;15
28903;TRES CANTOS;1502;47;222;291;48;329;565;5;96;65;1278;58;2373;140;1175;62;118;820;58;4;239;97;2033
29001;ALAMEDA;291;19;49;82;22;74;45;56;17;48;147;23;714;1;402;0;1;309;1;528;6;37;143
29002;ALCAUCIN;152;7;29;45;3;39;29;12;8;18;98;16;52;0;30;0;1;21;0;24;4;7;17
29003;ALFARNATE;46;4;12;14;1;11;4;9;1;4;29;3;55;0;22;0;0;33;0;27;0;2;26
29004;ALFARNATEJO;23;3;1;12;0;2;5;3;1;0;17;2;46;1;25;2;0;18;0;6;0;9;31
29005;ALGARROBO;491;33;107;103;26;117;105;55;14;37;352;33;441;10;239;13;1;171;7;187;7;46;201
29006;ALGATOCIN;102;4;18;26;4;18;32;3;2;34;53;10;16;0;13;0;0;3;0;0;3;7;6
29007;ALHAURIN DE LA TORRE;3370;156;506;526;162;860;1160;55;177;242;2503;393;868;18;487;25;23;302;13;69;34;114;651
29008;ALHAURIN EL GRANDE;2402;94;304;423;118;679;784;67;206;359;1414;356;324;16;175;6;11;112;4;11;18;110;185
29009;ALMACHAR;113;5;21;48;8;22;9;11;4;34;52;12;55;0;23;0;0;32;0;12;0;17;26
29010;ALMARGEN;132;5;20;30;6;41;30;18;9;3;99;3;318;0;200;0;0;118;0;232;10;1;75
29011;ALMOGIA;320;9;30;67;22;66;126;9;22;55;198;36;42;0;21;0;0;21;0;19;2;10;11
29012;ALORA;1368;56;172;270;78;390;402;82;53;153;925;155;396;0;196;5;1;192;2;107;11;28;250
29013;ALOZAINA;190;9;22;53;6;35;65;17;19;19;123;12;85;1;52;0;0;32;0;60;0;3;22
29014;ALPANDEIRE;18;0;4;5;0;5;4;1;0;10;6;1;3;1;2;0;0;0;0;1;0;1;1
29015;ANTEQUERA;3257;170;457;587;162;894;987;300;354;319;1977;307;2828;16;1624;37;21;1113;17;1430;346;136;916
29016;ARCHEZ;37;4;6;17;3;5;2;3;1;19;13;1;28;0;9;0;0;18;1;9;0;11;8
29017;ARCHIDONA;579;34;77;116;32;189;131;88;32;32;377;50;502;4;393;2;2;100;1;386;5;36;75
29018;ARDALES;195;12;35;53;11;49;35;9;11;50;116;9;92;0;44;0;0;47;1;39;2;16;35
29019;ARENAS;71;5;14;29;6;13;4;6;3;12;45;5;101;0;36;0;0;65;0;33;1;0;67
29020;ARRIATE;363;19;50;101;8;94;91;21;16;39;274;13;134;0;54;0;1;78;1;17;2;14;101
29021;ATAJATE;18;1;1;6;1;3;6;1;0;3;13;1;5;0;3;0;0;2;0;0;0;3;2
29022;BENADALID;8;0;1;3;0;2;2;0;0;2;6;0;13;0;6;0;0;7;0;2;0;1;10
29023;BENAHAVIS;244;11;35;42;9;86;61;3;3;14;211;13;168;4;118;3;1;38;4;3;0;88;77
29024;BENALAURIA;30;2;2;7;1;9;9;1;0;6;21;2;20;1;9;0;0;10;0;2;1;10;7
29025;BENALMADENA;5886;249;944;1105;183;1555;1850;37;141;315;4862;531;2156;30;989;41;65;987;44;11;8;180;1957
29026;BENAMARGOSA;64;2;12;20;2;15;13;8;5;5;42;4;63;3;35;0;0;25;0;34;0;1;28
29027;BENAMOCARRA;170;9;31;55;7;47;21;24;14;22;97;13;126;0;88;0;0;38;0;101;1;7;17
29028;BENAOJAN;210;17;29;53;7;39;65;6;23;19;150;12;63;0;36;0;0;27;0;13;9;0;41
29029;BENARRABA;28;0;7;6;0;7;8;1;5;3;18;1;12;0;1;0;0;11;0;3;0;1;8
29030;BORGE,EL;68;3;17;25;4;9;10;7;0;13;47;1;13;0;2;0;0;11;0;1;0;0;12
29031;BURGO, EL;157;3;22;34;9;40;49;10;4;18;119;6;125;0;73;0;1;51;0;45;2;47;31
29032;CAMPILLOS;730;47;73;110;47;238;215;67;36;16;556;55;835;6;497;20;1;311;0;486;20;29;300
29033;CANILLAS DE ACEITUNO;114;10;30;33;5;19;17;6;9;25;59;15;30;0;10;0;0;20;0;8;0;11;11
29034;CANILLAS DE ALBAIDA;46;2;14;13;1;10;6;2;1;7;30;6;26;0;10;0;0;16;0;9;1;8;8
29035;CAÑETE LA REAL;144;9;9;56;9;24;37;12;4;18;103;7;148;0;83;0;0;65;0;81;19;5;43
29036;CARRATRACA;75;6;11;24;3;18;13;3;1;11;57;3;23;0;5;0;0;18;0;17;0;0;6
29037;CARTAJIMA;14;2;1;3;0;5;3;0;0;1;12;1;14;0;10;0;0;4;0;1;0;9;4
29038;CARTAMA;2300;94;305;394;88;693;726;91;174;372;1442;221;515;10;317;13;6;160;9;77;134;98;206
29039;CASABERMEJA;230;11;45;60;3;62;49;8;12;45;157;8;136;1;53;0;1;78;3;45;1;23;67
29040;CASARABONELA;220;8;25;55;14;56;62;15;11;24;154;16;36;1;25;0;0;10;0;12;1;6;17
29041;CASARES;483;21;63;88;19;146;146;9;20;44;380;30;118;5;70;6;1;32;4;13;12;40;53
29042;COIN;2087;75;298;353;87;649;625;79;170;267;1288;283;718;4;373;9;18;298;16;114;41;105;458
29043;COLMENAR;241;14;37;77;16;51;46;24;13;34;146;24;150;1;101;2;0;46;0;91;12;4;43
29044;COMARES;62;1;8;34;0;10;9;7;0;21;32;2;48;0;31;0;0;17;0;17;0;21;10
29045;COMPETA;257;10;54;67;15;63;48;6;10;49;177;15;73;0;45;1;0;26;1;8;2;27;36
29046;CORTES DE LA FRONTERA;384;17;36;72;19;89;151;24;8;33;289;30;73;1;38;0;2;31;1;4;7;7;55
29047;CUEVAS BAJAS;82;2;14;25;5;20;16;24;10;7;40;1;65;0;41;0;0;24;0;40;0;1;24
29048;CUEVAS DEL BECERRO;122;5;23;31;11;28;24;9;3;9;95;6;66;0;36;1;0;28;1;21;0;13;32
29049;CUEVAS DE SAN MARCOS;203;9;28;69;16;55;26;45;13;34;101;10;216;0;135;0;0;80;1;114;2;57;43
29050;CUTAR;25;1;8;7;2;5;2;2;1;2;16;4;13;0;8;0;0;5;0;8;0;0;5
29051;ESTEPONA;5686;279;911;1039;221;1531;1705;56;107;602;4432;489;1636;48;940;45;39;518;46;7;28;552;1049
29052;FARAJAN;20;1;7;7;2;3;0;2;0;11;7;0;6;0;0;0;1;5;0;0;0;4;2
29053;FRIGILIANA;281;7;50;63;9;69;83;6;5;32;227;11;64;1;36;0;1;26;0;5;1;2;56
29054;FUENGIROLA;6301;242;949;1353;221;1529;2007;60;207;511;4911;612;2187;78;892;51;62;1031;73;22;23;222;1920
29055;FUENTE DE PIEDRA;194;14;28;31;12;60;49;20;12;40;110;12;396;3;257;1;1;131;3;315;8;30;43
29056;GAUCIN;123;0;15;38;8;31;31;9;6;14;84;10;41;1;26;0;0;12;2;7;0;4;30
29057;GENALGUACIL;40;2;6;9;0;7;16;0;0;4;33;3;24;0;16;0;0;8;0;0;0;0;24
29058;GUARO;197;6;38;54;10;44;45;10;9;38;128;12;24;0;7;0;1;16;0;0;0;7;17
29059;HUMILLADERO;251;18;37;49;25;65;57;45;15;12;159;20;203;1;116;1;0;85;0;128;7;8;60
29060;IGUALEJA;38;2;9;8;1;16;2;3;3;1;30;1;95;0;41;0;0;52;2;77;0;0;18
29061;ISTAN;97;2;6;23;5;32;29;1;2;4;81;9;60;0;24;8;2;26;0;0;0;0;60
29062;IZNATE;63;0;13;18;5;20;7;12;5;10;33;3;31;1;16;0;1;13;0;14;0;14;3
29063;JIMERA DE LIBAR;25;1;2;9;2;6;5;3;0;0;20;2;9;0;4;0;0;5;0;0;0;0;9
29064;JUBRIQUE;32;1;4;10;1;9;7;2;0;4;22;4;16;0;8;0;0;7;1;1;0;1;14
29065;JUZCAR;16;2;3;3;1;2;5;1;0;8;7;0;12;0;6;0;0;6;0;0;0;9;3
29066;MACHARAVIAYA;20;1;5;4;1;4;5;0;0;2;17;1;16;0;9;0;1;6;0;0;1;8;7
29067;MALAGA;58294;2308;9465;11877;2320;14439;17885;675;2937;5320;41804;7558;27684;495;12933;549;682;12561;464;451;1586;1783;23864
29068;MANILVA;1289;57;215;276;53;338;350;26;44;130;974;115;363;10;211;9;12;117;4;1;26;134;202
29069;MARBELLA;11717;457;2068;2405;396;2877;3514;94;300;1035;9501;787;5816;154;2689;175;130;2522;146;23;102;647;5044
29070;MIJAS;7068;298;1126;1304;282;1973;2085;58;181;592;5688;549;2310;51;1384;40;59;734;42;14;30;285;1981
29071;MOCLINEJO;115;6;22;39;6;22;20;5;3;34;69;4;41;0;14;0;0;26;1;10;1;8;22
29072;MOLLINA;314;15;33;70;25;96;75;50;16;11;216;21;386;0;265;0;0;121;0;238;10;4;134
29073;MONDA;262;12;35;68;6;60;81;6;10;39;184;23;108;0;57;3;0;48;0;5;52;16;35
29074;MONTEJAQUE;76;4;10;18;4;21;19;1;4;7;60;4;27;0;15;0;0;12;0;13;0;0;14
29075;NERJA;2192;113;429;391;78;574;607;20;44;168;1865;95;810;16;416;22;11;328;17;21;22;128;639
29076;OJEN;285;12;46;54;10;81;82;1;7;22;236;19;70;2;45;0;1;20;2;0;8;22;40
29077;PARAUTA;12;1;2;3;0;3;3;0;1;1;10;0;10;0;4;0;0;5;1;0;0;0;10
29079;PERIANA;248;10;40;61;19;77;41;19;2;24;178;25;255;0;206;0;0;48;1;206;7;15;27
