id_municipio;nombre_municipio;total_paro;p_h_u25;p_h_25_44;p_h_o45;p_m_u25;p_m_25_44;p_m_o45;p_agr;p_ind;p_con;p_ser;p_sin_empleo;total_contratos;c_h_indef;c_h_temp;c_h_conv;c_m_indef;c_m_temp;c_m_conv;c_agr;c_ind;c_con;c_ser
19079;CASTILNUEVO;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
19080;CENDEJAS DE ENMEDIO;2;0;0;2;0;0;0;0;0;2;0;0;2;2;0;0;0;0;0;2;0;0;0
19081;CENDEJAS DE LA TORRE;2;0;0;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19082;CENTENERA;12;2;2;2;0;2;2;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0
19086;CIFUENTES;50;2;2;6;0;10;29;2;2;2;39;2;19;2;9;0;2;2;0;2;2;2;15
19087;CINCOVILLAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19088;CIRUELAS;10;0;2;2;0;2;2;2;2;2;6;0;2;0;2;0;0;0;0;0;0;2;2
19089;CIRUELOS DEL PINAR;2;0;0;0;0;0;2;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;2
19090;COBETA;2;0;0;2;2;2;0;0;0;2;0;2;2;0;0;0;2;2;0;0;0;0;2
19091;COGOLLOR;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2
19092;COGOLLUDO;21;2;2;5;0;6;6;2;0;2;16;2;9;2;2;0;0;2;0;2;0;2;7
19095;CONDEMIOS DE ABAJO;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19096;CONDEMIOS DE ARRIBA;2;0;0;2;0;0;2;0;2;0;2;0;10;0;2;0;0;6;0;0;0;0;10
19097;CONGOSTRINA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19098;COPERNAL;2;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
19099;CORDUENTE;17;2;2;2;2;2;5;0;2;0;14;2;6;2;0;0;2;2;0;0;0;0;6
19102;CUBILLO DE UCEDA, EL;5;0;2;2;0;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
19103;CHECA;2;0;0;0;0;2;2;0;0;0;2;0;8;2;2;0;2;2;0;0;0;2;6
19104;CHEQUILLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19105;CHILOECHES;160;5;13;34;5;32;71;2;11;9;127;11;101;31;38;2;7;22;2;0;10;11;80
19106;CHILLARON DEL REY;2;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;2
19107;DRIEBES;13;2;2;2;0;2;2;2;2;0;8;0;2;0;2;0;0;0;0;0;0;0;2
19108;DURON;6;0;0;2;0;0;5;2;0;0;5;0;2;0;2;2;0;0;0;0;0;2;2
19109;EMBID;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19110;ESCAMILLA;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19111;ESCARICHE;11;2;2;2;0;0;6;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0
19112;ESCOPETE;6;0;2;2;2;0;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0
19113;ESPINOSA DE HENARES;24;2;2;2;0;2;15;2;2;2;17;2;7;2;5;0;0;2;0;0;0;2;5
19114;ESPLEGARES;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19115;ESTABLES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19116;ESTRIEGANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19117;FONTANAR;103;5;11;20;6;30;31;2;8;2;88;2;56;11;17;5;2;18;2;2;11;2;39
19118;FUEMBELLIDA;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19119;FUENCEMILLAN;9;2;0;2;0;2;2;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
19120;FUENTELAHIGUERA DE ALBATAGES;2;0;0;2;0;0;2;2;0;0;2;0;2;2;2;0;0;0;2;2;0;0;2
19121;FUENTELENCINA;13;2;0;2;2;2;5;2;0;2;11;0;2;0;2;0;0;2;0;2;0;0;2
19122;FUENTELSAZ;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
19123;FUENTELVIEJO;2;0;0;2;0;2;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19124;FUENTENOVILLA;41;0;6;14;0;6;15;2;2;9;27;0;2;2;0;0;0;2;0;0;0;2;0
19125;GAJANEJOS;2;0;0;0;0;2;0;0;0;0;2;0;2;2;0;0;0;2;0;0;0;0;2
19126;GALAPAGOS;146;10;15;29;2;26;62;0;11;10;120;5;6;0;2;0;2;2;0;0;0;0;6
19127;GALVE DE SORBE;2;0;0;2;0;0;2;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;2
19129;GASCUEÑA DE BORNOVA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19130;GUADALAJARA;3982;159;574;791;122;957;1379;28;248;253;3089;364;2762;551;841;28;399;900;43;56;385;111;2210
19132;HENCHE;2;0;2;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19133;HERAS DE AYUSO;2;2;0;2;0;0;2;2;0;0;2;0;6;0;2;0;0;2;0;2;0;0;2
19134;HERRERIA;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19135;HIENDELAENCINA;2;0;2;0;0;0;0;0;0;2;0;0;2;2;0;0;2;0;0;2;0;0;2
19136;HIJES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19138;HITA;19;0;2;2;0;6;8;2;0;2;15;0;18;0;6;0;2;11;0;2;0;0;17
19139;HOMBRADOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19142;HONTOBA;31;2;2;11;0;5;12;0;2;2;23;2;5;2;2;0;0;2;0;2;0;2;2
19143;HORCHE;130;2;17;20;2;30;56;2;5;11;98;15;21;2;2;0;2;10;0;2;2;2;14
19145;HORTEZUELA DE OCEN;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;2;0;0
19146;HUERCE, LA;2;0;0;2;0;0;0;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;2
19147;HUERMECES DEL CERRO;2;0;0;2;0;0;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19148;HUERTAHERNANDO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19150;HUEVA;5;0;0;2;0;0;2;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19151;HUMANES;83;2;13;19;2;17;28;2;8;7;60;5;52;2;23;0;14;12;0;2;24;0;27
19152;ILLANA;60;0;11;17;2;17;14;2;8;7;42;2;6;2;2;0;0;2;0;2;0;0;2
19153;INIESTOLA;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19154;INVIERNAS, LAS;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19155;IRUESTE;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
19156;JADRAQUE;50;5;7;11;2;7;18;0;6;8;33;2;31;6;5;0;2;16;0;0;2;0;30
19157;JIRUEQUE;2;0;0;2;0;0;2;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;2
19159;LEDANCA;2;0;0;2;0;2;0;2;0;0;2;0;2;2;2;0;0;0;0;2;0;0;2
19160;LORANCA DE TAJUÑA;122;2;12;32;2;22;51;2;16;13;86;6;9;2;2;2;2;0;0;2;2;0;2
19161;LUPIANA;15;0;2;2;0;5;2;2;2;0;13;0;2;0;0;0;0;2;0;0;0;0;2
19162;LUZAGA;2;0;0;2;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19163;LUZON;2;0;0;2;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19165;MAJAELRAYO;2;0;0;2;0;0;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19166;MALAGA DEL FRESNO;9;0;2;2;0;2;2;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0
19167;MALAGUILLA;18;0;5;2;0;2;6;2;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0
19168;MANDAYONA;18;0;0;6;0;2;9;2;2;0;14;0;5;2;2;0;0;2;0;0;0;0;5
19169;MANTIEL;2;0;0;0;0;2;2;0;2;0;2;0;2;0;2;0;0;0;0;0;0;0;2
19170;MARANCHON;9;0;2;2;0;0;2;2;0;0;8;0;16;6;2;0;2;6;0;0;5;0;11
19171;MARCHAMALO;321;12;40;49;14;86;120;2;35;15;248;21;709;38;282;6;42;338;2;2;96;13;599
19172;MASEGOSO DE TAJUÑA;2;0;0;2;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;2
19173;MATARRUBIA;2;0;2;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19174;MATILLAS;11;0;2;2;0;2;2;0;2;2;8;2;2;2;0;0;2;0;0;0;0;0;2
19175;MAZARETE;2;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2;2;0;0;0;0;2
19176;MAZUECOS;11;0;2;2;0;2;2;0;2;0;8;2;5;0;2;0;2;2;0;2;0;0;2
19177;MEDRANDA;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19178;MEGINA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19179;MEMBRILLERA;2;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2;2;0;0;0;0;2
19181;MIEDES DE ATIENZA;2;0;0;2;0;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19182;MIERLA, LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19183;MILMARCOS;2;0;0;2;0;0;0;0;2;0;0;0;8;2;2;0;0;2;0;0;0;0;8
19184;MILLANA;2;0;0;2;2;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
19185;MIÑOSA, LA;5;0;0;2;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19186;MIRABUENO;2;0;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2;2;0;0;0;0;2
19187;MIRALRIO;2;0;2;0;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19188;MOCHALES;2;0;0;2;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19189;MOHERNANDO;6;0;2;2;0;2;0;0;2;2;2;0;2;0;0;0;0;2;0;2;0;0;2
19190;MOLINA DE ARAGON;156;9;22;32;5;35;53;2;8;15;112;20;88;11;19;0;8;48;2;0;5;11;72
19191;MONASTERIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19192;MONDEJAR;145;2;12;34;8;46;43;18;25;8;82;12;22;5;8;2;2;2;2;2;11;2;8
19193;MONTARRON;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19194;MORATILLA DE LOS MELEROS;2;0;0;2;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19195;MORENILLA;2;2;0;0;0;2;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
19196;MUDUEX;2;0;0;2;0;0;2;0;0;2;2;0;2;2;2;0;0;0;0;2;0;0;0
19197;NAVAS DE JADRAQUE, LAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19198;NEGREDO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19199;OCENTEJO;2;0;0;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19200;OLIVAR, EL;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;0;0;0;2
19201;OLMEDA DE COBETA;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
19202;OLMEDA DE JADRAQUE, LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19203;ORDIAL, EL;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19204;OREA;2;0;0;0;0;0;2;0;0;2;2;0;8;2;2;0;2;2;0;2;2;0;6
19208;PALMACES DE JADRAQUE;2;0;0;2;0;0;2;0;0;0;2;0;6;2;0;0;2;0;0;0;0;0;6
19209;PARDOS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19210;PAREDES DE SIGÜENZA;2;0;0;2;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19211;PAREJA;26;0;2;11;0;2;8;2;0;5;19;2;15;2;5;0;2;2;0;2;0;2;12
19212;PASTRANA;45;2;5;15;2;8;12;2;0;6;37;2;20;2;2;0;6;8;0;2;0;0;19
19213;PEDREGAL, EL;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19214;PEÑALEN;2;0;0;2;0;0;2;0;0;2;2;0;2;0;0;0;0;2;0;0;0;0;2
19215;PEÑALVER;2;0;0;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19216;PERALEJOS DE LAS TRUCHAS;6;2;2;2;0;0;2;0;0;2;2;0;6;2;2;0;2;0;2;0;0;2;2
19217;PERALVECHE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19218;PINILLA DE JADRAQUE;2;0;0;2;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19219;PINILLA DE MOLINA;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19220;PIOZ;267;11;33;50;6;89;78;2;22;21;210;13;32;7;8;0;6;10;2;0;2;2;27
19221;PIQUERAS;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19222;POBO DE DUEÑAS, EL;2;0;0;0;0;2;0;2;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
19223;POVEDA DE LA SIERRA;2;0;2;0;0;2;2;0;2;0;2;0;2;2;2;0;0;0;0;0;2;0;2
19224;POZO DE ALMOGUERA;2;0;0;2;0;0;0;0;0;0;2;0;2;2;2;0;0;0;0;2;0;0;2
19225;POZO DE GUADALAJARA;80;2;18;10;2;22;25;2;9;5;63;2;20;6;5;0;2;8;0;2;0;0;18
19226;PRÁDENA DE ATIENZA;5;0;2;2;0;0;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19227;PRADOS REDONDOS;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19228;PUEBLA DE BELEÑA;2;0;0;2;0;0;2;2;2;0;2;0;2;0;2;0;0;0;0;2;0;0;0
19229;PUEBLA DE VALLES;2;0;0;0;2;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;2
19230;QUER;57;2;8;7;2;18;19;0;6;2;48;2;84;18;38;2;9;15;2;0;27;9;48
19231;REBOLLOSA DE JADRAQUE;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19232;RECUENCO, EL;2;0;2;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;0;0;2
19233;RENERA;8;0;0;2;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
19234;RETIENDAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19235;RIBA DE SAELICES;2;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;2
19237;RILLO DE GALLO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19238;RIOFRIO DEL LLANO;2;0;0;0;0;0;2;0;0;0;2;0;2;2;0;0;0;0;0;0;0;2;0
19239;ROBLEDILLO DE MOHERNANDO;8;0;0;2;0;0;5;2;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0
19240;ROBLEDO DE CORPES;2;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19241;ROMANILLOS DE ATIENZA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19242;ROMANONES;6;0;0;2;0;2;0;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19243;RUEDA DE LA SIERRA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19244;SACECORBO;2;0;0;2;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19245;SACEDON;62;2;10;15;2;13;21;2;2;8;44;2;43;22;7;2;11;2;0;2;7;0;35
19246;SAELICES DE LA SAL;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19247;SALMERON;2;2;0;2;0;0;2;0;0;0;2;2;2;2;0;0;2;2;0;2;0;0;2
19248;SAN ANDRES DEL CONGOSTO;6;0;0;2;0;0;2;0;0;0;6;0;2;0;2;0;0;0;0;0;2;0;0
19249;SAN ANDRES DEL REY;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2
19250;SANTIUSTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19251;SAUCA;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2
19252;SAYATON;5;0;0;2;0;0;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
19254;SELAS;2;0;0;2;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19255;SETILES;2;0;0;0;0;2;2;0;0;0;2;0;2;0;2;0;0;0;0;0;0;0;2
19256;SIENES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19257;SIGÜENZA;124;2;20;36;5;21;38;2;13;12;87;8;177;17;43;2;22;94;0;0;5;9;163
19258;SOLANILLOS DEL EXTREMO;2;0;0;2;0;0;2;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;2
19259;SOMOLINOS;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19260;SOTILLO, EL;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19261;SOTODOSOS;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19262;TAMAJON;2;0;2;2;0;2;0;0;0;0;2;0;2;0;2;0;2;0;0;0;0;0;2
19263;TARAGUDO;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19264;TARAVILLA;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;2
19265;TARTANEDO;2;0;0;0;2;2;2;2;0;0;2;0;2;2;2;0;0;2;0;2;0;0;2
19266;TENDILLA;2;0;0;2;0;0;2;0;2;0;2;0;9;6;0;0;2;2;0;0;0;0;9
19267;TERZAGA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19268;TIERZO;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19269;TOBA, LA;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;2
19270;TORDELRABANO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19271;TORDELLEGO;2;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
19272;TORDESILOS;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19274;TORIJA;74;2;12;11;7;21;20;2;5;5;60;2;227;29;146;0;8;44;0;0;8;2;216
19277;TORRECUADRADA DE MOLINA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19278;TORRECUADRADILLA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19279;TORRE DEL BURGO;19;2;2;2;2;2;2;14;2;0;2;2;12;9;2;0;2;0;0;11;0;0;2
19280;TORREJON DEL REY;322;9;32;58;14;81;128;2;27;22;255;17;37;6;18;2;5;6;0;0;0;2;35
19281;TORREMOCHA DE JADRAQUE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19282;TORREMOCHA DEL CAMPO;6;0;0;2;0;2;2;0;0;0;6;0;7;2;0;0;2;0;0;0;2;0;6
19283;TORREMOCHA DEL PINAR;2;0;0;0;0;0;2;0;0;0;2;0;2;2;0;0;2;0;0;0;0;0;2
19284;TORREMOCHUELA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19285;TORRUBIA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19286;TORTOLA DE HENARES;55;2;5;12;2;16;19;2;2;2;46;2;10;2;5;2;2;0;0;2;2;6;2
19287;TORTUERA;2;0;0;0;0;2;2;2;0;0;2;0;2;2;2;0;2;2;0;2;0;0;2
19288;TORTUERO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19289;TRAID;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19290;TRIJUEQUE;110;2;16;27;2;20;41;2;5;10;83;10;8;2;2;2;2;2;0;2;0;0;7
19291;TRILLO;31;2;7;5;2;2;11;0;2;5;20;2;59;10;25;2;8;14;0;0;9;6;44
19293;UCEDA;162;6;20;46;2;18;68;2;8;17;126;9;7;2;2;0;2;2;0;0;0;2;5
19294;UJADOS;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19296;UTANDE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19297;VALDARACHAS;6;0;0;2;0;2;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0
19298;VALDEARENAS;2;0;0;2;0;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19299;VALDEAVELLANO;7;0;0;2;0;2;2;0;2;2;2;0;2;0;0;0;0;2;0;0;0;0;2
19300;VALDEAVERUELO;53;2;6;10;2;12;21;2;5;2;42;2;2;2;0;0;0;0;0;2;0;2;0
19301;VALDECONCHA;2;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;2;0;0;0;0;2
19302;VALDEGRUDAS;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19303;VALDELCUBO;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;2;0;0;0
19304;VALDENUÑO FERNANDEZ;18;2;2;2;0;2;9;2;2;0;14;2;2;2;0;0;0;2;0;0;0;0;2
19305;VALDEPEÑAS DE LA SIERRA;7;0;2;2;0;2;2;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0
19306;VALDERREBOLLO;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19307;VALDESOTOS;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
19308;VALFERMOSO DE TAJUÑA;2;0;0;2;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;2
19309;VALHERMOSO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19310;VALTABLADO DEL RIO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19311;VALVERDE DE LOS ARROYOS;2;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;2
19314;VIANA DE JADRAQUE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19317;VILLANUEVA DE ALCORON;2;0;2;2;0;0;0;0;2;0;2;0;2;2;2;0;0;0;0;2;0;2;0
19318;VILLANUEVA DE ARGECILLA;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
19319;VILLANUEVA DE LA TORRE;345;18;31;56;18;66;156;0;23;26;279;17;54;31;14;0;2;5;0;0;0;22;32
19321;VILLARES DE JADRAQUE;2;0;0;0;0;2;0;0;0;0;2;0;2;2;0;0;0;0;0;2;0;0;0
19322;VILLASECA DE HENARES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19323;VILLASECA DE UCEDA;2;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
19324;VILLEL DE MESA;2;0;2;2;0;2;2;0;0;0;2;0;2;0;2;0;0;2;0;0;0;0;2
19325;VIÑUELAS;8;0;0;2;0;0;6;0;2;0;7;0;5;0;2;0;2;2;0;0;0;0;5
19326;YEBES;239;9;30;35;6;87;72;2;13;13;203;8;51;13;17;0;7;13;2;0;0;0;51
19327;YEBRA;22;0;5;2;2;2;10;2;2;2;15;2;9;2;2;2;2;2;0;2;0;2;6
19329;YELAMOS DE ABAJO;2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
19330;YELAMOS DE ARRIBA;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0
19331;YUNQUERA DE HENARES;189;6;24;26;7;58;68;2;2;6;157;19;157;7;62;2;6;81;0;0;119;2;37
19332;YUNTA, LA;2;0;0;0;0;0;2;0;0;0;2;2;2;0;2;0;0;0;0;0;0;0;2
19333;ZAOREJAS;2;0;0;2;0;2;2;0;0;2;2;0;2;0;2;0;0;2;0;0;0;0;2
19334;ZARZUELA DE JADRAQUE;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;2
19335;ZORITA DE LOS CANES;2;0;0;2;0;0;2;0;0;2;2;0;6;2;2;0;2;2;0;0;0;0;6
19901;SEMILLAS;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
21001;ALAJAR;95;0;5;35;2;22;30;5;2;2;74;9;17;2;10;0;2;2;0;2;0;0;15
21002;ALJARAQUE;1376;38;173;269;35;330;531;105;51;90;1031;99;365;86;137;2;44;92;2;126;30;40;169
21003;ALMENDRO, EL;62;2;9;18;0;13;20;6;2;2;51;2;43;0;7;0;2;35;0;2;0;0;40
21004;ALMONASTER LA REAL;144;2;15;46;2;34;41;2;11;60;59;10;139;24;73;5;6;31;0;2;38;24;76
21005;ALMONTE;1907;81;269;395;56;333;773;1039;37;138;631;62;1391;405;324;17;281;354;10;192;6;64;1129
21006;ALOSNO;323;8;46;95;10;54;110;40;15;21;229;18;100;2;18;2;2;75;0;5;2;2;91
21007;ARACENA;625;20;82;122;16;141;244;31;39;76;436;43;231;35;72;2;31;90;2;7;10;33;181
21008;AROCHE;148;6;24;38;10;40;30;38;8;8;87;7;121;2;53;0;2;65;0;42;0;0;79
