ID_MUNICIPIO;FECHA_ELECCION;V_AHORA_CANARIAS_2019;V_ANDECHA_2019;V_AUNACV_2019;V_AVANT_ADELANTE_LOS_VERDES_2019;V_AVANT_LOS_VERDES_2019;V_AxSÍ_2019;V_BNG_2019;V_CAnda_2019;V_CCa-PNC-NC_2019;V_CHA_2019;V_CONTIGO_2019;V_CUP-PR_2019;V_C_21_2019;V_CpM_2019;V_Cs_2019;V_DPL_2019;V_EAJ-PNV_2019;V_EB_2019;V_ECP-GUANYEM_2019;V_EH_Bildu_2019;V_ELAK/PCTE_2019;V_ERC-SOBIRANISTES_2019;V_ERPV_2019;V_EXTREMADURA_UNIDA_2019;V_FE_de_las_J_2019;V_FIA_2019;V_GBAI_2019;V_IFem_2019;V_IZAR_2019;V_IZQP_2019;V_JxCAT-JUNTS_2019;V_LOS_VERDES_2019;V_MAS_2019;V_MDyC_2019;V_M_PAÍS_2019;V_M_PAÍS-CHA-_2019;V_MÁS_PAÍS_2019;V_MÁS_PAÍS-AN_2019;V_MÁS_PAÍS-CA_2019;V_MÁS_PAÍS-EQ_2019;V_MÉS-ESQUERR_2019;V_MÉS_COMPROM_2019;V_NA+_2019;V_NC-CCa-PNC_2019;V_P-LIB_2019;V_PACMA_2019;V_PCOE_2019;V_PCPA_2019;V_PCPC_2019;V_PCPE_2019;V_PCTC_2019;V_PCTE_2019;V_PCTE/ELAK_2019;V_PCTG_2019;V_PDSJE_2019;V_PH_2019;V_PODEMOS-EU_2019;V_PODEMOS-EUIB_2019;V_PODEMOS-EUPV_2019;V_PODEMOS-IU_2019;V_PODEMOS-IU-_2019;V_PODEMOS-IU-BATZARRE_2019;V_PODEMOS-IU_LV_CA_2019;V_PODEMOS-IX_2019;V_PP_2019;V_PP-FORO_2019;V_PPSO_2019;V_PRC_2019;V_PREPAL_2019;V_PSC-PSOE_2019;V_PSE-EE_(PSOE)_2019;V_PSOE_2019;V_PSdeG-PSOE_2019;V_PUM+J_2019;V_PYLN_2019;V_RECORTES_CERO-GV_2019;V_RECORTES_CERO-GV-PCAS-TC_2019;V_RISA_2019;V_SOLIDARIA_2019;V_SOMOS_REGIÓ_2019;V_UDT_2019;V_UIG-SOM-CUIDES_2019;V_UNIDOS_SÍ-A_2019;V_UNIÓN_REGIO_2019;V_UPL_2019;V_VERDES_2019;V_VOX_2019;V_XAV_2019;V_centrados_2019;V_¡TERUEL_EXI_2019
25051;2019-11;0;0;0;0;0;0;0;0;0;0;0;128;0;0;33;0;0;0;61;0;0;382;0;0;0;0;0;0;0;0;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;111;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;34;0;0;0
25052;2019-11;0;0;0;0;0;0;0;0;0;0;0;81;0;0;18;0;0;0;60;0;0;516;0;0;0;0;0;0;0;0;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;98;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;18;0;0;0
25053;2019-11;0;0;0;0;0;0;0;0;0;0;0;45;0;0;17;0;0;0;52;0;0;304;0;0;0;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;92;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;24;0;0;0
25055;2019-11;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;7;0;0;25;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
25056;2019-11;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;10;0;0;57;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
25057;2019-11;0;0;0;0;0;0;0;0;0;0;0;7;0;0;15;0;0;0;23;0;0;28;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0
25058;2019-11;0;0;0;0;0;0;0;0;0;0;0;256;0;0;62;0;0;0;159;0;0;1079;0;0;0;0;0;0;0;1;976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;0;0;0;0;262;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;0
25059;2019-11;0;0;0;0;0;0;0;0;0;0;0;11;0;0;24;0;0;0;54;0;0;80;0;0;0;0;0;0;0;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0
25060;2019-11;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;7;0;0;11;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
25061;2019-11;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;2;0;0;20;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25062;2019-11;0;0;0;0;0;0;0;0;0;0;0;46;0;0;10;0;0;0;43;0;0;198;0;0;0;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0
25063;2019-11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;11;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
25064;2019-11;0;0;0;0;0;0;0;0;0;0;0;16;0;0;2;0;0;0;2;0;0;25;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25067;2019-11;0;0;0;0;0;0;0;0;0;0;0;29;0;0;23;0;0;0;34;0;0;148;0;0;0;0;0;0;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0
25068;2019-11;0;0;0;0;0;0;0;0;0;0;0;24;0;0;9;0;0;0;14;0;0;117;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
25069;2019-11;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1;0;0;0;15;0;0;146;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
25070;2019-11;0;0;0;0;0;0;0;0;0;0;0;50;0;0;12;0;0;0;31;0;0;233;0;0;0;0;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;51;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0
25071;2019-11;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25072;2019-11;0;0;0;0;0;0;0;0;0;0;0;310;0;0;109;0;0;0;312;0;0;1260;0;0;0;0;0;0;0;2;934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;249;0;0;0;0;545;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;228;0;0;0
25073;2019-11;0;0;0;0;0;0;0;0;0;0;0;24;0;0;7;0;0;0;27;0;0;176;0;0;0;0;0;0;0;1;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
25074;2019-11;0;0;0;0;0;0;0;0;0;0;0;9;0;0;2;0;0;0;7;0;0;68;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
25075;2019-11;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;8;0;0;35;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25076;2019-11;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;4;0;0;37;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
25077;2019-11;0;0;0;0;0;0;0;0;0;0;0;41;0;0;6;0;0;0;23;0;0;111;0;0;0;0;0;0;0;1;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
25078;2019-11;0;0;0;0;0;0;0;0;0;0;0;51;0;0;12;0;0;0;37;0;0;355;0;0;0;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;45;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;0;0;0
25079;2019-11;0;0;0;0;0;0;0;0;0;0;0;11;0;0;1;0;0;0;8;0;0;70;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
25081;2019-11;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;15;0;0;72;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25082;2019-11;0;0;0;0;0;0;0;0;0;0;0;6;0;0;3;0;0;0;8;0;0;106;0;0;0;0;0;0;0;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;15;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25085;2019-11;0;0;0;0;0;0;0;0;0;0;0;9;0;0;4;0;0;0;2;0;0;28;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
25086;2019-11;0;0;0;0;0;0;0;0;0;0;0;54;0;0;6;0;0;0;24;0;0;168;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
25087;2019-11;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;2;0;0;10;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25088;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;0;0;21;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25089;2019-11;0;0;0;0;0;0;0;0;0;0;0;24;0;0;1;0;0;0;7;0;0;15;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25092;2019-11;0;0;0;0;0;0;0;0;0;0;0;14;0;0;2;0;0;0;7;0;0;32;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25093;2019-11;0;0;0;0;0;0;0;0;0;0;0;17;0;0;14;0;0;0;25;0;0;142;0;0;0;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;42;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;18;0;0;0
25094;2019-11;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;3;0;0;25;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25096;2019-11;0;0;0;0;0;0;0;0;0;0;0;39;0;0;10;0;0;0;27;0;0;240;0;0;0;0;0;0;0;2;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;42;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;18;0;0;0
25097;2019-11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;42;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
25098;2019-11;0;0;0;0;0;0;0;0;0;0;0;18;0;0;2;0;0;0;7;0;0;56;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25099;2019-11;0;0;0;0;0;0;0;0;0;0;0;73;0;0;15;0;0;0;45;0;0;324;0;0;0;0;0;0;0;1;313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;67;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0
25100;2019-11;0;0;0;0;0;0;0;0;0;0;0;16;0;0;2;0;0;0;8;0;0;49;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;13;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0
25101;2019-11;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;15;0;0;159;0;0;0;0;0;0;0;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0
25102;2019-11;0;0;0;0;0;0;0;0;0;0;0;23;0;0;22;0;0;0;36;0;0;132;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;66;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0
25103;2019-11;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1;0;0;0;9;0;0;33;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
25104;2019-11;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;0;0;0;6;0;0;23;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
25105;2019-11;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;5;0;0;35;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
25109;2019-11;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;45;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
25110;2019-11;0;0;0;0;0;0;0;0;0;0;0;150;0;0;51;0;0;0;126;0;0;630;0;0;0;0;0;0;0;3;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;285;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;55;0;0;0
25111;2019-11;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;0;0;1;0;0;16;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25112;2019-11;0;0;0;0;0;0;0;0;0;0;0;27;0;0;6;0;0;0;6;0;0;55;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0
25113;2019-11;0;0;0;0;0;0;0;0;0;0;0;66;0;0;18;0;0;0;44;0;0;349;0;0;0;0;0;0;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;98;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;20;0;0;0
25114;2019-11;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25115;2019-11;0;0;0;0;0;0;0;0;0;0;0;41;0;0;9;0;0;0;29;0;0;197;0;0;0;0;0;0;0;1;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
25118;2019-11;0;0;0;0;0;0;0;0;0;0;0;26;0;0;3;0;0;0;14;0;0;63;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
25119;2019-11;0;0;0;0;0;0;0;0;0;0;0;119;0;0;25;0;0;0;77;0;0;671;0;0;0;0;0;0;0;0;502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;164;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;26;0;0;0
25120;2019-11;0;0;0;0;0;0;0;0;0;0;0;3268;0;0;3257;0;0;0;6088;0;0;16188;0;0;0;0;0;0;0;39;9605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624;0;0;52;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;6440;0;0;0;0;12031;0;0;0;83;0;91;0;0;0;0;0;0;0;0;0;0;4134;0;0;0
25121;2019-11;0;0;0;0;0;0;0;0;0;0;0;7;0;0;18;0;0;0;37;0;0;77;0;0;0;0;0;0;0;2;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;125;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0
25122;2019-11;0;0;0;0;0;0;0;0;0;0;0;84;0;0;38;0;0;0;74;0;0;540;0;0;0;0;0;0;0;2;396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;141;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;25;0;0;0
25123;2019-11;0;0;0;0;0;0;0;0;0;0;0;12;0;0;3;0;0;0;7;0;0;53;0;0;0;0;0;0;0;1;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25124;2019-11;0;0;0;0;0;0;0;0;0;0;0;11;0;0;3;0;0;0;7;0;0;29;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25125;2019-11;0;0;0;0;0;0;0;0;0;0;0;16;0;0;1;0;0;0;9;0;0;116;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
25126;2019-11;0;0;0;0;0;0;0;0;0;0;0;36;0;0;4;0;0;0;15;0;0;74;0;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25127;2019-11;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;8;0;0;64;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25128;2019-11;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;8;0;0;28;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25129;2019-11;0;0;0;0;0;0;0;0;0;0;0;15;0;0;1;0;0;0;3;0;0;40;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
25130;2019-11;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;2;0;0;40;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
25131;2019-11;0;0;0;0;0;0;0;0;0;0;0;17;0;0;3;0;0;0;21;0;0;129;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;40;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0
