ID_MUNICIPIO;V_BLANCOS_2019;PARTICIPACION_2019
21012;0;78.59649122807018
21013;99;65.78204404291361
21014;30;75.97147073290704
21015;8;55.96899224806201
21016;5;71.37055837563452
21017;18;63.814074717636835
21018;12;60.965677719604415
21019;6;67.0608108108108
21020;2;65.90257879656161
21021;104;62.30370665603826
21022;0;64.70588235294117
21023;10;59.76389572060994
21024;1;70.6896551724138
21025;31;64.05043746783325
21026;2;65.64885496183206
21027;0;65.3061224489796
21028;2;71.62162162162163
21029;14;68.42800528401585
21030;12;79.1202967673556
21031;11;66.295025728988
21032;13;73.18007662835248
21033;3;72.05623901581723
21034;5;66.49350649350649
21035;92;62.60495596969077
21036;1;62.745098039215684
21037;1;69.26406926406926
21038;4;63.58595194085028
21039;6;69.63696369636963
21040;32;69.49577200125275
21041;1063;64.81866338866436
21042;164;51.96668802049969
21043;23;73.0706961683756
21044;123;61.84596644704059
21045;4;76.62337662337663
21046;14;70.09832272990167
21047;12;60.91586794462194
21048;3;73.58490566037736
21049;15;62.170447578172904
21050;89;67.81252486671441
21051;3;77.02702702702703
21052;26;61.03542234332425
21053;11;65.36600120992135
21054;41;73.56574923547402
21055;43;73.64182364182365
21056;29;73.71310912834592
21057;8;60.30150753768844
21058;32;70.3544994156603
21059;1;76.47058823529412
21060;134;63.16432001302189
21061;36;65.4141255164273
21062;10;60.51318602993585
21063;23;74.60743010340866
21064;68;67.47078213964639
21065;0;68.72586872586872
21066;4;80.40816326530611
21067;3;67.48768472906403
21068;11;57.75950668036999
21069;9;63.83105294467579
21070;64;67.23863997457896
21071;4;71.84466019417476
21072;116;72.05393785421144
21073;13;56.414300736067304
21074;19;66.73976608187134
21075;3;71.89349112426035
21076;31;67.76590803529959
21077;13;72.80046003450259
21078;10;65.05111700113594
21079;2;63.12684365781711
21902;2;65.49295774647888
23001;2;79.27631578947368
23002;126;73.6615596488208
23003;41;72.87880541729366
23004;2;78.86977886977887
23005;254;68.836820083682
23006;43;77.17154081187255
23007;14;74.69320066334991
23008;9;73.27707454289732
23009;99;75.66347575686824
23010;120;68.71144139091419
23011;17;71.84284377923292
23012;21;68.08191808191808
23014;28;74.55621301775149
23015;18;74.3920972644377
23016;4;81.0880829015544
23017;11;76.96929238985314
23018;17;71.60053499777084
23019;5;76.24573378839591
23020;16;83.64238410596026
23021;2;79.296875
23024;69;71.24027834629554
23025;11;69.5045871559633
23026;25;70.82483241037598
23027;5;76.93389592123769
23028;26;71.58774373259052
23029;0;74.56140350877193
23030;7;82.68434134217067
23031;6;86.38743455497382
