ID_MUNICIPIO;FECHA_ELECCION;V_ALCD_2016;V_C's_2016;V_CCD_2016;V_CCD-CI_2016;V_CCa-PNC_2016;V_CCa-PNC-NC_2016;V_CILUS_2016;V_CUP_2016;V_EAJ-PNV_2016;V_EB_2016;V_ECP_2016;V_ENTABAN_2016;V_ERC-CATSÍ_2016;V_FE_2016;V_FE_de_las_J_2016;V_FME_2016;V_IMC_2016;V_INDEPENDIEN_2016;V_IZAR_2016;V_JXC_2016;V_Ln_2016;V_MAS_2016;V_PACMA_2016;V_PCOE_2016;V_PCPE_2016;V_PFyV_2016;V_PH_2016;V_PODEMOS-COM_2016;V_PODEMOS-EN_MAREA-ANOVA-EU_2016;V_PODEMOS-IU-EQUO_2016;V_PP_2016;V_PREPAL_2016;V_PSOE_2016;V_PUEDE_2016;V_PxC_2016;V_RECORTES_CERO-GRUPO_VERDE_2016;V_REPO_2016;V_SAIn_2016;V_SI_2016;V_SOMVAL_2016;V_SUMAR_2016;V_Teruel_Existe_2016;V_UDT_2016;V_UNIDAD_DEL_PUEBLO_2016;V_UPL_2016;V_UPyD_2016;V_VOX_2016
25104;2016-06;0;4;0;0;0;0;0;0;0;0;6;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4;0;0;0;0;0;0;0;34;0;0;0;0;0;0
25105;2016-06;0;5;0;0;0;0;0;0;0;0;13;0;24;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;37;0;0;0;0;0;1
25109;2016-06;0;2;0;0;0;0;0;0;0;0;10;0;40;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;12;0;5;0;0;1;0;0;0;0;87;0;0;0;0;0;0
25110;2016-06;0;72;0;0;0;0;0;0;0;0;227;0;442;0;0;0;0;0;0;0;0;0;18;0;1;0;0;0;0;0;131;0;239;0;0;3;0;0;0;0;447;0;0;0;0;0;0
25111;2016-06;0;2;0;0;0;0;0;0;0;0;5;0;12;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;38;0;0;0;0;0;0
25112;2016-06;0;10;0;0;0;0;0;0;0;0;23;0;42;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;28;0;18;0;0;1;0;0;0;0;59;0;0;0;0;0;0
25113;2016-06;0;21;0;0;0;0;0;0;0;0;107;0;269;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;75;0;72;0;0;1;0;0;0;0;243;0;0;0;0;0;0
25114;2016-06;0;0;0;0;0;0;0;0;0;0;3;0;24;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;40;0;0;0;0;0;0
25115;2016-06;0;20;0;0;0;0;0;0;0;0;49;0;119;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;37;0;32;0;0;0;0;0;0;0;217;0;0;0;0;0;1
25118;2016-06;0;5;0;0;0;0;0;0;0;0;20;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;10;0;0;0;0;0;0;0;66;0;0;0;0;0;0
25119;2016-06;0;41;0;0;0;0;0;0;0;0;185;0;483;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;123;0;130;0;0;1;0;0;0;0;452;0;0;0;0;0;2
25120;2016-06;0;5700;0;0;0;0;0;0;0;0;10983;0;10054;0;0;0;0;0;0;0;0;0;768;0;69;0;0;0;0;0;10080;0;8846;0;0;103;0;0;0;0;7952;0;0;0;0;0;72
25121;2016-06;0;45;0;0;0;0;0;0;0;0;66;0;33;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;82;0;127;0;0;0;0;0;0;0;45;0;0;0;0;0;0
25122;2016-06;0;55;0;0;0;0;0;0;0;0;164;0;466;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;92;0;101;0;0;1;0;0;0;0;295;0;0;0;0;0;2
25123;2016-06;0;5;0;0;0;0;0;0;0;0;21;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0;39;0;0;0;0;0;0
25124;2016-06;0;9;0;0;0;0;0;0;0;0;7;0;31;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;13;0;1;0;0;0;0;0;0;0;41;0;0;0;0;0;0
25125;2016-06;0;8;0;0;0;0;0;0;0;0;25;0;106;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;32;0;7;0;0;0;0;0;0;0;66;0;0;0;0;0;0
25126;2016-06;0;4;0;0;0;0;0;0;0;0;32;0;57;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;17;0;31;0;0;0;0;0;0;0;54;0;0;0;0;0;0
25127;2016-06;0;1;0;0;0;0;0;0;0;0;12;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;8;0;0;0;0;0;0;0;37;0;0;0;0;0;1
25128;2016-06;0;5;0;0;0;0;0;0;0;0;15;0;23;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6;0;5;0;0;0;0;0;0;0;19;0;0;0;0;0;0
25129;2016-06;0;4;0;0;0;0;0;0;0;0;7;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;35;0;0;0;0;0;0
25130;2016-06;0;3;0;0;0;0;0;0;0;0;8;0;46;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;8;0;0;0;0;0;0;0;39;0;0;0;0;0;1
25131;2016-06;0;11;0;0;0;0;0;0;0;0;46;0;63;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;30;0;38;0;0;0;0;0;0;0;42;0;0;0;0;0;1
25132;2016-06;0;5;0;0;0;0;0;0;0;0;12;0;27;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;0;11;0;0;0;0;0;0;0;26;0;0;0;0;0;0
25133;2016-06;0;6;0;0;0;0;0;0;0;0;51;0;99;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;52;0;29;0;0;0;0;0;0;0;181;0;0;0;0;0;0
25134;2016-06;0;6;0;0;0;0;0;0;0;0;55;0;121;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;46;0;31;0;0;0;0;0;0;0;102;0;0;0;0;0;0
25135;2016-06;0;20;0;0;0;0;0;0;0;0;77;0;166;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;50;0;72;0;0;2;0;0;0;0;186;0;0;0;0;0;0
25136;2016-06;0;1;0;0;0;0;0;0;0;0;7;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;23;0;0;0;0;0;0
25137;2016-06;0;315;0;0;0;0;0;0;0;0;834;0;1237;0;0;0;0;0;0;0;0;0;48;0;8;0;0;0;0;0;575;0;718;0;0;4;0;0;0;0;1295;0;0;0;0;0;5
25138;2016-06;0;12;0;0;0;0;0;0;0;0;31;0;119;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;51;0;31;0;0;0;0;0;0;0;108;0;0;0;0;0;0
25139;2016-06;0;13;0;0;0;0;0;0;0;0;34;0;122;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;12;0;20;0;0;0;0;0;0;0;83;0;0;0;0;0;0
25140;2016-06;0;23;0;0;0;0;0;0;0;0;100;0;114;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;40;0;24;0;0;1;0;0;0;0;116;0;0;0;0;0;1
25141;2016-06;0;3;0;0;0;0;0;0;0;0;19;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0
25142;2016-06;0;10;0;0;0;0;0;0;0;0;37;0;103;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;17;0;11;0;0;0;0;0;0;0;42;0;0;0;0;0;1
25143;2016-06;0;4;0;0;0;0;0;0;0;0;5;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;19;0;0;0;0;0;0
25145;2016-06;0;1;0;0;0;0;0;0;0;0;7;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;29;0;0;0;0;0;0
25146;2016-06;0;4;0;0;0;0;0;0;0;0;9;0;40;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;15;0;2;0;0;0;0;0;0;0;64;0;0;0;0;0;0
25148;2016-06;0;5;0;0;0;0;0;0;0;0;2;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;2;0;0;0;0;0;0;0;58;0;0;0;0;0;0
25149;2016-06;0;26;0;0;0;0;0;0;0;0;109;0;251;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;112;0;94;0;0;1;0;0;0;0;352;0;0;0;0;0;2
25150;2016-06;0;8;0;0;0;0;0;0;0;0;7;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;3;0;0;1;0;0;0;0;42;0;0;0;0;0;0
25151;2016-06;0;22;0;0;0;0;0;0;0;0;48;0;131;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;37;0;24;0;0;0;0;0;0;0;142;0;0;0;0;0;0
25152;2016-06;0;4;0;0;0;0;0;0;0;0;8;0;27;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;4;0;0;0;0;0;0;0;30;0;0;0;0;0;0
25153;2016-06;0;10;0;0;0;0;0;0;0;0;15;0;32;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;33;0;12;0;0;0;0;0;0;0;23;0;0;0;0;0;0
25154;2016-06;0;0;0;0;0;0;0;0;0;0;9;0;27;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;2;0;0;0;0;0;0;0;24;0;0;0;0;0;0
25155;2016-06;0;8;0;0;0;0;0;0;0;0;41;0;123;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;59;0;38;0;0;1;0;0;0;0;144;0;0;0;0;0;0
25156;2016-06;0;29;0;0;0;0;0;0;0;0;95;0;160;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;46;0;48;0;0;1;0;0;0;0;145;0;0;0;0;0;1
25157;2016-06;0;3;0;0;0;0;0;0;0;0;9;0;35;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;21;0;2;0;0;1;0;0;0;0;31;0;0;0;0;0;0
25158;2016-06;0;68;0;0;0;0;0;0;0;0;142;0;313;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;61;0;61;0;0;1;0;0;0;0;346;0;0;0;0;0;0
25161;2016-06;0;4;0;0;0;0;0;0;0;0;42;0;85;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;21;0;0;1;0;0;0;0;51;0;0;0;0;0;0
25163;2016-06;0;5;0;0;0;0;0;0;0;0;14;0;44;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;1;0;0;0;0;0;0;0;52;0;0;0;0;0;1
25164;2016-06;0;11;0;0;0;0;0;0;0;0;23;0;59;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;18;0;16;0;0;1;0;0;0;0;101;0;0;0;0;0;2
25165;2016-06;0;7;0;0;0;0;0;0;0;0;15;0;54;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;16;0;8;0;0;0;0;0;0;0;73;0;0;0;0;0;0
25166;2016-06;0;2;0;0;0;0;0;0;0;0;9;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;3;0;0;0;0;0;0;0;32;0;0;0;0;0;0
25167;2016-06;0;4;0;0;0;0;0;0;0;0;22;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0
25168;2016-06;0;26;0;0;0;0;0;0;0;0;22;0;114;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;49;0;21;0;0;0;0;0;0;0;110;0;0;0;0;0;0
25169;2016-06;0;0;0;0;0;0;0;0;0;0;20;0;34;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;11;0;10;0;0;0;0;0;0;0;32;0;0;0;0;0;0
25170;2016-06;0;7;0;0;0;0;0;0;0;0;25;0;56;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;0;14;0;0;0;0;0;0;0;50;0;0;0;0;0;1
25171;2016-06;0;43;0;0;0;0;0;0;0;0;216;0;511;0;0;0;0;0;0;0;0;0;11;0;2;0;0;0;0;0;88;0;190;0;0;1;0;0;0;0;340;0;0;0;0;0;0
25172;2016-06;0;26;0;0;0;0;0;0;0;0;125;0;385;0;0;0;0;0;0;0;0;0;12;0;2;0;0;0;0;0;156;0;74;0;0;1;0;0;0;0;355;0;0;0;0;0;0
25173;2016-06;0;82;0;0;0;0;0;0;0;0;272;0;182;0;0;0;0;0;0;0;0;0;12;0;3;0;0;0;0;0;139;0;261;0;0;4;0;0;0;0;173;0;0;0;0;0;1
25174;2016-06;0;17;0;0;0;0;0;0;0;0;46;0;58;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;32;0;35;0;0;1;0;0;0;0;87;0;0;0;0;0;0
25175;2016-06;0;5;0;0;0;0;0;0;0;0;23;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;2;0;0;0;0;0;0;0;38;0;0;0;0;0;0
25176;2016-06;0;7;0;0;0;0;0;0;0;0;24;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;5;0;0;0;0;0;0;0;78;0;0;0;0;0;0
25177;2016-06;0;7;0;0;0;0;0;0;0;0;42;0;71;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;0;17;0;0;0;0;0;0;0;67;0;0;0;0;0;0
25179;2016-06;0;3;0;0;0;0;0;0;0;0;8;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;5;0;0;0;0;0;0;0;43;0;0;0;0;0;0
25180;2016-06;0;6;0;0;0;0;0;0;0;0;25;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;6;0;0;0;0;0;0;0;53;0;0;0;0;0;0
25181;2016-06;0;3;0;0;0;0;0;0;0;0;14;0;32;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;12;0;0;0;0;0;0;0;39;0;0;0;0;0;1
25182;2016-06;0;52;0;0;0;0;0;0;0;0;127;0;166;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;85;0;96;0;0;0;0;0;0;0;115;0;0;0;0;0;0
25183;2016-06;0;7;0;0;0;0;0;0;0;0;59;0;92;0;0;0;0;0;0;0;0;0;9;0;1;0;0;0;0;0;21;0;28;0;0;0;0;0;0;0;97;0;0;0;0;0;2
25185;2016-06;0;19;0;0;0;0;0;0;0;0;58;0;130;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;37;0;49;0;0;0;0;0;0;0;94;0;0;0;0;0;0
25186;2016-06;0;7;0;0;0;0;0;0;0;0;14;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;0;0;0;0;0;0;47;0;0;0;0;0;0
25189;2016-06;0;102;0;0;0;0;0;0;0;0;281;0;294;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;120;0;133;0;0;4;0;0;0;0;223;0;0;0;0;0;2
25190;2016-06;0;4;0;0;0;0;0;0;0;0;30;0;77;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;24;0;0;0;0;0;0;0;43;0;0;0;0;0;0
25191;2016-06;0;4;0;0;0;0;0;0;0;0;22;0;58;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;32;0;16;0;0;0;0;0;0;0;65;0;0;0;0;0;0
25192;2016-06;0;18;0;0;0;0;0;0;0;0;51;0;150;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;56;0;24;0;0;0;0;0;0;0;131;0;0;0;0;0;0
25193;2016-06;0;5;0;0;0;0;0;0;0;0;28;0;178;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;31;0;21;0;0;0;0;0;0;0;213;0;0;0;0;0;1
25194;2016-06;0;8;0;0;0;0;0;0;0;0;22;0;56;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;36;0;7;0;0;1;0;0;0;0;105;0;0;0;0;0;0
25196;2016-06;0;3;0;0;0;0;0;0;0;0;10;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4;0;0;0;0;0;0;0;22;0;0;0;0;0;0
25197;2016-06;0;2;0;0;0;0;0;0;0;0;9;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4;0;0;0;0;0;0;0;31;0;0;0;0;0;0
25200;2016-06;0;2;0;0;0;0;0;0;0;0;31;0;104;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0;24;0;0;0;0;0;0;0;44;0;0;0;0;0;0
25201;2016-06;0;12;0;0;0;0;0;0;0;0;5;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;4;0;0;0;0;0;0;0;23;0;0;0;0;0;0
25202;2016-06;0;1;0;0;0;0;0;0;0;0;17;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;13;0;0;0;0;0;0;0;14;0;0;0;0;0;0
25203;2016-06;0;361;0;0;0;0;0;0;0;0;807;0;1098;0;0;0;0;0;0;0;0;0;62;0;11;0;0;0;0;0;652;0;804;0;0;10;0;0;0;0;1075;0;0;0;0;0;3
25204;2016-06;0;36;0;0;0;0;0;0;0;0;83;0;216;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;175;0;0;0;0;0;2
25205;2016-06;0;24;0;0;0;0;0;0;0;0;73;0;86;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;37;0;28;0;0;1;0;0;0;0;107;0;0;0;0;0;1
25206;2016-06;0;0;0;0;0;0;0;0;0;0;8;0;62;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;7;0;0;0;0;0;0;0;62;0;0;0;0;0;0
25207;2016-06;0;167;0;0;0;0;0;0;0;0;484;0;1352;0;0;0;0;0;0;0;0;0;27;0;56;0;0;0;0;0;293;0;344;0;0;7;0;0;0;0;903;0;0;0;0;0;0
25208;2016-06;0;3;0;0;0;0;0;0;0;0;55;0;71;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;8;0;13;0;0;0;0;0;0;0;28;0;0;0;0;0;0
25209;2016-06;0;34;0;0;0;0;0;0;0;0;199;0;297;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;84;0;93;0;0;1;0;0;0;0;248;0;0;0;0;0;3
25210;2016-06;0;33;0;0;0;0;0;0;0;0;63;0;163;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;73;0;93;0;0;0;0;0;0;0;244;0;0;0;0;0;1
25211;2016-06;0;15;0;0;0;0;0;0;0;0;47;0;155;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;42;0;27;0;0;2;0;0;0;0;81;0;0;0;0;0;0
25212;2016-06;0;12;0;0;0;0;0;0;0;0;16;0;36;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;15;0;9;0;0;0;0;0;0;0;55;0;0;0;0;0;0
25215;2016-06;0;27;0;0;0;0;0;0;0;0;46;0;66;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;32;0;21;0;0;0;0;0;0;0;40;0;0;0;0;0;1
25216;2016-06;0;3;0;0;0;0;0;0;0;0;15;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0
25217;2016-06;0;332;0;0;0;0;0;0;0;0;1089;0;1682;0;0;0;0;0;0;0;0;0;72;0;4;0;0;0;0;0;584;0;703;0;0;8;0;0;0;0;1678;0;0;0;0;0;9
25218;2016-06;0;1;0;0;0;0;0;0;0;0;3;0;27;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;28;0;0;0;0;0;0
25219;2016-06;0;3;0;0;0;0;0;0;0;0;22;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0
25220;2016-06;0;27;0;0;0;0;0;0;0;0;81;0;183;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;94;0;56;0;0;1;0;0;0;0;185;0;0;0;0;0;0
25221;2016-06;0;0;0;0;0;0;0;0;0;0;17;0;26;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;7;0;0;0;0;0;0;0;24;0;0;0;0;0;0
25222;2016-06;0;1;0;0;0;0;0;0;0;0;2;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;2;0;0;0;0;0;0;0;24;0;0;0;0;0;0
25223;2016-06;0;17;0;0;0;0;0;0;0;0;61;0;209;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;27;0;29;0;0;1;0;0;0;0;183;0;0;0;0;0;1
25224;2016-06;0;0;0;0;0;0;0;0;0;0;15;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;21;0;0;0;0;0;0
25225;2016-06;0;14;0;0;0;0;0;0;0;0;28;0;136;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;31;0;12;0;0;0;0;0;0;0;132;0;0;0;0;0;0
25226;2016-06;0;9;0;0;0;0;0;0;0;0;22;0;35;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12;0;9;0;0;0;0;0;0;0;61;0;0;0;0;0;0
25227;2016-06;0;10;0;0;0;0;0;0;0;0;53;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;37;0;0;0;0;0;0;0;130;0;0;0;0;0;0
25228;2016-06;0;166;0;0;0;0;0;0;0;0;312;0;465;0;0;0;0;0;0;0;0;0;26;0;2;0;0;0;0;0;214;0;227;0;0;4;0;0;0;0;477;0;0;0;0;0;2
25230;2016-06;0;46;0;0;0;0;0;0;0;0;110;0;292;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;144;0;149;0;0;0;0;0;0;0;232;0;0;0;0;0;1
25231;2016-06;0;13;0;0;0;0;0;0;0;0;31;0;133;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;31;0;23;0;0;0;0;0;0;0;90;0;0;0;0;0;0
25232;2016-06;0;32;0;0;0;0;0;0;0;0;158;0;217;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;126;0;111;0;0;1;0;0;0;0;208;0;0;0;0;0;0
25233;2016-06;0;10;0;0;0;0;0;0;0;0;41;0;38;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;20;0;26;0;0;0;0;0;0;0;37;0;0;0;0;0;0
25234;2016-06;0;127;0;0;0;0;0;0;0;0;399;0;663;0;0;0;0;0;0;0;0;0;24;0;1;0;0;0;0;0;270;0;330;0;0;4;0;0;0;0;664;0;0;0;0;0;3
25238;2016-06;0;5;0;0;0;0;0;0;0;0;23;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;6;0;0;0;0;0;0;0;46;0;0;0;0;0;0
25239;2016-06;0;14;0;0;0;0;0;0;0;0;37;0;81;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;28;0;20;0;0;0;0;0;0;0;70;0;0;0;0;0;0
25240;2016-06;0;58;0;0;0;0;0;0;0;0;159;0;245;0;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;139;0;86;0;0;1;0;0;0;0;203;0;0;0;0;0;1
25242;2016-06;0;18;0;0;0;0;0;0;0;0;57;0;137;0;0;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;46;0;35;0;0;0;0;0;0;0;148;0;0;0;0;0;1
25243;2016-06;0;314;0;0;0;0;0;0;0;0;402;0;196;0;0;0;0;0;0;0;0;0;23;0;1;0;0;0;0;0;538;0;429;0;0;8;0;0;0;0;217;0;0;0;0;0;6
25244;2016-06;0;7;0;0;0;0;0;0;0;0;21;0;66;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;36;0;27;0;0;0;0;0;0;0;56;0;0;0;0;0;0
25245;2016-06;0;26;0;0;0;0;0;0;0;0;51;0;69;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;31;0;59;0;0;0;0;0;0;0;36;0;0;0;0;0;1
25247;2016-06;0;11;0;0;0;0;0;0;0;0;18;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;9;0;0;0;0;0;0;0;6;0;0;0;0;0;0
25248;2016-06;0;9;0;0;0;0;0;0;0;0;68;0;209;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;28;0;19;0;0;1;0;0;0;0;244;0;0;0;0;0;0
25249;2016-06;0;6;0;0;0;0;0;0;0;0;5;0;45;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;15;0;4;0;0;0;0;0;0;0;21;0;0;0;0;0;0
25250;2016-06;0;3;0;0;0;0;0;0;0;0;29;0;74;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;15;0;14;0;0;1;0;0;0;0;67;0;0;0;0;0;0
25251;2016-06;0;27;0;0;0;0;0;0;0;0;87;0;117;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;56;0;29;0;0;1;0;0;0;0;115;0;0;0;0;0;1
25252;2016-06;0;19;0;0;0;0;0;0;0;0;59;0;80;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;46;0;19;0;0;1;0;0;0;0;102;0;0;0;0;0;2
25253;2016-06;0;2;0;0;0;0;0;0;0;0;12;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;0;0;0;0;34;0;0;0;0;0;0
25254;2016-06;0;26;0;0;0;0;0;0;0;0;67;0;124;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;68;0;55;0;0;0;0;0;0;0;104;0;0;0;0;0;0
25255;2016-06;0;9;0;0;0;0;0;0;0;0;55;0;86;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;33;0;26;0;0;0;0;0;0;0;82;0;0;0;0;0;0
25901;2016-06;0;10;0;0;0;0;0;0;0;0;16;0;76;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;22;0;19;0;0;1;0;0;0;0;47;0;0;0;0;0;0
25902;2016-06;0;8;0;0;0;0;0;0;0;0;42;0;121;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;54;0;15;0;0;0;0;0;0;0;105;0;0;0;0;0;2
25903;2016-06;0;3;0;0;0;0;0;0;0;0;23;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;11;0;0;0;0;0;0;0;57;0;0;0;0;0;0
25904;2016-06;0;0;0;0;0;0;0;0;0;0;15;0;32;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;41;0;0;0;0;0;0
