ID_MUNICIPIO;FECHA_ELECCION;V_ALCD_2016;V_AND_2016;V_BNG-NÓS_2016;V_C's_2016;V_CCD_2016;V_CCD-CI_2016;V_CCa-PNC_2016;V_CDC_2016;V_CENTRO_MODERADO_2016;V_CILUS_2016;V_EAJ-PNV_2016;V_EB_2016;V_EB-AZ_2016;V_ECP_2016;V_EH_Bildu_2016;V_ENTABAN_2016;V_ERC-CATSÍ_2016;V_FE_2016;V_FE_de_las_J_2016;V_FME_2016;V_GBAI_2016;V_HRTS-Ln_2016;V_IMC_2016;V_INDEPENDIEN_2016;V_IZAR_2016;V_JXC_2016;V_Ln_2016;V_MAS_2016;V_P-LIB_2016;V_PACMA_2016;V_PCOE_2016;V_PCPC_2016;V_PCPE_2016;V_PFyV_2016;V_PH_2016;V_PODEMOS-COM_2016;V_PODEMOS-EN_MAREA-ANOVA-EU_2016;V_PODEMOS-EUI_2016;V_PODEMOS-IU-_2016;V_PODEMOS-IU-EQUO_2016;V_PODEMOS-IU-EQUO-BATZARRE_2016;V_PODEMOS-IU-EQUO-CLIAS_2016;V_PODEMOS-IU-EQUO-IZCA_2016;V_PODEMOS-IU-EQUO-SEGOVIEMOS_2016;V_PODEMOS/AHAL_DUGU-IU-EQUO_2016;V_PP_2016;V_PP-FORO_2016;V_PP-PAR_2016;V_PREPAL_2016;V_PSC-PSOE_2016;V_PSE-EE_(PSOE)_2016;V_PSOE_2016;V_PSOE-NCa_2016;V_PSdeG-PSOE_2016;V_PUEDE_2016;V_PxC_2016;V_RECORTES_CERO-GRUPO_VERDE_2016;V_REPO_2016;V_SAIn_2016;V_SI_2016;V_SOMVAL_2016;V_UDT_2016;V_UNIDAD_DEL_PUEBLO_2016;V_UNIDOS_PODEMOS_2016;V_UPL_2016;V_UPN-PP_2016;V_UPyD_2016;V_VOX_2016
06032;2016-06;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;24;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
06033;2016-06;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;447;0;0;0;0;0;423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
06034;2016-06;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;58;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06035;2016-06;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;376;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
06036;2016-06;0;0;0;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;417;0;0;0;0;0;1274;0;0;0;0;0;1401;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;4
06037;2016-06;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;540;0;0;0;0;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
06038;2016-06;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;213;0;0;0;0;0;261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
06039;2016-06;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;128;0;0;0;0;0;386;0;0;0;0;0;848;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
06040;2016-06;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;201;0;0;0;0;0;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
06041;2016-06;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;154;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06042;2016-06;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;209;0;0;0;0;0;294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
06043;2016-06;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;186;0;0;0;0;0;173;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3
06044;2016-06;0;0;0;2311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;0;0;0;0;0;0;0;0;2532;0;0;0;0;0;8078;0;0;0;0;0;6306;0;0;0;0;50;0;0;0;0;0;0;0;0;0;39;21
06045;2016-06;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;159;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06046;2016-06;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;409;0;0;0;0;0;453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
06047;2016-06;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;251;0;0;0;0;0;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06048;2016-06;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;274;0;0;0;0;0;319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
06049;2016-06;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;88;0;0;0;0;0;287;0;0;0;0;0;272;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0
06050;2016-06;0;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;320;0;0;0;0;0;1471;0;0;0;0;0;968;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;1
06051;2016-06;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;506;0;0;0;0;0;556;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
06052;2016-06;0;0;0;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;264;0;0;0;0;0;1341;0;0;0;0;0;782;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;2
06053;2016-06;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;109;0;0;0;0;0;231;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
06054;2016-06;0;0;0;295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;358;0;0;0;0;0;1732;0;0;0;0;0;1374;0;0;0;0;8;0;0;0;0;0;0;0;0;0;4;9
06055;2016-06;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;132;0;0;0;0;0;643;0;0;0;0;0;538;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
06056;2016-06;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;156;0;0;0;0;0;185;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2
06057;2016-06;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;242;0;0;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
06058;2016-06;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;147;0;0;0;0;0;466;0;0;0;0;0;632;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0
06059;2016-06;0;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;498;0;0;0;0;0;477;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
06060;2016-06;0;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;596;0;0;0;0;0;1448;0;0;0;0;0;1632;0;0;0;0;4;0;0;0;0;0;0;0;0;0;5;2
06061;2016-06;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;264;0;0;0;0;0;474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06062;2016-06;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;194;0;0;0;0;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
06063;2016-06;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;152;0;0;0;0;0;834;0;0;0;0;0;1090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
06064;2016-06;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;162;0;0;0;0;0;129;0;0;0;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06065;2016-06;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;111;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06066;2016-06;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;385;0;0;0;0;0;661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06067;2016-06;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;563;0;0;0;0;0;527;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;3
06068;2016-06;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;121;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
06069;2016-06;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;694;0;0;0;0;0;970;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;4
06070;2016-06;0;0;0;670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;634;0;0;0;0;0;1655;0;0;0;0;0;2263;0;0;0;0;9;0;0;0;0;0;0;0;0;0;9;8
06071;2016-06;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;78;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06072;2016-06;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;152;0;0;0;0;0;704;0;0;0;0;0;641;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
06073;2016-06;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;121;0;0;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06074;2016-06;0;0;0;387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;543;0;0;0;0;0;1253;0;0;0;0;0;1197;0;0;0;0;7;0;0;0;0;0;0;0;0;0;8;1
06075;2016-06;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;90;0;0;0;0;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
06076;2016-06;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;148;0;0;0;0;0;220;0;0;0;0;0;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06077;2016-06;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;58;0;0;0;0;0;122;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
06078;2016-06;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;256;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06079;2016-06;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;177;0;0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06080;2016-06;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;138;0;0;0;0;0;499;0;0;0;0;0;630;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2
06081;2016-06;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;119;0;0;0;0;0;202;0;0;0;0;0;393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
06082;2016-06;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;93;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
06083;2016-06;0;0;0;4577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;0;0;0;0;0;0;0;0;0;5054;0;0;0;0;0;10978;0;0;0;0;0;9392;0;0;0;0;63;0;0;0;0;0;0;0;0;0;101;64
06084;2016-06;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;382;0;0;0;0;0;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
06085;2016-06;0;0;0;344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;404;0;0;0;0;0;596;0;0;0;0;0;1026;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2
06086;2016-06;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;300;0;0;0;0;0;340;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
06087;2016-06;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;149;0;0;0;0;0;644;0;0;0;0;0;671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
06088;2016-06;0;0;0;945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;1242;0;0;0;0;0;3194;0;0;0;0;0;2734;0;0;0;0;23;0;0;0;0;0;0;0;0;0;19;8
06089;2016-06;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;179;0;0;0;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
06090;2016-06;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;228;0;0;0;0;0;253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
06091;2016-06;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;225;0;0;0;0;0;1184;0;0;0;0;0;1060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
06092;2016-06;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;150;0;0;0;0;0;182;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
06093;2016-06;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;208;0;0;0;0;0;1331;0;0;0;0;0;1400;0;0;0;0;5;0;0;0;0;0;0;0;0;0;6;5
06094;2016-06;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;279;0;0;0;0;0;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06095;2016-06;0;0;0;557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;1049;0;0;0;0;0;2025;0;0;0;0;0;2661;0;0;0;0;18;0;0;0;0;0;0;0;0;0;5;9
06096;2016-06;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;94;0;0;0;0;0;33;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
06097;2016-06;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;226;0;0;0;0;0;634;0;0;0;0;0;691;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0
06098;2016-06;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;134;0;0;0;0;0;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
06099;2016-06;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;219;0;0;0;0;0;313;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
06100;2016-06;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;363;0;0;0;0;0;331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
06101;2016-06;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;192;0;0;0;0;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
06102;2016-06;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;322;0;0;0;0;0;382;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2
06103;2016-06;0;0;0;332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;314;0;0;0;0;0;1220;0;0;0;0;0;1291;0;0;0;0;4;0;0;0;0;0;0;0;0;0;6;4
06104;2016-06;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;127;0;0;0;0;0;261;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1
06105;2016-06;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;177;0;0;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
06106;2016-06;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;117;0;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06107;2016-06;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;315;0;0;0;0;0;523;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0
06108;2016-06;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;216;0;0;0;0;0;545;0;0;0;0;0;566;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0
06109;2016-06;0;0;0;221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;377;0;0;0;0;0;975;0;0;0;0;0;1397;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;3
06110;2016-06;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;48;0;0;0;0;0;48;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
06111;2016-06;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;90;0;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06112;2016-06;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;129;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06113;2016-06;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;344;0;0;0;0;0;710;0;0;0;0;0;683;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;3
06114;2016-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;32;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06115;2016-06;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;95;0;0;0;0;0;333;0;0;0;0;0;327;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
06116;2016-06;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;473;0;0;0;0;0;501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06117;2016-06;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;448;0;0;0;0;0;335;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
06118;2016-06;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;46;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06119;2016-06;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;203;0;0;0;0;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06120;2016-06;0;0;0;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;252;0;0;0;0;0;903;0;0;0;0;0;1098;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0
06121;2016-06;0;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;243;0;0;0;0;0;959;0;0;0;0;0;810;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;2
